species,gear,year,n,landing,coverage
FLAG,TWL,1982,219,9197127,0.849315068493151
GBLC,HKL,1978,1,31286,1
GBLC,HKL,1979,29,781540,0.931034482758621
GBLC,HKL,1980,24,630761,0.916666666666667
GBLC,HKL,1981,27,637932,1
GBLC,HKL,1982,29,1775568,0.931034482758621
GBLC,NET,1978,4,67535,1
GBLC,NET,1979,1,746,1
GBLC,NET,1982,1,150192,1
GBLC,TWL,1978,119,5764425,0.252100840336134
GBLC,TWL,1979,72,7304535,0.625
GBLC,TWL,1980,247,18260573,0.696356275303644
GBLC,TWL,1981,210,15828056,0.361904761904762
GBLC,TWL,1982,219,9197127,0.525114155251142
GRAS,HKL,1978,1,31286,1
GRAS,HKL,1979,29,781540,0.275862068965517
GRAS,HKL,1980,24,630761,0.666666666666667
GRAS,HKL,1981,27,637932,0.222222222222222
GRAS,HKL,1982,29,1775568,0.206896551724138
GRAS,NET,1978,4,67535,1
GRAS,NET,1979,1,746,0
GRAS,NET,1982,1,150192,0
GRAS,TWL,1978,119,5764425,0.151260504201681
GRAS,TWL,1979,72,7304535,0.236111111111111
GRAS,TWL,1980,247,18260573,0.497975708502024
GRAS,TWL,1981,210,15828056,0.342857142857143
GRAS,TWL,1982,219,9197127,0.242009132420091
GSPT,HKL,1978,1,31286,1
GSPT,HKL,1979,29,781540,0.758620689655172
GSPT,HKL,1980,24,630761,0.791666666666667
GSPT,HKL,1981,27,637932,0.518518518518518
GSPT,HKL,1982,29,1775568,0.655172413793103
GSPT,NET,1978,4,67535,1
GSPT,NET,1979,1,746,1
GSPT,NET,1982,1,150192,1
GSPT,TWL,1978,119,5764425,0.848739495798319
GSPT,TWL,1979,72,7304535,0.805555555555556
GSPT,TWL,1980,247,18260573,0.850202429149798
GSPT,TWL,1981,210,15828056,0.895238095238095
GSPT,TWL,1982,219,9197127,0.876712328767123
GSRK,HKL,1978,1,31286,0
GSRK,HKL,1979,29,781540,0.96551724137931
GSRK,HKL,1980,24,630761,0.958333333333333
GSRK,HKL,1981,27,637932,0.851851851851852
GSRK,HKL,1982,29,1775568,1
GSRK,NET,1978,4,67535,1
GSRK,NET,1979,1,746,1
GSRK,NET,1982,1,150192,1
GSRK,TWL,1978,119,5764425,0.823529411764706
GSRK,TWL,1979,72,7304535,0.861111111111111
GSRK,TWL,1980,247,18260573,0.923076923076923
GSRK,TWL,1981,210,15828056,0.942857142857143
GSRK,TWL,1982,219,9197127,0.936073059360731
LCOD,HKL,1978,1,31286,1
LCOD,HKL,1979,29,781540,0.862068965517241
LCOD,HKL,1980,24,630761,0.916666666666667
LCOD,HKL,1981,27,637932,1
LCOD,HKL,1982,29,1775568,1
LCOD,NET,1978,4,67535,0.25
LCOD,NET,1979,1,746,1
LCOD,NET,1982,1,150192,1
LCOD,TWL,1978,119,5764425,0.991596638655462
LCOD,TWL,1979,72,7304535,1
LCOD,TWL,1980,247,18260573,0.94331983805668
LCOD,TWL,1981,210,15828056,0.990476190476191
LCOD,TWL,1982,219,9197127,0.995433789954338
LSPN,HKL,1978,1,31286,1
LSPN,HKL,1979,29,781540,0.517241379310345
LSPN,HKL,1980,24,630761,0.583333333333333
LSPN,HKL,1981,27,637932,0.481481481481481
LSPN,HKL,1982,29,1775568,0.517241379310345
LSPN,NET,1978,4,67535,0
LSPN,NET,1979,1,746,1
LSPN,NET,1982,1,150192,0
LSPN,TWL,1978,119,5764425,0.336134453781513
LSPN,TWL,1979,72,7304535,0.611111111111111
LSPN,TWL,1980,247,18260573,0.437246963562753
LSPN,TWL,1981,210,15828056,0.471428571428571
LSPN,TWL,1982,219,9197127,0.333333333333333
MXRF,HKL,1978,1,31286,0
MXRF,HKL,1979,29,781540,0.448275862068966
MXRF,HKL,1980,24,630761,0.75
MXRF,HKL,1981,27,637932,0.740740740740741
MXRF,HKL,1982,29,1775568,0.827586206896552
MXRF,NET,1978,4,67535,0.25
MXRF,NET,1979,1,746,0
MXRF,NET,1982,1,150192,1
MXRF,TWL,1978,119,5764425,0.571428571428571
MXRF,TWL,1979,72,7304535,0.361111111111111
MXRF,TWL,1980,247,18260573,0.178137651821862
MXRF,TWL,1981,210,15828056,0.471428571428571
MXRF,TWL,1982,219,9197127,0.360730593607306
OLVE,HKL,1978,1,31286,1
OLVE,HKL,1979,29,781540,0.896551724137931
OLVE,HKL,1980,24,630761,0.916666666666667
OLVE,HKL,1981,27,637932,0.962962962962963
OLVE,HKL,1982,29,1775568,0.96551724137931
OLVE,NET,1978,4,67535,1
OLVE,NET,1979,1,746,1
OLVE,NET,1982,1,150192,1
OLVE,TWL,1978,119,5764425,0.512605042016807
OLVE,TWL,1979,72,7304535,0.791666666666667
OLVE,TWL,1980,247,18260573,0.817813765182186
OLVE,TWL,1981,210,15828056,0.738095238095238
OLVE,TWL,1982,219,9197127,0.844748858447489
POP,HKL,1978,1,31286,1
POP,HKL,1979,29,781540,1
POP,HKL,1980,24,630761,1
POP,HKL,1981,27,637932,1
POP,HKL,1982,29,1775568,1
POP,NET,1978,4,67535,1
POP,NET,1979,1,746,1
POP,NET,1982,1,150192,1
POP,TWL,1978,119,5764425,0.949579831932773
POP,TWL,1979,72,7304535,0.944444444444444
POP,TWL,1980,247,18260573,0.94331983805668
POP,TWL,1981,210,15828056,0.985714285714286
POP,TWL,1982,219,9197127,0.894977168949772
QLBK,HKL,1978,1,31286,1
QLBK,HKL,1979,29,781540,0.586206896551724
QLBK,HKL,1980,24,630761,0.458333333333333
QLBK,HKL,1981,27,637932,0.148148148148148
QLBK,HKL,1982,29,1775568,0.551724137931034
QLBK,NET,1978,4,67535,0.25
QLBK,NET,1979,1,746,1
QLBK,NET,1982,1,150192,0
QLBK,TWL,1978,119,5764425,0.0504201680672269
QLBK,TWL,1979,72,7304535,0.430555555555556
QLBK,TWL,1980,247,18260573,0.202429149797571
QLBK,TWL,1981,210,15828056,0.238095238095238
QLBK,TWL,1982,219,9197127,0.0273972602739726
RDBD,HKL,1978,1,31286,1
RDBD,HKL,1979,29,781540,0.896551724137931
RDBD,HKL,1980,24,630761,0.916666666666667
RDBD,HKL,1981,27,637932,1
RDBD,HKL,1982,29,1775568,0.96551724137931
RDBD,NET,1978,4,67535,1
RDBD,NET,1979,1,746,1
RDBD,NET,1982,1,150192,1
RDBD,TWL,1978,119,5764425,0.899159663865546
RDBD,TWL,1979,72,7304535,0.888888888888889
RDBD,TWL,1980,247,18260573,0.931174089068826
RDBD,TWL,1981,210,15828056,0.90952380952381
RDBD,TWL,1982,219,9197127,0.926940639269406
REDS,HKL,1978,1,31286,1
REDS,HKL,1979,29,781540,1
REDS,HKL,1980,24,630761,1
REDS,HKL,1981,27,637932,1
REDS,HKL,1982,29,1775568,1
REDS,NET,1978,4,67535,1
REDS,NET,1979,1,746,1
REDS,NET,1982,1,150192,1
REDS,TWL,1978,119,5764425,0.638655462184874
REDS,TWL,1979,72,7304535,0.513888888888889
REDS,TWL,1980,247,18260573,0.979757085020243
REDS,TWL,1981,210,15828056,0.747619047619048
REDS,TWL,1982,219,9197127,0.858447488584475
REX,HKL,1978,1,31286,1
REX,HKL,1979,29,781540,0.172413793103448
REX,HKL,1980,24,630761,0.583333333333333
REX,HKL,1981,27,637932,0.185185185185185
REX,HKL,1982,29,1775568,0.344827586206897
REX,NET,1978,4,67535,0.25
REX,NET,1979,1,746,0
REX,NET,1982,1,150192,0
REX,TWL,1978,119,5764425,0.638655462184874
REX,TWL,1979,72,7304535,0.180555555555556
REX,TWL,1980,247,18260573,0.530364372469636
REX,TWL,1981,210,15828056,0.433333333333333
REX,TWL,1982,219,9197127,0.506849315068493
REYE,HKL,1978,1,31286,1
REYE,HKL,1979,29,781540,0.724137931034483
REYE,HKL,1980,24,630761,0.666666666666667
REYE,HKL,1981,27,637932,0.925925925925926
REYE,HKL,1982,29,1775568,0.551724137931034
REYE,NET,1978,4,67535,0.75
REYE,NET,1979,1,746,0
REYE,NET,1982,1,150192,1
REYE,TWL,1978,119,5764425,0.117647058823529
REYE,TWL,1979,72,7304535,0.486111111111111
REYE,TWL,1980,247,18260573,0.267206477732794
REYE,TWL,1981,210,15828056,0.40952380952381
REYE,TWL,1982,219,9197127,0.159817351598174
ROSY,HKL,1978,1,31286,1
ROSY,HKL,1979,29,781540,1
ROSY,HKL,1980,24,630761,0.958333333333333
ROSY,HKL,1981,27,637932,0.925925925925926
ROSY,HKL,1982,29,1775568,0.96551724137931
ROSY,NET,1978,4,67535,1
ROSY,NET,1979,1,746,1
ROSY,NET,1982,1,150192,1
ROSY,TWL,1978,119,5764425,0.613445378151261
ROSY,TWL,1979,72,7304535,0.180555555555556
ROSY,TWL,1980,247,18260573,0.566801619433198
ROSY,TWL,1981,210,15828056,0.0476190476190476
ROSY,TWL,1982,219,9197127,0.374429223744292
RSTN,HKL,1978,1,31286,1
RSTN,HKL,1979,29,781540,1
RSTN,HKL,1980,24,630761,1
RSTN,HKL,1981,27,637932,0.888888888888889
RSTN,HKL,1982,29,1775568,0.758620689655172
RSTN,NET,1978,4,67535,1
RSTN,NET,1979,1,746,1
RSTN,NET,1982,1,150192,1
RSTN,TWL,1978,119,5764425,0.478991596638655
RSTN,TWL,1979,72,7304535,0.777777777777778
RSTN,TWL,1980,247,18260573,0.88663967611336
RSTN,TWL,1981,210,15828056,0.771428571428571
RSTN,TWL,1982,219,9197127,0.589041095890411
SBLY,HKL,1978,1,31286,1
SBLY,HKL,1979,29,781540,1
SBLY,HKL,1980,24,630761,0.833333333333333
SBLY,HKL,1981,27,637932,1
SBLY,HKL,1982,29,1775568,0.896551724137931
SBLY,NET,1978,4,67535,1
SBLY,NET,1979,1,746,1
SBLY,NET,1982,1,150192,1
SBLY,TWL,1978,119,5764425,0.53781512605042
SBLY,TWL,1979,72,7304535,0.75
SBLY,TWL,1980,247,18260573,0.680161943319838
SBLY,TWL,1981,210,15828056,0.428571428571429
SBLY,TWL,1982,219,9197127,0.876712328767123
SHRP,HKL,1978,1,31286,1
SHRP,HKL,1979,29,781540,0.655172413793103
SHRP,HKL,1980,24,630761,1
SHRP,HKL,1981,27,637932,0.185185185185185
SHRP,HKL,1982,29,1775568,0.827586206896552
SHRP,NET,1978,4,67535,0
SHRP,NET,1979,1,746,0
SHRP,NET,1982,1,150192,1
SHRP,TWL,1978,119,5764425,0.411764705882353
SHRP,TWL,1979,72,7304535,0.277777777777778
SHRP,TWL,1980,247,18260573,0.331983805668016
SHRP,TWL,1981,210,15828056,0.128571428571429
SHRP,TWL,1982,219,9197127,0.374429223744292
SLGR,HKL,1978,1,31286,0
SLGR,HKL,1979,29,781540,0.0344827586206897
SLGR,HKL,1980,24,630761,0.75
SLGR,HKL,1981,27,637932,0.814814814814815
SLGR,HKL,1982,29,1775568,0.137931034482759
SLGR,NET,1978,4,67535,0.25
SLGR,NET,1979,1,746,0
SLGR,NET,1982,1,150192,0
SLGR,TWL,1978,119,5764425,0.285714285714286
SLGR,TWL,1979,72,7304535,0.583333333333333
SLGR,TWL,1980,247,18260573,0.356275303643725
SLGR,TWL,1981,210,15828056,0.2
SLGR,TWL,1982,219,9197127,0.237442922374429
SNOS,HKL,1978,1,31286,1
SNOS,HKL,1979,29,781540,1
SNOS,HKL,1980,24,630761,1
SNOS,HKL,1981,27,637932,1
SNOS,HKL,1982,29,1775568,1
SNOS,NET,1978,4,67535,1
SNOS,NET,1979,1,746,1
SNOS,NET,1982,1,150192,1
SNOS,TWL,1978,119,5764425,0.941176470588235
SNOS,TWL,1979,72,7304535,0.972222222222222
SNOS,TWL,1980,247,18260573,0.91497975708502
SNOS,TWL,1981,210,15828056,0.838095238095238
SNOS,TWL,1982,219,9197127,0.867579908675799
SPKL,HKL,1978,1,31286,0
SPKL,HKL,1979,29,781540,0.862068965517241
SPKL,HKL,1980,24,630761,0.875
SPKL,HKL,1981,27,637932,0.851851851851852
SPKL,HKL,1982,29,1775568,0.793103448275862
SPKL,NET,1978,4,67535,0.25
SPKL,NET,1979,1,746,1
SPKL,NET,1982,1,150192,1
SPKL,TWL,1978,119,5764425,1
SPKL,TWL,1979,72,7304535,1
SPKL,TWL,1980,247,18260573,0.947368421052632
SPKL,TWL,1981,210,15828056,0.904761904761905
SPKL,TWL,1982,219,9197127,0.986301369863014
SSPN,HKL,1978,1,31286,1
SSPN,HKL,1979,29,781540,1
SSPN,HKL,1980,24,630761,1
SSPN,HKL,1981,27,637932,1
SSPN,HKL,1982,29,1775568,1
SSPN,NET,1978,4,67535,1
SSPN,NET,1979,1,746,1
SSPN,NET,1982,1,150192,1
SSPN,TWL,1978,119,5764425,0.991596638655462
SSPN,TWL,1979,72,7304535,1
SSPN,TWL,1980,247,18260573,0.987854251012146
SSPN,TWL,1981,210,15828056,1
SSPN,TWL,1982,219,9197127,0.986301369863014
STAR,HKL,1978,1,31286,1
STAR,HKL,1979,29,781540,0.96551724137931
STAR,HKL,1980,24,630761,1
STAR,HKL,1981,27,637932,0.814814814814815
STAR,HKL,1982,29,1775568,0.931034482758621
STAR,NET,1978,4,67535,1
STAR,NET,1979,1,746,1
STAR,NET,1982,1,150192,1
STAR,TWL,1978,119,5764425,0.260504201680672
STAR,TWL,1979,72,7304535,0.611111111111111
STAR,TWL,1980,247,18260573,0.809716599190283
STAR,TWL,1981,210,15828056,0.595238095238095
STAR,TWL,1982,219,9197127,0.748858447488584
STRK,HKL,1978,1,31286,1
STRK,HKL,1979,29,781540,1
STRK,HKL,1980,24,630761,1
STRK,HKL,1981,27,637932,1
STRK,HKL,1982,29,1775568,1
STRK,NET,1978,4,67535,1
STRK,NET,1979,1,746,1
STRK,NET,1982,1,150192,1
STRK,TWL,1978,119,5764425,0.815126050420168
STRK,TWL,1979,72,7304535,0.75
STRK,TWL,1980,247,18260573,0.88663967611336
STRK,TWL,1981,210,15828056,0.976190476190476
STRK,TWL,1982,219,9197127,0.945205479452055
SWSP,HKL,1978,1,31286,0
SWSP,HKL,1979,29,781540,0.241379310344828
SWSP,HKL,1980,24,630761,0.5
SWSP,HKL,1981,27,637932,0.888888888888889
SWSP,HKL,1982,29,1775568,0.448275862068966
SWSP,NET,1978,4,67535,0
SWSP,NET,1979,1,746,1
SWSP,NET,1982,1,150192,0
SWSP,TWL,1978,119,5764425,0.327731092436975
SWSP,TWL,1979,72,7304535,0.25
SWSP,TWL,1980,247,18260573,0.364372469635628
SWSP,TWL,1981,210,15828056,0.428571428571429
SWSP,TWL,1982,219,9197127,0.424657534246575
TIGR,HKL,1978,1,31286,0
TIGR,HKL,1979,29,781540,0.413793103448276
TIGR,HKL,1980,24,630761,0.5
TIGR,HKL,1981,27,637932,0.148148148148148
TIGR,HKL,1982,29,1775568,0.172413793103448
TIGR,NET,1978,4,67535,0
TIGR,NET,1979,1,746,1
TIGR,NET,1982,1,150192,0
TIGR,TWL,1978,119,5764425,0.638655462184874
TIGR,TWL,1979,72,7304535,0.291666666666667
TIGR,TWL,1980,247,18260573,0.384615384615385
TIGR,TWL,1981,210,15828056,0.30952380952381
TIGR,TWL,1982,219,9197127,0.429223744292237
URCK,HKL,1978,1,31286,1
URCK,HKL,1979,29,781540,0.551724137931034
URCK,HKL,1980,24,630761,0.75
URCK,HKL,1981,27,637932,0.703703703703704
URCK,HKL,1982,29,1775568,0.413793103448276
URCK,NET,1978,4,67535,0
URCK,NET,1979,1,746,1
URCK,NET,1982,1,150192,1
URCK,TWL,1978,119,5764425,0.34453781512605
URCK,TWL,1979,72,7304535,0.152777777777778
URCK,TWL,1980,247,18260573,0.0647773279352227
URCK,TWL,1981,210,15828056,0.0761904761904762
URCK,TWL,1982,219,9197127,0.214611872146119
VRML,HKL,1978,1,31286,1
VRML,HKL,1979,29,781540,0.862068965517241
VRML,HKL,1980,24,630761,0.5
VRML,HKL,1981,27,637932,0.518518518518518
VRML,HKL,1982,29,1775568,0.655172413793103
VRML,NET,1978,4,67535,1
VRML,NET,1979,1,746,1
VRML,NET,1982,1,150192,1
VRML,TWL,1978,119,5764425,0.983193277310924
VRML,TWL,1979,72,7304535,0.986111111111111
VRML,TWL,1980,247,18260573,0.987854251012146
VRML,TWL,1981,210,15828056,0.985714285714286
VRML,TWL,1982,219,9197127,0.963470319634703
WDOW,HKL,1978,1,31286,1
WDOW,HKL,1979,29,781540,0.896551724137931
WDOW,HKL,1980,24,630761,0.958333333333333
WDOW,HKL,1981,27,637932,0.814814814814815
WDOW,HKL,1982,29,1775568,0.620689655172414
WDOW,NET,1978,4,67535,0.75
WDOW,NET,1979,1,746,0
WDOW,NET,1982,1,150192,1
WDOW,TWL,1978,119,5764425,0.781512605042017
WDOW,TWL,1979,72,7304535,0.722222222222222
WDOW,TWL,1980,247,18260573,0.680161943319838
WDOW,TWL,1981,210,15828056,0.728571428571429
WDOW,TWL,1982,219,9197127,0.881278538812785
YEYE,HKL,1978,1,31286,1
YEYE,HKL,1979,29,781540,0.862068965517241
YEYE,HKL,1980,24,630761,0.75
YEYE,HKL,1981,27,637932,0.62962962962963
YEYE,HKL,1982,29,1775568,0.862068965517241
YEYE,NET,1978,4,67535,1
YEYE,NET,1979,1,746,1
YEYE,NET,1982,1,150192,1
YEYE,TWL,1978,119,5764425,0.983193277310924
YEYE,TWL,1979,72,7304535,0.986111111111111
YEYE,TWL,1980,247,18260573,0.97165991902834
YEYE,TWL,1981,210,15828056,0.995238095238095
YEYE,TWL,1982,219,9197127,0.972602739726027
YMTH,HKL,1978,1,31286,0
YMTH,HKL,1979,29,781540,0
YMTH,HKL,1980,24,630761,0.25
YMTH,HKL,1981,27,637932,0.703703703703704
YMTH,HKL,1982,29,1775568,0.448275862068966
YMTH,NET,1978,4,67535,1
YMTH,NET,1979,1,746,0
YMTH,NET,1982,1,150192,1
YMTH,TWL,1978,119,5764425,0.361344537815126
YMTH,TWL,1979,72,7304535,0.583333333333333
YMTH,TWL,1980,247,18260573,0.299595141700405
YMTH,TWL,1981,210,15828056,0.219047619047619
YMTH,TWL,1982,219,9197127,0.127853881278539
YTRK,HKL,1978,1,31286,0
YTRK,HKL,1979,29,781540,0.758620689655172
YTRK,HKL,1980,24,630761,0.791666666666667
YTRK,HKL,1981,27,637932,0.703703703703704
YTRK,HKL,1982,29,1775568,0.793103448275862
YTRK,NET,1978,4,67535,0
YTRK,NET,1979,1,746,1
YTRK,NET,1982,1,150192,1
YTRK,TWL,1978,119,5764425,0.798319327731092
YTRK,TWL,1979,72,7304535,0.833333333333333
YTRK,TWL,1980,247,18260573,0.854251012145749
YTRK,TWL,1981,210,15828056,0.847619047619048
YTRK,TWL,1982,219,9197127,0.757990867579909
