species,port,gear,year,qtr,n,landing,coverage
YTRK,CRS,TWL,1980,4,3,0,1
ARRA,CRS,TWL,1982,4,2,9488,0.5
BANK,CRS,TWL,1982,4,2,0,1
BCAC,CRS,TWL,1982,4,2,0,1
BLCK,CRS,TWL,1982,4,2,125911,0.5
BLGL,CRS,TWL,1982,4,2,0,1
BLUR,CRS,TWL,1982,4,2,0,1
BRNZ,CRS,TWL,1982,4,2,0,1
BRWN,CRS,TWL,1982,4,2,0,1
CBZN,CRS,TWL,1982,4,2,0,1
CLPR,CRS,TWL,1982,4,2,0,1
CNRY,CRS,TWL,1982,4,2,2864,1
COPP,CRS,TWL,1982,4,2,0,1
CWCD,CRS,TWL,1982,4,2,0,1
DBRK,CRS,TWL,1982,4,2,20885,0.5
EGLS,CRS,TWL,1982,4,2,0,1
FLAG,CRS,TWL,1982,4,2,0,1
GBLC,CRS,TWL,1982,4,2,0,1
GRAS,CRS,TWL,1982,4,2,0,1
GSPT,CRS,TWL,1982,4,2,2864,1
GSRK,CRS,TWL,1982,4,2,0,1
LCOD,CRS,TWL,1982,4,2,0,1
LSPN,CRS,TWL,1982,4,2,0,1
MXRF,CRS,TWL,1982,4,2,0,1
OLVE,CRS,TWL,1982,4,2,0,1
POP,CRS,TWL,1982,4,2,0,1
QLBK,CRS,TWL,1982,4,2,0,1
RDBD,CRS,TWL,1982,4,2,0,1
REDS,CRS,TWL,1982,4,2,0,1
REX,CRS,TWL,1982,4,2,0,1
REYE,CRS,TWL,1982,4,2,0,1
ROSY,CRS,TWL,1982,4,2,0,1
RSTN,CRS,TWL,1982,4,2,0,1
SBLY,CRS,TWL,1982,4,2,0,1
SHRP,CRS,TWL,1982,4,2,0,1
SLGR,CRS,TWL,1982,4,2,0,0
SNOS,CRS,TWL,1982,4,2,0,1
SPKL,CRS,TWL,1982,4,2,0,1
SSPN,CRS,TWL,1982,4,2,0,1
STAR,CRS,TWL,1982,4,2,0,1
STRK,CRS,TWL,1982,4,2,0,1
SWSP,CRS,TWL,1982,4,2,0,1
TIGR,CRS,TWL,1982,4,2,0,1
URCK,CRS,TWL,1982,4,2,0,1
VRML,CRS,TWL,1982,4,2,0,1
WDOW,CRS,TWL,1982,4,2,0,1
YEYE,CRS,TWL,1982,4,2,0,1
YMTH,CRS,TWL,1982,4,2,0,0
YTRK,CRS,TWL,1982,4,2,12352,1
ARRA,ERK,HKL,1981,2,1,0,1
BANK,ERK,HKL,1981,2,1,0,1
BCAC,ERK,HKL,1981,2,1,0,1
BLCK,ERK,HKL,1981,2,1,0,1
BLGL,ERK,HKL,1981,2,1,0,1
BLUR,ERK,HKL,1981,2,1,0,1
BRNZ,ERK,HKL,1981,2,1,0,1
BRWN,ERK,HKL,1981,2,1,0,1
CBZN,ERK,HKL,1981,2,1,0,1
CLPR,ERK,HKL,1981,2,1,0,1
CNRY,ERK,HKL,1981,2,1,22460,1
COPP,ERK,HKL,1981,2,1,0,1
CWCD,ERK,HKL,1981,2,1,0,1
DBRK,ERK,HKL,1981,2,1,3589,0
EGLS,ERK,HKL,1981,2,1,0,1
FLAG,ERK,HKL,1981,2,1,0,1
GBLC,ERK,HKL,1981,2,1,0,1
GRAS,ERK,HKL,1981,2,1,0,1
GSPT,ERK,HKL,1981,2,1,897,1
GSRK,ERK,HKL,1981,2,1,897,1
LCOD,ERK,HKL,1981,2,1,0,1
LSPN,ERK,HKL,1981,2,1,0,1
MXRF,ERK,HKL,1981,2,1,0,1
OLVE,ERK,HKL,1981,2,1,0,1
POP,ERK,HKL,1981,2,1,0,1
QLBK,ERK,HKL,1981,2,1,0,1
RDBD,ERK,HKL,1981,2,1,0,1
REDS,ERK,HKL,1981,2,1,0,1
REX,ERK,HKL,1981,2,1,0,1
REYE,ERK,HKL,1981,2,1,0,1
ROSY,ERK,HKL,1981,2,1,0,1
RSTN,ERK,HKL,1981,2,1,0,1
SBLY,ERK,HKL,1981,2,1,0,1
SHRP,ERK,HKL,1981,2,1,0,1
SLGR,ERK,HKL,1981,2,1,0,1
SNOS,ERK,HKL,1981,2,1,0,1
SPKL,ERK,HKL,1981,2,1,0,1
SSPN,ERK,HKL,1981,2,1,0,1
STAR,ERK,HKL,1981,2,1,0,1
STRK,ERK,HKL,1981,2,1,0,1
SWSP,ERK,HKL,1981,2,1,0,1
TIGR,ERK,HKL,1981,2,1,0,1
URCK,ERK,HKL,1981,2,1,0,1
VRML,ERK,HKL,1981,2,1,0,1
WDOW,ERK,HKL,1981,2,1,0,1
YEYE,ERK,HKL,1981,2,1,17076,1
YMTH,ERK,HKL,1981,2,1,0,1
YTRK,ERK,HKL,1981,2,1,0,1
ARRA,ERK,HKL,1982,3,2,0,1
BANK,ERK,HKL,1982,3,2,0,1
BCAC,ERK,HKL,1982,3,2,0,1
BLCK,ERK,HKL,1982,3,2,77504,0
BLGL,ERK,HKL,1982,3,2,0,1
BLUR,ERK,HKL,1982,3,2,0,1
BRNZ,ERK,HKL,1982,3,2,0,1
BRWN,ERK,HKL,1982,3,2,0,1
CBZN,ERK,HKL,1982,3,2,0,1
CLPR,ERK,HKL,1982,3,2,0,1
CNRY,ERK,HKL,1982,3,2,7783,1
COPP,ERK,HKL,1982,3,2,3597,0.5
CWCD,ERK,HKL,1982,3,2,0,1
DBRK,ERK,HKL,1982,3,2,0,1
EGLS,ERK,HKL,1982,3,2,0,1
FLAG,ERK,HKL,1982,3,2,0,1
GBLC,ERK,HKL,1982,3,2,0,1
GRAS,ERK,HKL,1982,3,2,0,1
GSPT,ERK,HKL,1982,3,2,0,1
GSRK,ERK,HKL,1982,3,2,0,1
LCOD,ERK,HKL,1982,3,2,0,1
LSPN,ERK,HKL,1982,3,2,0,1
MXRF,ERK,HKL,1982,3,2,0,1
OLVE,ERK,HKL,1982,3,2,0,1
POP,ERK,HKL,1982,3,2,0,1
QLBK,ERK,HKL,1982,3,2,0,1
RDBD,ERK,HKL,1982,3,2,0,1
REDS,ERK,HKL,1982,3,2,0,1
REX,ERK,HKL,1982,3,2,0,1
REYE,ERK,HKL,1982,3,2,0,1
ROSY,ERK,HKL,1982,3,2,0,1
RSTN,ERK,HKL,1982,3,2,0,1
SBLY,ERK,HKL,1982,3,2,0,1
SHRP,ERK,HKL,1982,3,2,0,1
SLGR,ERK,HKL,1982,3,2,0,1
SNOS,ERK,HKL,1982,3,2,0,1
SPKL,ERK,HKL,1982,3,2,0,1
SSPN,ERK,HKL,1982,3,2,0,1
STAR,ERK,HKL,1982,3,2,0,1
STRK,ERK,HKL,1982,3,2,0,1
SWSP,ERK,HKL,1982,3,2,0,1
TIGR,ERK,HKL,1982,3,2,0,1
URCK,ERK,HKL,1982,3,2,0,1
VRML,ERK,HKL,1982,3,2,13473,1
WDOW,ERK,HKL,1982,3,2,0,1
YEYE,ERK,HKL,1982,3,2,0,1
YMTH,ERK,HKL,1982,3,2,0,1
YTRK,ERK,HKL,1982,3,2,523,1
ARRA,ERK,TWL,1978,1,4,0,1
BANK,ERK,TWL,1978,1,4,0,1
BCAC,ERK,TWL,1978,1,4,883,1
BLCK,ERK,TWL,1978,1,4,5016,0.75
BLGL,ERK,TWL,1978,1,4,0,1
BLUR,ERK,TWL,1978,1,4,0,1
BRNZ,ERK,TWL,1978,1,4,0,1
BRWN,ERK,TWL,1978,1,4,0,1
CBZN,ERK,TWL,1978,1,4,0,1
CLPR,ERK,TWL,1978,1,4,214031,1
CNRY,ERK,TWL,1978,1,4,2736,1
COPP,ERK,TWL,1978,1,4,0,1
CWCD,ERK,TWL,1978,1,4,0,1
DBRK,ERK,TWL,1978,1,4,285,1
EGLS,ERK,TWL,1978,1,4,0,1
FLAG,ERK,TWL,1978,1,4,0,1
GBLC,ERK,TWL,1978,1,4,0,1
GRAS,ERK,TWL,1978,1,4,0,1
GSPT,ERK,TWL,1978,1,4,3092,0.75
GSRK,ERK,TWL,1978,1,4,3149,0.75
LCOD,ERK,TWL,1978,1,4,0,1
LSPN,ERK,TWL,1978,1,4,0,1
MXRF,ERK,TWL,1978,1,4,0,1
OLVE,ERK,TWL,1978,1,4,0,1
POP,ERK,TWL,1978,1,4,0,1
QLBK,ERK,TWL,1978,1,4,0,1
RDBD,ERK,TWL,1978,1,4,527,1
REDS,ERK,TWL,1978,1,4,0,1
REX,ERK,TWL,1978,1,4,0,1
REYE,ERK,TWL,1978,1,4,0,1
ROSY,ERK,TWL,1978,1,4,0,1
RSTN,ERK,TWL,1978,1,4,0,1
SBLY,ERK,TWL,1978,1,4,0,1
SHRP,ERK,TWL,1978,1,4,0,1
SLGR,ERK,TWL,1978,1,4,0,1
SNOS,ERK,TWL,1978,1,4,0,1
SPKL,ERK,TWL,1978,1,4,0,1
SSPN,ERK,TWL,1978,1,4,0,1
STAR,ERK,TWL,1978,1,4,0,1
STRK,ERK,TWL,1978,1,4,185,1
SWSP,ERK,TWL,1978,1,4,0,1
TIGR,ERK,TWL,1978,1,4,0,1
URCK,ERK,TWL,1978,1,4,0,1
VRML,ERK,TWL,1978,1,4,0,1
WDOW,ERK,TWL,1978,1,4,242974,1
YEYE,ERK,TWL,1978,1,4,0,1
YMTH,ERK,TWL,1978,1,4,0,1
YTRK,ERK,TWL,1978,1,4,62019,1
ARRA,ERK,TWL,1979,1,2,0,1
BANK,ERK,TWL,1979,1,2,60929,0.5
BCAC,ERK,TWL,1979,1,2,0,1
BLCK,ERK,TWL,1979,1,2,0,1
BLGL,ERK,TWL,1979,1,2,0,1
BLUR,ERK,TWL,1979,1,2,0,1
BRNZ,ERK,TWL,1979,1,2,0,1
BRWN,ERK,TWL,1979,1,2,0,1
CBZN,ERK,TWL,1979,1,2,0,1
CLPR,ERK,TWL,1979,1,2,0,1
CNRY,ERK,TWL,1979,1,2,25887,1
COPP,ERK,TWL,1979,1,2,0,1
CWCD,ERK,TWL,1979,1,2,0,1
DBRK,ERK,TWL,1979,1,2,76083,0.5
EGLS,ERK,TWL,1979,1,2,0,1
FLAG,ERK,TWL,1979,1,2,0,1
GBLC,ERK,TWL,1979,1,2,0,1
GRAS,ERK,TWL,1979,1,2,0,1
GSPT,ERK,TWL,1979,1,2,0,1
GSRK,ERK,TWL,1979,1,2,0,1
LCOD,ERK,TWL,1979,1,2,0,1
LSPN,ERK,TWL,1979,1,2,0,1
MXRF,ERK,TWL,1979,1,2,0,1
OLVE,ERK,TWL,1979,1,2,0,1
POP,ERK,TWL,1979,1,2,60929,0.5
QLBK,ERK,TWL,1979,1,2,0,1
RDBD,ERK,TWL,1979,1,2,0,1
REDS,ERK,TWL,1979,1,2,0,1
REX,ERK,TWL,1979,1,2,0,1
REYE,ERK,TWL,1979,1,2,0,1
ROSY,ERK,TWL,1979,1,2,0,1
RSTN,ERK,TWL,1979,1,2,0,1
SBLY,ERK,TWL,1979,1,2,0,1
SHRP,ERK,TWL,1979,1,2,0,1
SLGR,ERK,TWL,1979,1,2,1894,0.5
SNOS,ERK,TWL,1979,1,2,15153,1
SPKL,ERK,TWL,1979,1,2,0,1
SSPN,ERK,TWL,1979,1,2,0,1
STAR,ERK,TWL,1979,1,2,0,1
STRK,ERK,TWL,1979,1,2,5051,1
SWSP,ERK,TWL,1979,1,2,0,1
TIGR,ERK,TWL,1979,1,2,0,1
URCK,ERK,TWL,1979,1,2,0,1
VRML,ERK,TWL,1979,1,2,0,1
WDOW,ERK,TWL,1979,1,2,43250,1
YEYE,ERK,TWL,1979,1,2,0,1
YMTH,ERK,TWL,1979,1,2,0,1
YTRK,ERK,TWL,1979,1,2,30938,1
ARRA,ERK,TWL,1980,1,2,0,1
BANK,ERK,TWL,1980,1,2,0,1
BCAC,ERK,TWL,1980,1,2,0,1
BLCK,ERK,TWL,1980,1,2,0,1
BLGL,ERK,TWL,1980,1,2,0,1
BLUR,ERK,TWL,1980,1,2,0,1
BRNZ,ERK,TWL,1980,1,2,0,1
BRWN,ERK,TWL,1980,1,2,0,1
CBZN,ERK,TWL,1980,1,2,0,1
CLPR,ERK,TWL,1980,1,2,0,1
CNRY,ERK,TWL,1980,1,2,0,1
COPP,ERK,TWL,1980,1,2,0,1
CWCD,ERK,TWL,1980,1,2,0,1
DBRK,ERK,TWL,1980,1,2,0,1
EGLS,ERK,TWL,1980,1,2,0,1
FLAG,ERK,TWL,1980,1,2,0,1
GBLC,ERK,TWL,1980,1,2,0,1
GRAS,ERK,TWL,1980,1,2,0,1
GSPT,ERK,TWL,1980,1,2,0,1
GSRK,ERK,TWL,1980,1,2,0,1
LCOD,ERK,TWL,1980,1,2,0,1
LSPN,ERK,TWL,1980,1,2,0,1
MXRF,ERK,TWL,1980,1,2,0,1
OLVE,ERK,TWL,1980,1,2,0,1
POP,ERK,TWL,1980,1,2,0,1
QLBK,ERK,TWL,1980,1,2,0,1
RDBD,ERK,TWL,1980,1,2,0,1
REDS,ERK,TWL,1980,1,2,0,1
REX,ERK,TWL,1980,1,2,0,1
REYE,ERK,TWL,1980,1,2,0,0
ROSY,ERK,TWL,1980,1,2,0,1
RSTN,ERK,TWL,1980,1,2,0,1
SBLY,ERK,TWL,1980,1,2,0,1
SHRP,ERK,TWL,1980,1,2,0,1
SLGR,ERK,TWL,1980,1,2,0,1
SNOS,ERK,TWL,1980,1,2,0,1
SPKL,ERK,TWL,1980,1,2,0,1
SSPN,ERK,TWL,1980,1,2,0,1
STAR,ERK,TWL,1980,1,2,0,1
STRK,ERK,TWL,1980,1,2,0,1
SWSP,ERK,TWL,1980,1,2,0,1
TIGR,ERK,TWL,1980,1,2,0,1
URCK,ERK,TWL,1980,1,2,0,1
VRML,ERK,TWL,1980,1,2,0,1
WDOW,ERK,TWL,1980,1,2,2306622,0
YEYE,ERK,TWL,1980,1,2,0,1
YMTH,ERK,TWL,1980,1,2,0,1
YTRK,ERK,TWL,1980,1,2,0,1
ARRA,ERK,TWL,1981,1,20,0,1
BANK,ERK,TWL,1981,1,20,0,1
BCAC,ERK,TWL,1981,1,20,1167949,0.9
BLCK,ERK,TWL,1981,1,20,671689,0.85
BLGL,ERK,TWL,1981,1,20,0,1
BLUR,ERK,TWL,1981,1,20,0,1
BRNZ,ERK,TWL,1981,1,20,0,1
BRWN,ERK,TWL,1981,1,20,0,1
CBZN,ERK,TWL,1981,1,20,0,1
CLPR,ERK,TWL,1981,1,20,215944,1
CNRY,ERK,TWL,1981,1,20,178516,1
COPP,ERK,TWL,1981,1,20,0,1
CWCD,ERK,TWL,1981,1,20,0,1
DBRK,ERK,TWL,1981,1,20,51634,0.95
EGLS,ERK,TWL,1981,1,20,0,1
FLAG,ERK,TWL,1981,1,20,293,0.95
GBLC,ERK,TWL,1981,1,20,0,0
GRAS,ERK,TWL,1981,1,20,0,1
GSPT,ERK,TWL,1981,1,20,154413,0.9
GSRK,ERK,TWL,1981,1,20,0,1
LCOD,ERK,TWL,1981,1,20,0,1
LSPN,ERK,TWL,1981,1,20,0,1
MXRF,ERK,TWL,1981,1,20,0,1
OLVE,ERK,TWL,1981,1,20,0,1
POP,ERK,TWL,1981,1,20,0,1
QLBK,ERK,TWL,1981,1,20,0,1
RDBD,ERK,TWL,1981,1,20,122619,0.9
REDS,ERK,TWL,1981,1,20,0,1
REX,ERK,TWL,1981,1,20,0,1
REYE,ERK,TWL,1981,1,20,0,1
ROSY,ERK,TWL,1981,1,20,0,1
RSTN,ERK,TWL,1981,1,20,0,1
SBLY,ERK,TWL,1981,1,20,0,1
SHRP,ERK,TWL,1981,1,20,0,1
SLGR,ERK,TWL,1981,1,20,0,1
SNOS,ERK,TWL,1981,1,20,16607,1
SPKL,ERK,TWL,1981,1,20,0,1
SSPN,ERK,TWL,1981,1,20,0,1
STAR,ERK,TWL,1981,1,20,0,1
STRK,ERK,TWL,1981,1,20,0,1
SWSP,ERK,TWL,1981,1,20,0,1
TIGR,ERK,TWL,1981,1,20,0,1
URCK,ERK,TWL,1981,1,20,0,1
VRML,ERK,TWL,1981,1,20,0,1
WDOW,ERK,TWL,1981,1,20,718523,0.65
YEYE,ERK,TWL,1981,1,20,0,1
YMTH,ERK,TWL,1981,1,20,0,1
YTRK,ERK,TWL,1981,1,20,15284,1
ARRA,ERK,TWL,1982,1,10,986,0.9
BANK,ERK,TWL,1982,1,10,0,1
BCAC,ERK,TWL,1982,1,10,17818,0.9
BLCK,ERK,TWL,1982,1,10,16918,0.9
BLGL,ERK,TWL,1982,1,10,0,1
BLUR,ERK,TWL,1982,1,10,0,1
BRNZ,ERK,TWL,1982,1,10,0,1
BRWN,ERK,TWL,1982,1,10,0,1
CBZN,ERK,TWL,1982,1,10,0,0
CLPR,ERK,TWL,1982,1,10,24886,0.9
CNRY,ERK,TWL,1982,1,10,2675,1
COPP,ERK,TWL,1982,1,10,0,1
CWCD,ERK,TWL,1982,1,10,0,1
DBRK,ERK,TWL,1982,1,10,12681,0.7
EGLS,ERK,TWL,1982,1,10,0,1
FLAG,ERK,TWL,1982,1,10,0,1
GBLC,ERK,TWL,1982,1,10,0,1
GRAS,ERK,TWL,1982,1,10,0,1
GSPT,ERK,TWL,1982,1,10,139,1
GSRK,ERK,TWL,1982,1,10,0,1
LCOD,ERK,TWL,1982,1,10,0,1
LSPN,ERK,TWL,1982,1,10,0,1
MXRF,ERK,TWL,1982,1,10,0,1
OLVE,ERK,TWL,1982,1,10,0,1
POP,ERK,TWL,1982,1,10,0,1
QLBK,ERK,TWL,1982,1,10,0,1
RDBD,ERK,TWL,1982,1,10,480,1
REDS,ERK,TWL,1982,1,10,0,1
REX,ERK,TWL,1982,1,10,0,1
REYE,ERK,TWL,1982,1,10,0,1
ROSY,ERK,TWL,1982,1,10,0,1
RSTN,ERK,TWL,1982,1,10,0,1
SBLY,ERK,TWL,1982,1,10,0,1
SHRP,ERK,TWL,1982,1,10,0,1
SLGR,ERK,TWL,1982,1,10,0,1
SNOS,ERK,TWL,1982,1,10,78,1
SPKL,ERK,TWL,1982,1,10,0,1
SSPN,ERK,TWL,1982,1,10,0,1
STAR,ERK,TWL,1982,1,10,0,1
STRK,ERK,TWL,1982,1,10,0,1
SWSP,ERK,TWL,1982,1,10,0,1
TIGR,ERK,TWL,1982,1,10,0,1
URCK,ERK,TWL,1982,1,10,0,1
VRML,ERK,TWL,1982,1,10,209,0.9
WDOW,ERK,TWL,1982,1,10,143152,0.9
YEYE,ERK,TWL,1982,1,10,0,1
YMTH,ERK,TWL,1982,1,10,0,1
YTRK,ERK,TWL,1982,1,10,29324,0.9
ARRA,ERK,TWL,1978,2,9,0,1
BANK,ERK,TWL,1978,2,9,0,1
BCAC,ERK,TWL,1978,2,9,104617,1
BLCK,ERK,TWL,1978,2,9,225532,0.777777777777778
BLGL,ERK,TWL,1978,2,9,0,1
BLUR,ERK,TWL,1978,2,9,0,1
BRNZ,ERK,TWL,1978,2,9,0,1
BRWN,ERK,TWL,1978,2,9,0,1
CBZN,ERK,TWL,1978,2,9,0,1
CLPR,ERK,TWL,1978,2,9,2229,1
CNRY,ERK,TWL,1978,2,9,82931,1
COPP,ERK,TWL,1978,2,9,0,1
CWCD,ERK,TWL,1978,2,9,0,1
DBRK,ERK,TWL,1978,2,9,9332,0.888888888888889
EGLS,ERK,TWL,1978,2,9,0,1
FLAG,ERK,TWL,1978,2,9,0,1
GBLC,ERK,TWL,1978,2,9,0,1
GRAS,ERK,TWL,1978,2,9,0,1
GSPT,ERK,TWL,1978,2,9,62,1
GSRK,ERK,TWL,1978,2,9,250,1
LCOD,ERK,TWL,1978,2,9,0,1
LSPN,ERK,TWL,1978,2,9,0,1
MXRF,ERK,TWL,1978,2,9,0,1
OLVE,ERK,TWL,1978,2,9,0,1
POP,ERK,TWL,1978,2,9,537,1
QLBK,ERK,TWL,1978,2,9,0,0
RDBD,ERK,TWL,1978,2,9,412,1
REDS,ERK,TWL,1978,2,9,0,1
REX,ERK,TWL,1978,2,9,0,1
REYE,ERK,TWL,1978,2,9,0,1
ROSY,ERK,TWL,1978,2,9,0,1
RSTN,ERK,TWL,1978,2,9,0,1
SBLY,ERK,TWL,1978,2,9,0,1
SHRP,ERK,TWL,1978,2,9,0,1
SLGR,ERK,TWL,1978,2,9,0,1
SNOS,ERK,TWL,1978,2,9,713,1
SPKL,ERK,TWL,1978,2,9,0,1
SSPN,ERK,TWL,1978,2,9,250,0.888888888888889
STAR,ERK,TWL,1978,2,9,0,1
STRK,ERK,TWL,1978,2,9,2003,0.888888888888889
SWSP,ERK,TWL,1978,2,9,0,1
TIGR,ERK,TWL,1978,2,9,0,1
URCK,ERK,TWL,1978,2,9,0,1
VRML,ERK,TWL,1978,2,9,0,1
WDOW,ERK,TWL,1978,2,9,0,1
YEYE,ERK,TWL,1978,2,9,0,1
YMTH,ERK,TWL,1978,2,9,0,1
YTRK,ERK,TWL,1978,2,9,2680,0.888888888888889
ARRA,ERK,TWL,1979,2,16,363,0.9375
BANK,ERK,TWL,1979,2,16,5206,1
BCAC,ERK,TWL,1979,2,16,75251,1
BLCK,ERK,TWL,1979,2,16,172,1
BLGL,ERK,TWL,1979,2,16,0,1
BLUR,ERK,TWL,1979,2,16,0,1
BRNZ,ERK,TWL,1979,2,16,0,0
BRWN,ERK,TWL,1979,2,16,0,1
CBZN,ERK,TWL,1979,2,16,0,1
CLPR,ERK,TWL,1979,2,16,265533,1
CNRY,ERK,TWL,1979,2,16,100173,1
COPP,ERK,TWL,1979,2,16,0,1
CWCD,ERK,TWL,1979,2,16,0,1
DBRK,ERK,TWL,1979,2,16,21179,0.9375
EGLS,ERK,TWL,1979,2,16,0,1
FLAG,ERK,TWL,1979,2,16,0,1
GBLC,ERK,TWL,1979,2,16,0,1
GRAS,ERK,TWL,1979,2,16,0,1
GSPT,ERK,TWL,1979,2,16,15183,1
GSRK,ERK,TWL,1979,2,16,1458,0.9375
LCOD,ERK,TWL,1979,2,16,0,1
LSPN,ERK,TWL,1979,2,16,0,1
MXRF,ERK,TWL,1979,2,16,0,1
OLVE,ERK,TWL,1979,2,16,0,1
POP,ERK,TWL,1979,2,16,393,1
QLBK,ERK,TWL,1979,2,16,0,1
RDBD,ERK,TWL,1979,2,16,2360,1
REDS,ERK,TWL,1979,2,16,0,1
REX,ERK,TWL,1979,2,16,0,1
REYE,ERK,TWL,1979,2,16,0,1
ROSY,ERK,TWL,1979,2,16,0,1
RSTN,ERK,TWL,1979,2,16,244,0.9375
SBLY,ERK,TWL,1979,2,16,0,1
SHRP,ERK,TWL,1979,2,16,0,1
SLGR,ERK,TWL,1979,2,16,0,1
SNOS,ERK,TWL,1979,2,16,0,1
SPKL,ERK,TWL,1979,2,16,0,1
SSPN,ERK,TWL,1979,2,16,0,1
STAR,ERK,TWL,1979,2,16,0,1
STRK,ERK,TWL,1979,2,16,3526,0.9375
SWSP,ERK,TWL,1979,2,16,0,1
TIGR,ERK,TWL,1979,2,16,0,1
URCK,ERK,TWL,1979,2,16,0,1
VRML,ERK,TWL,1979,2,16,3413,0.9375
WDOW,ERK,TWL,1979,2,16,1162794,0.625
YEYE,ERK,TWL,1979,2,16,0,1
YMTH,ERK,TWL,1979,2,16,0,1
YTRK,ERK,TWL,1979,2,16,35891,1
ARRA,ERK,TWL,1980,2,31,861,0.935483870967742
BANK,ERK,TWL,1980,2,31,0,1
BCAC,ERK,TWL,1980,2,31,79677,0.903225806451613
BLCK,ERK,TWL,1980,2,31,30106,0.838709677419355
BLGL,ERK,TWL,1980,2,31,0,1
BLUR,ERK,TWL,1980,2,31,0,1
BRNZ,ERK,TWL,1980,2,31,0,1
BRWN,ERK,TWL,1980,2,31,0,1
CBZN,ERK,TWL,1980,2,31,0,1
CLPR,ERK,TWL,1980,2,31,25257,1
CNRY,ERK,TWL,1980,2,31,30484,0.967741935483871
COPP,ERK,TWL,1980,2,31,0,1
CWCD,ERK,TWL,1980,2,31,0,1
DBRK,ERK,TWL,1980,2,31,11336,0.935483870967742
EGLS,ERK,TWL,1980,2,31,0,1
FLAG,ERK,TWL,1980,2,31,0,1
GBLC,ERK,TWL,1980,2,31,0,1
GRAS,ERK,TWL,1980,2,31,0,1
GSPT,ERK,TWL,1980,2,31,1265,1
GSRK,ERK,TWL,1980,2,31,418,1
LCOD,ERK,TWL,1980,2,31,0,1
LSPN,ERK,TWL,1980,2,31,0,1
MXRF,ERK,TWL,1980,2,31,0,1
OLVE,ERK,TWL,1980,2,31,0,1
POP,ERK,TWL,1980,2,31,445,0.967741935483871
QLBK,ERK,TWL,1980,2,31,0,1
RDBD,ERK,TWL,1980,2,31,790,1
REDS,ERK,TWL,1980,2,31,0,1
REX,ERK,TWL,1980,2,31,0,1
REYE,ERK,TWL,1980,2,31,0,1
ROSY,ERK,TWL,1980,2,31,0,1
RSTN,ERK,TWL,1980,2,31,0,1
SBLY,ERK,TWL,1980,2,31,0,1
SHRP,ERK,TWL,1980,2,31,0,1
SLGR,ERK,TWL,1980,2,31,0,1
SNOS,ERK,TWL,1980,2,31,0,1
SPKL,ERK,TWL,1980,2,31,0,1
SSPN,ERK,TWL,1980,2,31,0,1
STAR,ERK,TWL,1980,2,31,0,1
STRK,ERK,TWL,1980,2,31,0,1
SWSP,ERK,TWL,1980,2,31,0,1
TIGR,ERK,TWL,1980,2,31,0,1
URCK,ERK,TWL,1980,2,31,0,1
VRML,ERK,TWL,1980,2,31,0,1
WDOW,ERK,TWL,1980,2,31,1334387,0.548387096774194
YEYE,ERK,TWL,1980,2,31,0,1
YMTH,ERK,TWL,1980,2,31,0,1
YTRK,ERK,TWL,1980,2,31,2904,1
ARRA,ERK,TWL,1981,2,33,76,0.96969696969697
BANK,ERK,TWL,1981,2,33,0,1
BCAC,ERK,TWL,1981,2,33,286575,0.96969696969697
BLCK,ERK,TWL,1981,2,33,31824,0.848484848484849
BLGL,ERK,TWL,1981,2,33,0,1
BLUR,ERK,TWL,1981,2,33,0,1
BRNZ,ERK,TWL,1981,2,33,0,1
BRWN,ERK,TWL,1981,2,33,0,1
CBZN,ERK,TWL,1981,2,33,0,1
CLPR,ERK,TWL,1981,2,33,6979,1
CNRY,ERK,TWL,1981,2,33,146519,0.96969696969697
COPP,ERK,TWL,1981,2,33,0,1
CWCD,ERK,TWL,1981,2,33,0,1
DBRK,ERK,TWL,1981,2,33,39843,0.848484848484849
EGLS,ERK,TWL,1981,2,33,0,1
FLAG,ERK,TWL,1981,2,33,0,1
GBLC,ERK,TWL,1981,2,33,0,1
GRAS,ERK,TWL,1981,2,33,0,1
GSPT,ERK,TWL,1981,2,33,13346,0.96969696969697
GSRK,ERK,TWL,1981,2,33,87,1
LCOD,ERK,TWL,1981,2,33,0,1
LSPN,ERK,TWL,1981,2,33,0,1
MXRF,ERK,TWL,1981,2,33,0,1
OLVE,ERK,TWL,1981,2,33,0,1
POP,ERK,TWL,1981,2,33,196,1
QLBK,ERK,TWL,1981,2,33,0,1
RDBD,ERK,TWL,1981,2,33,30117,0.939393939393939
REDS,ERK,TWL,1981,2,33,0,1
REX,ERK,TWL,1981,2,33,0,1
REYE,ERK,TWL,1981,2,33,0,1
ROSY,ERK,TWL,1981,2,33,0,1
RSTN,ERK,TWL,1981,2,33,0,1
SBLY,ERK,TWL,1981,2,33,0,1
SHRP,ERK,TWL,1981,2,33,0,1
SLGR,ERK,TWL,1981,2,33,0,1
SNOS,ERK,TWL,1981,2,33,0,1
SPKL,ERK,TWL,1981,2,33,0,1
SSPN,ERK,TWL,1981,2,33,0,1
STAR,ERK,TWL,1981,2,33,0,1
STRK,ERK,TWL,1981,2,33,0,1
SWSP,ERK,TWL,1981,2,33,0,1
TIGR,ERK,TWL,1981,2,33,0,1
URCK,ERK,TWL,1981,2,33,0,1
VRML,ERK,TWL,1981,2,33,0,1
WDOW,ERK,TWL,1981,2,33,1289499,0.696969696969697
YEYE,ERK,TWL,1981,2,33,0,1
YMTH,ERK,TWL,1981,2,33,0,1
