species,year,qtr,portComplex,gearGroup,marketCategory,live,sampleNumber,clusterNumber,weight,comLands
BANK,1991,2,MNT,NET,250,N,199102264,2,5,18470
BANK,1991,2,MNT,NET,250,N,199102260,2,12,18470
BANK,1991,2,MNT,NET,250,N,199102267,2,18,18470
BANK,1991,2,MNT,NET,250,N,199102262,1,3,18470
BANK,1991,2,MNT,NET,250,N,199102264,1,9,18470
BANK,1991,2,MNT,TWL,250,N,199102272,2,2,10565
BANK,1991,2,MNT,TWL,250,N,199102272,1,10,10565
BANK,1991,2,MNT,TWL,250,N,199102248,2,1,10565
BANK,1991,2,MNT,TWL,250,N,199102269,1,18,10565
BANK,1991,2,MRO,TWL,250,N,199102811,1,7,53297
BANK,1991,2,MRO,TWL,250,N,199102818,1,5,53297
BANK,1991,2,MRO,TWL,250,N,199102827,1,1,53297
BANK,1991,2,MRO,TWL,250,N,199102820,1,36,53297
BANK,1991,2,MRO,TWL,250,N,199102813,1,2,53297
BANK,1991,2,MRO,TWL,250,N,199102811,2,5,53297
BANK,1991,2,MRO,TWL,250,N,199102821,1,50,53297
BANK,1991,2,MRO,TWL,250,N,199102825,2,15,53297
BANK,1991,2,MRO,TWL,250,N,199102823,1,3,53297
BANK,1991,2,MRO,TWL,250,N,199102818,2,10,53297
BANK,1991,2,MRO,TWL,250,N,199102822,2,7,53297
BANK,1991,2,MRO,TWL,250,N,199102821,2,45,53297
BANK,1991,2,MRO,TWL,250,N,199102825,1,45,53297
BANK,1991,2,MRO,TWL,250,N,199102814,2,14,53297
BANK,1991,2,MRO,TWL,250,N,199102816,2,5,53297
BANK,1991,2,MRO,TWL,250,N,199102822,1,13,53297
BANK,1991,2,MRO,TWL,250,N,199102814,1,24,53297
BANK,1991,2,MRO,TWL,250,N,199102826,2,3,53297
BANK,1991,2,MRO,TWL,250,N,199102816,1,15,53297
BANK,1991,3,BDG,HKL,250,N,199104156,1,5,1239
BANK,1991,3,BDG,HKL,250,N,199104147,1,4,1239
BANK,1991,3,BDG,TWL,250,N,199104174,1,40,24299
BANK,1991,3,BDG,TWL,250,N,199104175,2,4,24299
BANK,1991,3,BDG,TWL,250,N,199104178,2,33,24299
BANK,1991,3,BDG,TWL,250,N,199104152,2,3,24299
BANK,1991,3,BDG,TWL,250,N,199104174,2,37,24299
BANK,1991,3,BDG,TWL,250,N,199104178,1,29,24299
BANK,1991,3,BDG,TWL,250,N,199104177,2,31,24299
BANK,1991,3,BDG,TWL,250,N,199104177,1,39,24299
BANK,1991,3,BDG,TWL,250,N,199104168,1,17,24299
BANK,1991,3,BRG,TWL,250,N,199100664,1,11,44620
BANK,1991,3,BRG,TWL,250,N,199100666,2,13,44620
BANK,1991,3,BRG,TWL,250,N,199100666,1,19,44620
BANK,1991,3,BRG,TWL,250,N,199100664,2,24,44620
BANK,1991,3,ERK,TWL,250,N,199100045,1,9,9013
BANK,1991,3,MNT,HKL,250,N,199102277,1,13,32342
BANK,1991,3,MNT,HKL,250,N,199102276,1,3,32342
BANK,1991,3,MNT,HKL,250,N,199102282,1,10,32342
BANK,1991,3,MNT,HKL,250,N,199102276,2,6,32342
BANK,1991,3,MNT,HKL,250,N,199102285,2,2,32342
BANK,1991,3,MNT,HKL,250,N,199102284,1,16,32342
BANK,1991,3,MNT,HKL,250,N,199102278,1,3,32342
BANK,1991,3,MNT,HKL,250,N,199102277,2,13,32342
BANK,1991,3,MNT,HKL,250,N,199102287,1,2,32342
BANK,1991,3,MNT,HKL,250,N,199102285,1,2,32342
BANK,1991,3,MNT,HKL,250,N,199102278,2,10,32342
BANK,1991,3,MNT,HKL,250,N,199102286,2,2,32342
BANK,1991,3,MNT,HKL,250,N,199102301,1,3,32342
BANK,1991,3,MNT,HKL,250,N,199102286,1,2,32342
BANK,1991,3,MNT,HKL,250,N,199102297,2,1,32342
BANK,1991,3,MNT,NET,250,N,199102300,2,1,3639
BANK,1991,3,MNT,NET,250,N,199102296,1,7,3639
BANK,1991,3,MNT,NET,250,N,199102292,1,1,3639
BANK,1991,3,MRO,TWL,250,N,199102835,2,1,95912
BANK,1991,3,MRO,TWL,250,N,199102830,1,8,95912
BANK,1991,3,MRO,TWL,250,N,199102832,1,15,95912
BANK,1991,3,MRO,TWL,250,N,199102836,1,41,95912
BANK,1991,3,MRO,TWL,250,N,199102831,1,2,95912
BANK,1991,3,MRO,TWL,250,N,199102828,1,29,95912
BANK,1991,3,MRO,TWL,250,N,199102832,2,8,95912
BANK,1991,3,MRO,TWL,250,N,199102842,2,25,95912
BANK,1991,3,MRO,TWL,250,N,199102843,2,38,95912
BANK,1991,3,MRO,TWL,250,N,199102830,2,12,95912
BANK,1991,3,MRO,TWL,250,N,199102840,2,35,95912
BANK,1991,3,MRO,TWL,250,N,199102836,2,35,95912
BANK,1991,3,MRO,TWL,250,N,199102843,1,4,95912
BANK,1991,3,MRO,TWL,250,N,199102829,1,48,95912
BANK,1991,3,MRO,TWL,250,N,199102828,2,25,95912
BANK,1991,3,MRO,TWL,250,N,199102842,1,29,95912
BANK,1991,3,MRO,TWL,250,N,199102829,2,50,95912
BANK,1991,3,OSB,NET,250,N,199103500,2,16,29648
BANK,1991,3,OSB,NET,250,N,199103500,1,10,29648
BANK,1991,3,OSF,HKL,250,N,199101561,1,49,93771
BANK,1991,3,OSF,HKL,250,N,199101561,2,50,93771
BANK,1991,3,OSF,TWL,250,N,199101564,2,30,26530
BANK,1991,3,OSF,TWL,250,N,199101564,1,40,26530
BANK,1991,4,BDG,TWL,250,N,199104185,1,48,169536
BANK,1991,4,BDG,TWL,250,N,199104184,2,50,169536
BANK,1991,4,BDG,TWL,250,N,199104185,2,31,169536
BANK,1991,4,BDG,TWL,250,N,199104190,1,20,169536
BANK,1991,4,BDG,TWL,250,N,199104184,1,50,169536
BANK,1991,4,BDG,TWL,250,N,199104191,2,18,169536
BANK,1991,4,BDG,TWL,250,N,199104188,1,25,169536
BANK,1991,4,BDG,TWL,250,N,199104191,1,21,169536
BANK,1991,4,BDG,TWL,250,N,199104182,1,1,169536
BANK,1991,4,ERK,TWL,250,N,199100048,1,5,764
BANK,1991,4,MNT,NET,250,N,199102324,2,2,45400
BANK,1991,4,MNT,NET,250,N,199102332,2,33,45400
BANK,1991,4,MNT,NET,250,N,199102324,1,3,45400
BANK,1991,4,MNT,NET,250,N,199102331,1,7,45400
BANK,1991,4,MNT,NET,250,N,199102326,1,8,45400
BANK,1991,4,MNT,NET,250,N,199102319,1,39,45400
BANK,1991,4,MNT,NET,250,N,199102331,2,4,45400
BANK,1991,4,MNT,NET,250,N,199102327,2,1,45400
BANK,1991,4,MNT,NET,250,N,199102327,1,6,45400
BANK,1991,4,MNT,TWL,250,N,199102318,1,12,17749
BANK,1991,4,MNT,TWL,250,N,199102314,1,46,17749
BANK,1991,4,MNT,TWL,250,N,199102315,1,34,17749
BANK,1991,4,MNT,TWL,250,N,199102314,2,47,17749
BANK,1991,4,MNT,TWL,250,N,199102320,1,8,17749
BANK,1991,4,MNT,TWL,250,N,199102322,1,4,17749
BANK,1991,4,MNT,TWL,250,N,199102328,1,4,17749
BANK,1991,4,MNT,TWL,250,N,199102336,2,1,17749
BANK,1991,4,MNT,TWL,250,N,199102316,1,9,17749
BANK,1991,4,MNT,TWL,250,N,199102330,2,11,17749
BANK,1991,4,MNT,TWL,250,N,199102328,2,6,17749
BANK,1991,4,MNT,TWL,250,N,199102330,1,23,17749
BANK,1991,4,MRO,TWL,250,N,199102873,1,26,48447
BANK,1991,4,MRO,TWL,250,N,199102876,1,14,48447
BANK,1991,4,MRO,TWL,250,N,199102863,2,49,48447
BANK,1991,4,MRO,TWL,250,N,199102870,2,49,48447
BANK,1991,4,MRO,TWL,250,N,199102864,2,31,48447
BANK,1991,4,MRO,TWL,250,N,199102864,1,7,48447
BANK,1991,4,MRO,TWL,250,N,199102868,2,1,48447
BANK,1991,4,MRO,TWL,250,N,199102870,1,48,48447
BANK,1991,4,MRO,TWL,250,N,199102866,1,3,48447
BANK,1991,4,MRO,TWL,250,N,199102862,1,3,48447
BANK,1991,4,MRO,TWL,250,N,199102863,1,49,48447
BANK,1991,4,MRO,TWL,250,N,199102873,2,30,48447
BANK,1991,4,MRO,TWL,250,N,199102857,2,1,48447
BANK,1991,4,MRO,TWL,250,N,199102857,1,37,48447
BANK,1991,4,MRO,TWL,250,N,199102869,2,2,48447
BANK,1991,4,MRO,TWL,250,N,199102866,2,4,48447
BANK,1991,4,MRO,TWL,250,N,199102869,1,8,48447
BANK,1991,4,MRO,TWL,250,N,199102876,2,9,48447
BANK,1991,4,MRO,TWL,250,N,199102862,2,2,48447
BANK,1991,4,OSF,TWL,250,N,199101633,1,1,410
BANK,1992,1,BDG,TWL,250,N,199204193,2,8,46927
BANK,1992,1,BDG,TWL,250,N,199204193,1,5,46927
BANK,1992,1,BDG,TWL,250,N,199204198,1,6,46927
BANK,1992,1,BDG,TWL,250,N,199204203,1,15,46927
BANK,1992,1,BDG,TWL,250,N,199204200,1,7,46927
BANK,1992,1,BDG,TWL,250,N,199204203,2,8,46927
BANK,1992,1,BDG,TWL,250,N,199204200,2,5,46927
BANK,1992,1,BDG,TWL,250,N,199204205,1,42,46927
BANK,1992,1,BRG,TWL,250,N,199200677,1,2,5361
BANK,1992,1,BRG,TWL,250,N,199200703,1,5,5361
BANK,1992,1,CRS,TWL,250,N,199200256,1,19,16941
BANK,1992,1,CRS,TWL,250,N,199200256,2,6,16941
BANK,1992,1,CRS,TWL,250,N,199200253,2,39,16941
BANK,1992,1,CRS,TWL,250,N,199200253,1,44,16941
BANK,1992,1,MNT,HKL,250,N,199202344,1,18,15201
BANK,1992,1,MNT,HKL,250,N,199202344,2,7,15201
BANK,1992,1,MNT,HKL,250,N,199202343,1,4,15201
BANK,1992,1,MNT,TWL,250,N,199202341,1,6,51369
BANK,1992,1,MNT,TWL,250,N,199202348,2,1,51369
BANK,1992,1,MNT,TWL,250,N,199202341,2,5,51369
BANK,1992,1,MNT,TWL,250,N,199202362,2,41,51369
BANK,1992,1,MNT,TWL,250,N,199202353,1,5,51369
BANK,1992,1,MNT,TWL,250,N,199202362,1,32,51369
BANK,1992,1,MNT,TWL,250,N,199202353,2,8,51369
BANK,1992,1,MRO,TWL,250,N,199202892,1,11,1912
BANK,1992,1,MRO,TWL,250,N,199202892,2,5,1912
BANK,1992,1,MRO,TWL,250,N,199202897,2,1,1912
BANK,1992,1,MRO,TWL,250,N,199202898,2,2,1912
BANK,1992,1,MRO,TWL,250,N,199202887,2,8,1912
BANK,1992,1,MRO,TWL,250,N,199202887,1,8,1912
BANK,1992,1,OSD,HKL,250,N,199201009,2,3,1418
BANK,1992,1,OSD,HKL,250,N,199201009,1,4,1418
BANK,1992,1,OSD,NET,250,N,199201024,1,25,12176
BANK,1992,1,OSD,NET,250,N,199201024,2,17,12176
BANK,1992,1,OSD,NET,250,N,199201018,1,15,12176
BANK,1992,1,OSD,NET,250,N,199201018,2,15,12176
BANK,1992,1,OSD,NET,250,N,199201006,2,4,12176
BANK,1992,1,OSF,HKL,250,N,199201819,2,4,224
BANK,1992,1,OSF,TWL,250,N,199261838,2,51,129006
BANK,1992,1,OSF,TWL,250,N,199261838,1,51,129006
BANK,1992,2,BRG,TWL,250,N,199200710,2,2,49716
BANK,1992,2,BRG,TWL,250,N,199200710,1,44,49716
BANK,1992,2,ERK,TWL,250,N,199200028,1,19,83543
BANK,1992,2,ERK,TWL,250,N,199200028,2,10,83543
BANK,1992,2,ERK,TWL,250,N,199200022,1,3,83543
BANK,1992,2,MNT,HKL,250,N,199202386,1,2,3377
BANK,1992,2,MNT,NET,250,N,199202384,1,2,7595
BANK,1992,2,MNT,NET,250,N,199202378,2,2,7595
BANK,1992,2,MNT,NET,250,N,199202377,1,19,7595
BANK,1992,2,MNT,NET,250,N,199202365,1,2,7595
BANK,1992,2,MNT,NET,250,N,199202365,2,3,7595
BANK,1992,2,MNT,TWL,250,N,199202364,2,4,8073
BANK,1992,2,MRO,NET,250,N,199202911,1,12,55545
BANK,1992,2,MRO,NET,250,N,199202903,1,25,55545
BANK,1992,2,MRO,NET,250,N,199202910,2,24,55545
BANK,1992,2,MRO,NET,250,N,199202914,1,40,55545
BANK,1992,2,MRO,NET,250,N,199202903,2,17,55545
BANK,1992,2,MRO,NET,250,N,199202922,2,29,55545
BANK,1992,2,MRO,NET,250,N,199202911,2,17,55545
BANK,1992,2,MRO,NET,250,N,199202914,2,15,55545
BANK,1992,2,MRO,NET,250,N,199202910,1,28,55545
BANK,1992,2,MRO,NET,250,N,199202922,1,13,55545
BANK,1992,2,MRO,TWL,250,N,199202912,1,11,21034
BANK,1992,2,MRO,TWL,250,N,199202902,1,7,21034
BANK,1992,2,MRO,TWL,250,N,199202916,2,31,21034
BANK,1992,2,MRO,TWL,250,N,199202905,1,48,21034
BANK,1992,2,MRO,TWL,250,N,199202921,2,5,21034
BANK,1992,2,MRO,TWL,250,N,199202912,2,12,21034
BANK,1992,2,MRO,TWL,250,N,199202905,2,49,21034
BANK,1992,2,OSD,NET,250,N,199201027,1,37,25959
BANK,1992,2,OSD,NET,250,N,199201036,2,34,25959
BANK,1992,2,OSD,NET,250,N,199201028,1,45,25959
BANK,1992,2,OSD,NET,250,N,199201028,2,51,25959
BANK,1992,2,OSD,NET,250,N,199201029,1,23,25959
BANK,1992,2,OSD,NET,250,N,199201031,2,50,25959
BANK,1992,2,OSD,NET,250,N,199201027,2,42,25959
BANK,1992,2,OSD,NET,250,N,199201036,1,30,25959
BANK,1992,2,OSD,NET,250,N,199201029,2,27,25959
BANK,1992,2,OSD,NET,250,N,199201031,1,40,25959
BANK,1992,2,OSF,HKL,250,N,199201853,2,51,68317
BANK,1992,2,OSF,HKL,250,N,199201853,1,51,68317
BANK,1992,2,OSF,NET,250,N,199201873,1,51,11949
BANK,1992,2,OSF,NET,250,N,199201873,2,40,11949
BANK,1992,2,OSF,TWL,250,N,199201658,1,1,4889
BANK,1992,2,OSF,TWL,250,N,199201651,1,30,4889
BANK,1992,3,BDG,HKL,250,N,199204304,1,3,0
BANK,1992,3,BDG,TWL,250,N,199204245,2,25,13475
BANK,1992,3,BDG,TWL,250,N,199204253,2,19,13475
BANK,1992,3,BDG,TWL,250,N,199204247,1,22,13475
BANK,1992,3,BDG,TWL,250,N,199204247,2,15,13475
BANK,1992,3,BDG,TWL,250,N,199204245,1,30,13475
BANK,1992,3,BDG,TWL,250,N,199204253,1,8,13475
BANK,1992,3,BRG,TWL,250,N,199200718,1,22,35421
BANK,1992,3,BRG,TWL,250,N,199200717,2,2,35421
BANK,1992,3,BRG,TWL,250,N,199200718,2,6,35421
BANK,1992,3,BRG,TWL,250,N,199200720,1,12,35421
BANK,1992,3,BRG,TWL,250,N,199200720,2,16,35421
BANK,1992,3,ERK,TWL,250,N,199200037,2,1,290
BANK,1992,3,MNT,NET,250,N,199202429,2,8,17908
BANK,1992,3,MNT,NET,250,N,199202426,2,23,17908
BANK,1992,3,MNT,NET,250,N,199202426,1,19,17908
BANK,1992,3,OSF,HKL,250,N,199201666,1,19,6380
BANK,1992,4,BDG,HKL,250,N,199204324,1,4,0
BANK,1992,4,BRG,TWL,250,N,199200724,2,28,8178
BANK,1992,4,BRG,TWL,250,N,199200727,1,1,8178
BANK,1992,4,BRG,TWL,250,N,199200724,1,9,8178
BANK,1992,4,MNT,NET,250,N,199202440,1,48,23750
BANK,1992,4,MNT,NET,250,N,199202440,2,49,23750
BANK,1992,4,MNT,NET,250,N,199202457,2,10,23750
BANK,1992,4,MNT,NET,250,N,199202447,1,11,23750
BANK,1992,4,MNT,NET,250,N,199202447,2,8,23750
BANK,1992,4,MNT,NET,250,N,199202457,1,20,23750
BANK,1992,4,MNT,TWL,250,N,199202455,2,11,7796
BANK,1992,4,MNT,TWL,250,N,199202444,1,22,7796
BANK,1992,4,MNT,TWL,250,N,199202444,2,19,7796
BANK,1992,4,MNT,TWL,250,N,199202455,1,12,7796
BANK,1992,4,MRO,HKL,250,N,199202679,1,1,804
BANK,1992,4,MRO,HKL,250,N,199202543,1,2,804
BANK,1992,4,MRO,TWL,250,N,199202949,1,6,12183
BANK,1992,4,MRO,TWL,250,N,199202957,1,38,12183
BANK,1992,4,MRO,TWL,250,N,199202959,2,5,12183
