species,year,qtr,portComplex,gearGroup,marketCategory,live,sampleNumber,clusterNumber,weight,comLands
ARRA,1985,3,MNT,TWL,250,N,198503856,1,3,528
ARRA,1985,3,MRO,TWL,250,N,198503739,2,8,2190
ARRA,1985,3,MRO,TWL,250,N,198503744,2,1,2190
ARRA,1985,3,MRO,TWL,250,N,198503716,2,5,2190
ARRA,1985,3,MRO,TWL,250,N,198503718,2,4,2190
ARRA,1985,3,MRO,TWL,250,N,198503733,1,6,2190
ARRA,1985,3,MRO,TWL,250,N,198503721,1,6,2190
ARRA,1985,3,MRO,TWL,250,N,198503741,2,4,2190
ARRA,1985,3,MRO,TWL,250,N,198503721,2,6,2190
ARRA,1985,3,MRO,TWL,250,N,198503741,1,4,2190
ARRA,1985,3,MRO,TWL,250,N,198503715,1,2,2190
ARRA,1985,3,MRO,TWL,250,N,198503739,1,8,2190
ARRA,1985,3,MRO,TWL,250,N,198503733,2,9,2190
ARRA,1985,4,BRG,TWL,250,N,198504111,1,3,5047
ARRA,1985,4,BRG,TWL,250,N,198504100,1,1,5047
ARRA,1985,4,BRG,TWL,250,N,198504104,2,3,5047
ARRA,1985,4,BRG,TWL,250,N,198504111,2,7,5047
ARRA,1985,4,ERK,TWL,250,N,198504306,2,1,4995
ARRA,1985,4,ERK,TWL,250,N,198504308,1,7,4995
ARRA,1985,4,ERK,TWL,250,N,198504308,2,16,4995
ARRA,1985,4,ERK,TWL,250,N,198504307,1,5,4995
ARRA,1985,4,ERK,TWL,250,N,198504307,2,12,4995
ARRA,1985,4,MNT,TWL,250,N,198504970,2,1,2970
ARRA,1985,4,MNT,TWL,250,N,198504977,1,1,2970
ARRA,1985,4,MNT,TWL,250,N,198504967,2,1,2970
ARRA,1985,4,MNT,TWL,250,N,198503905,1,2,2970
ARRA,1985,4,MNT,TWL,250,N,198503918,1,1,2970
ARRA,1985,4,MNT,TWL,250,N,198503914,1,1,2970
ARRA,1985,4,MNT,TWL,250,N,198504974,1,4,2970
ARRA,1985,4,MNT,TWL,250,N,198504972,1,3,2970
ARRA,1985,4,MNT,TWL,250,N,198504976,1,2,2970
ARRA,1985,4,MNT,TWL,250,N,198503924,2,3,2970
ARRA,1985,4,MNT,TWL,250,N,198504972,2,2,2970
ARRA,1985,4,MNT,TWL,250,N,198504974,2,3,2970
ARRA,1985,4,MNT,TWL,250,N,198504976,2,1,2970
ARRA,1985,4,MNT,TWL,250,N,198504964,1,1,2970
ARRA,1985,4,MRO,TWL,250,N,198503755,1,4,262
ARRA,1985,4,MRO,TWL,250,N,198503769,1,2,262
ARRA,1985,4,MRO,TWL,250,N,198503762,2,3,262
ARRA,1985,4,MRO,TWL,250,N,198503770,2,1,262
ARRA,1985,4,MRO,TWL,250,N,198503769,2,4,262
ARRA,1985,4,OSD,NET,250,N,198510600,1,1,26
ARRA,1986,1,BRG,TWL,250,N,198604125,1,4,1029
ARRA,1986,1,MNT,TWL,250,N,198604982,2,2,357
ARRA,1986,1,MNT,TWL,250,N,198604985,1,2,357
ARRA,1986,1,MRO,TWL,250,N,198605076,1,1,1056
ARRA,1986,1,MRO,TWL,250,N,198605080,2,1,1056
ARRA,1986,1,OSD,NET,250,N,198605780,1,1,31
ARRA,1986,2,ERK,TWL,250,N,198604396,1,1,837
ARRA,1986,2,ERK,TWL,250,N,198604365,1,3,837
ARRA,1986,2,ERK,TWL,250,N,198604397,1,5,837
ARRA,1986,2,ERK,TWL,250,N,198604365,2,3,837
ARRA,1986,2,ERK,TWL,250,N,198604397,2,5,837
ARRA,1986,2,MNT,TWL,250,N,198605042,1,1,232
ARRA,1986,2,MNT,TWL,250,N,198605031,2,3,232
ARRA,1986,2,MNT,TWL,250,N,198605044,1,2,232
ARRA,1986,2,MNT,TWL,250,N,198605031,1,1,232
ARRA,1986,2,MNT,TWL,250,N,198605035,2,2,232
ARRA,1986,2,MNT,TWL,250,N,198605044,2,1,232
ARRA,1986,2,MNT,TWL,250,N,198605035,1,2,232
ARRA,1986,2,MRO,TWL,250,N,198605097,1,1,284
ARRA,1986,2,MRO,TWL,250,N,198605108,2,1,284
ARRA,1986,3,BRG,TWL,250,N,198604168,2,2,719
ARRA,1986,3,BRG,TWL,250,N,198604168,1,4,719
ARRA,1986,3,BRG,TWL,250,N,198604169,2,3,719
ARRA,1986,3,BRG,TWL,250,N,198604169,1,8,719
ARRA,1986,3,ERK,TWL,250,N,198604411,1,16,4932
ARRA,1986,3,ERK,TWL,250,N,198604455,2,9,4932
ARRA,1986,3,ERK,TWL,250,N,198604406,2,4,4932
ARRA,1986,3,ERK,TWL,250,N,198604455,1,18,4932
ARRA,1986,3,ERK,TWL,250,N,198604422,1,1,4932
ARRA,1986,3,ERK,TWL,250,N,198604444,1,1,4932
ARRA,1986,3,ERK,TWL,250,N,198604411,2,16,4932
ARRA,1986,3,ERK,TWL,250,N,198604444,2,3,4932
ARRA,1986,3,ERK,TWL,250,N,198604422,2,2,4932
ARRA,1986,3,MNT,TWL,250,N,198600001,2,4,3101
ARRA,1986,3,MNT,TWL,250,N,198600001,1,5,3101
ARRA,1986,3,MNT,TWL,250,N,198600012,2,1,3101
ARRA,1986,4,BRG,TWL,250,N,198604185,1,1,52
ARRA,1986,4,ERK,TWL,250,N,198606004,1,3,4869
ARRA,1986,4,ERK,TWL,250,N,198606013,1,4,4869
ARRA,1986,4,ERK,TWL,250,N,198606005,2,27,4869
ARRA,1986,4,ERK,TWL,250,N,198606013,2,5,4869
ARRA,1986,4,ERK,TWL,250,N,198606014,1,2,4869
ARRA,1986,4,ERK,TWL,250,N,198606005,1,38,4869
ARRA,1987,1,BRG,TWL,250,N,198704207,2,8,1158
ARRA,1987,1,BRG,TWL,250,N,198704207,1,1,1158
ARRA,1987,1,ERK,TWL,250,N,198706037,1,1,3122
ARRA,1987,2,ERK,TWL,250,N,198706040,1,1,2721
ARRA,1987,2,ERK,TWL,250,N,198706045,1,1,2721
ARRA,1987,2,ERK,TWL,250,N,198706045,2,1,2721
ARRA,1987,3,BRG,TWL,250,N,198704271,1,1,443
ARRA,1987,3,BRG,TWL,250,N,198704275,1,2,443
ARRA,1987,3,ERK,TWL,250,N,198706108,2,1,1279
ARRA,1987,3,ERK,TWL,250,N,198706130,2,1,1279
ARRA,1987,4,BDG,TWL,250,N,198704045,1,8,1691
ARRA,1987,4,BDG,TWL,250,N,198704040,2,6,1691
ARRA,1987,4,BDG,TWL,250,N,198704042,1,1,1691
ARRA,1987,4,BDG,TWL,250,N,198704040,1,16,1691
ARRA,1987,4,BDG,TWL,250,N,198704045,2,16,1691
ARRA,1987,4,BRG,TWL,250,N,198704308,1,2,564
ARRA,1987,4,ERK,TWL,250,N,198706145,2,1,677
ARRA,1987,4,ERK,TWL,250,N,198706149,2,1,677
ARRA,1987,4,ERK,TWL,250,N,198706145,1,3,677
ARRA,1988,1,BDG,TWL,250,N,198804056,1,11,0
ARRA,1988,1,BDG,TWL,250,N,198804056,2,15,0
ARRA,1988,1,BRG,TWL,250,N,198804324,2,1,78
ARRA,1988,1,ERK,TWL,250,N,198806155,1,5,5951
ARRA,1988,1,ERK,TWL,250,N,198806155,2,7,5951
ARRA,1988,1,ERK,TWL,250,N,198806164,1,3,5951
ARRA,1988,1,ERK,TWL,250,N,198806166,1,1,5951
ARRA,1988,2,MNT,NET,250,N,198800122,1,1,1136
ARRA,1988,2,MNT,TWL,250,N,198800119,1,10,1954
ARRA,1988,2,MNT,TWL,250,N,198800108,2,1,1954
ARRA,1988,2,MNT,TWL,250,N,198800119,2,6,1954
ARRA,1988,2,MNT,TWL,250,N,198800118,2,2,1954
ARRA,1988,2,MRO,TWL,250,N,198802619,2,1,85
ARRA,1988,3,ERK,TWL,250,N,198806212,2,10,1008
ARRA,1988,3,ERK,TWL,250,N,198806212,1,1,1008
ARRA,1988,3,ERK,TWL,250,N,198806210,1,1,1008
ARRA,1988,3,MNT,TWL,250,N,198800127,1,1,199
ARRA,1988,3,MNT,TWL,250,N,198800162,1,1,199
ARRA,1988,4,BRG,TWL,250,N,198804374,1,3,3081
ARRA,1988,4,BRG,TWL,250,N,198804368,1,8,3081
ARRA,1988,4,BRG,TWL,250,N,198804369,1,3,3081
ARRA,1988,4,ERK,TWL,250,N,198806226,2,1,430
ARRA,1988,4,MNT,NET,250,N,198800207,1,1,668
ARRA,1988,4,MNT,TWL,250,N,198800206,1,1,209
ARRA,1988,4,MNT,TWL,250,N,198800195,1,1,209
ARRA,1989,1,BRG,TWL,250,N,198904385,1,1,1131
ARRA,1989,1,BRG,TWL,250,N,198904386,1,7,1131
ARRA,1989,1,ERK,TWL,250,N,198906260,2,1,505
ARRA,1989,1,ERK,TWL,250,N,198906260,1,4,505
ARRA,1989,1,MNT,TWL,250,N,198900243,2,2,611
ARRA,1989,2,MNT,NET,250,N,198900303,1,1,78
ARRA,1989,2,MNT,TWL,250,N,198900301,1,1,207
ARRA,1989,2,MNT,TWL,250,N,198900269,1,1,207
ARRA,1989,3,BRG,TWL,250,N,198900522,2,2,873
ARRA,1989,3,BRG,TWL,250,N,198900510,2,1,873
ARRA,1989,3,MNT,NET,250,N,198900320,2,2,284
ARRA,1989,3,MNT,TWL,250,N,198900355,2,1,1693
ARRA,1989,3,MNT,TWL,250,N,198900355,1,2,1693
ARRA,1989,3,MNT,TWL,250,N,198900319,1,4,1693
ARRA,1989,3,MNT,TWL,250,N,198900357,1,3,1693
ARRA,1989,3,MNT,TWL,250,N,198900330,1,3,1693
ARRA,1989,3,MNT,TWL,250,N,198900339,1,16,1693
ARRA,1989,3,MNT,TWL,250,N,198900307,1,1,1693
ARRA,1989,3,MNT,TWL,250,N,198900315,1,5,1693
ARRA,1989,4,BRG,TWL,250,N,198900527,1,3,536
ARRA,1989,4,BRG,TWL,250,N,198900530,1,2,536
ARRA,1989,4,BRG,TWL,250,N,198900530,2,1,536
ARRA,1989,4,MNT,NET,250,N,198900372,1,1,455
ARRA,1989,4,MNT,NET,250,N,198900393,1,3,455
ARRA,1989,4,MNT,TWL,250,N,198900362,2,11,2558
ARRA,1989,4,MNT,TWL,250,N,198900373,1,4,2558
ARRA,1989,4,MNT,TWL,250,N,198900373,2,9,2558
ARRA,1989,4,MNT,TWL,250,N,198900362,1,11,2558
ARRA,1990,1,MNT,TWL,250,N,199002015,2,1,484
ARRA,1990,1,MNT,TWL,250,N,199002002,2,9,484
ARRA,1990,1,MNT,TWL,250,N,199002045,2,2,484
ARRA,1990,1,MNT,TWL,250,N,199002002,1,11,484
ARRA,1990,1,MNT,TWL,250,N,199002010,2,2,484
ARRA,1990,1,MNT,TWL,250,N,199002040,1,4,484
ARRA,1990,1,MNT,TWL,250,N,199002035,2,1,484
ARRA,1990,2,MNT,NET,250,N,199002074,2,1,5765
ARRA,1990,2,MNT,NET,250,N,199002070,1,1,5765
ARRA,1990,2,MNT,NET,250,N,199002076,1,5,5765
ARRA,1990,2,MNT,NET,250,N,199002075,1,1,5765
ARRA,1990,2,MNT,NET,250,N,199002054,2,3,5765
ARRA,1990,2,MNT,NET,250,N,199002057,1,2,5765
ARRA,1990,2,MNT,NET,250,N,199002074,1,1,5765
ARRA,1990,2,MNT,TWL,250,N,199002048,1,1,1226
ARRA,1990,2,MNT,TWL,250,N,199002048,2,3,1226
ARRA,1990,2,MNT,TWL,250,N,199002071,1,11,1226
ARRA,1990,2,MNT,TWL,250,N,199002061,1,1,1226
ARRA,1990,3,BRG,TWL,250,N,199000597,1,1,70
ARRA,1990,3,MNT,NET,250,N,199002145,1,4,2232
ARRA,1990,3,MNT,NET,250,N,199002140,2,1,2232
ARRA,1990,3,MNT,NET,250,N,199002150,2,5,2232
ARRA,1990,3,MNT,NET,250,N,199002140,1,5,2232
ARRA,1990,3,MNT,TWL,250,N,199002142,1,2,17
ARRA,1990,4,MNT,NET,250,N,199002166,1,2,748
ARRA,1990,4,MNT,TWL,250,N,199002203,2,2,24
BANK,1983,1,BDG,TWL,250,N,198302246,1,3,472
BANK,1983,1,BRG,TWL,250,N,198302302,1,8,22873
BANK,1983,1,BRG,TWL,250,N,198302280,1,21,22873
BANK,1983,1,BRG,TWL,250,N,198302286,1,9,22873
BANK,1983,1,MNT,TWL,250,N,198302087,2,2,18789
BANK,1983,1,MNT,TWL,250,N,198302059,1,10,18789
BANK,1983,1,MNT,TWL,250,N,198302088,1,5,18789
BANK,1983,1,MNT,TWL,250,N,198302098,1,2,18789
BANK,1983,1,MNT,TWL,250,N,198302097,1,8,18789
BANK,1983,1,MNT,TWL,250,N,198302094,1,2,18789
BANK,1983,1,MNT,TWL,250,N,198302093,1,6,18789
BANK,1983,1,MNT,TWL,250,N,198302092,1,2,18789
BANK,1983,1,MNT,TWL,250,N,198302098,2,7,18789
BANK,1983,1,MNT,TWL,250,N,198302066,2,2,18789
BANK,1983,1,MNT,TWL,250,N,198302059,2,13,18789
BANK,1983,1,MRO,HKL,250,N,198300049,1,4,5369
BANK,1983,1,MRO,HKL,250,N,198302015,1,11,5369
BANK,1983,1,MRO,TWL,250,N,198302017,2,16,45428
BANK,1983,1,MRO,TWL,250,N,198302018,1,3,45428
BANK,1983,1,MRO,TWL,250,N,198302018,2,12,45428
BANK,1983,1,MRO,TWL,250,N,198302016,1,21,45428
BANK,1983,1,MRO,TWL,250,N,198302016,2,20,45428
BANK,1983,1,MRO,TWL,250,N,198302017,1,21,45428
BANK,1983,2,BRG,TWL,250,N,198302310,1,39,24303
BANK,1983,2,ERK,TWL,250,N,198302484,1,4,4271
BANK,1983,2,ERK,TWL,250,N,198302479,1,20,4271
BANK,1983,2,MNT,TWL,250,N,198302128,1,4,290
BANK,1983,2,MRO,TWL,250,N,198302043,1,3,1916
BANK,1983,3,BRG,TWL,250,N,198302375,1,3,63
BANK,1983,3,ERK,TWL,250,N,198302579,1,3,18369
BANK,1983,3,ERK,TWL,250,N,198302499,1,10,18369
BANK,1983,3,ERK,TWL,250,N,198302527,1,5,18369
BANK,1983,3,ERK,TWL,250,N,198302544,1,11,18369
BANK,1983,3,ERK,TWL,250,N,198302579,2,4,18369
BANK,1983,3,ERK,TWL,250,N,198302528,2,5,18369
BANK,1983,3,ERK,TWL,250,N,198302519,1,2,18369
BANK,1983,3,MNT,NET,250,N,198302674,1,3,8954
BANK,1983,3,MNT,NET,250,N,198302671,2,3,8954
BANK,1983,3,MRO,TWL,250,N,198302627,2,25,14747
BANK,1983,3,MRO,TWL,250,N,198302627,1,5,14747
BANK,1983,3,MRO,TWL,250,N,198302632,1,5,14747
BANK,1983,3,OSF,TWL,250,N,198302194,2,13,25496
BANK,1983,3,OSF,TWL,250,N,198302194,1,8,25496
BANK,1983,4,BRG,TWL,250,N,198302846,1,47,495562
BANK,1983,4,BRG,TWL,250,N,198302830,2,46,495562
BANK,1983,4,BRG,TWL,250,N,198302820,2,5,495562
BANK,1983,4,BRG,TWL,250,N,198302838,1,3,495562
BANK,1983,4,BRG,TWL,250,N,198302837,1,52,495562
BANK,1983,4,BRG,TWL,250,N,198302830,1,49,495562
BANK,1983,4,BRG,TWL,250,N,198302820,1,14,495562
BANK,1983,4,BRG,TWL,250,N,198302837,2,32,495562
BANK,1983,4,BRG,TWL,250,N,198302829,1,50,495562
BANK,1983,4,CRS,TWL,250,N,198302604,2,14,0
BANK,1983,4,CRS,TWL,250,N,198302608,1,7,0
BANK,1983,4,CRS,TWL,250,N,198302608,2,2,0
BANK,1983,4,ERK,TWL,250,N,198302615,1,9,550
BANK,1983,4,MNT,TWL,250,N,198302691,2,9,60439
BANK,1983,4,MNT,TWL,250,N,198302686,1,26,60439
BANK,1983,4,MNT,TWL,250,N,198302680,1,7,60439
BANK,1983,4,MNT,TWL,250,N,198302696,1,20,60439
BANK,1983,4,MNT,TWL,250,N,198302694,2,17,60439
BANK,1983,4,MNT,TWL,250,N,198302680,2,7,60439
BANK,1983,4,MNT,TWL,250,N,198302686,2,21,60439
BANK,1983,4,MNT,TWL,250,N,198302696,2,34,60439
BANK,1983,4,MNT,TWL,250,N,198302687,1,40,60439
BANK,1983,4,MNT,TWL,250,N,198302694,1,26,60439
BANK,1983,4,MRO,HKL,250,N,198302643,2,5,7305
BANK,1983,4,MRO,TWL,250,N,198302864,1,43,50407
BANK,1983,4,OSD,HKL,250,N,198310560,1,3,0
BANK,1983,4,OSD,NET,250,N,198310562,1,73,0
BANK,1983,4,OSD,NET,250,N,198310564,1,119,0
BANK,1983,4,OSD,NET,250,N,198310514,1,39,0
BANK,1983,4,OSD,NET,250,N,198310517,1,222,0
BANK,1983,4,OSD,NET,250,N,198310519,1,48,0
BANK,1983,4,OSD,NET,250,N,198310526,1,34,0
BANK,1983,4,OSD,NET,250,N,198310566,1,14,0
BANK,1983,4,OSD,NET,250,N,198310556,1,216,0
BANK,1983,4,OSD,NET,250,N,198310556,2,57,0
BANK,1983,4,OSD,NET,250,N,198310557,2,113,0
BANK,1983,4,OSD,NET,250,N,198310580,1,2,0
BANK,1983,4,OSD,NET,250,N,198310594,2,100,0
BANK,1983,4,OSD,NET,250,N,198310584,1,16,0
BANK,1983,4,OSD,NET,250,N,198310585,1,40,0
BANK,1983,4,OSD,NET,250,N,198310589,1,1,0
BANK,1983,4,OSD,NET,250,N,198310591,1,61,0
BANK,1983,4,OSD,NET,250,N,198310591,2,70,0
BANK,1983,4,OSD,NET,250,N,198310592,1,78,0
BANK,1983,4,OSD,NET,250,N,198310592,2,78,0
BANK,1983,4,OSD,NET,250,N,198310593,1,74,0
BANK,1983,4,OSD,NET,250,N,198310593,2,69,0
BANK,1983,4,OSD,NET,250,N,198310594,1,91,0
BANK,1984,1,BRG,TWL,250,N,198402856,1,45,324208
BANK,1984,1,BRG,TWL,250,N,198403019,2,8,324208
BANK,1984,1,BRG,TWL,250,N,198402859,1,4,324208
BANK,1984,1,BRG,TWL,250,N,198402857,1,40,324208
BANK,1984,1,BRG,TWL,250,N,198403019,1,8,324208
BANK,1984,1,BRG,TWL,250,N,198402858,1,38,324208
BANK,1984,1,CRS,TWL,250,N,198403282,2,4,3189
BANK,1984,1,MNT,TWL,250,N,198402709,1,50,371295
BANK,1984,1,MNT,TWL,250,N,198402715,1,45,371295
BANK,1984,1,MNT,TWL,250,N,198402697,1,7,371295
BANK,1984,1,MNT,TWL,250,N,198402713,2,32,371295
BANK,1984,1,MNT,TWL,250,N,198402715,2,13,371295
BANK,1984,1,MNT,TWL,250,N,198402711,2,42,371295
BANK,1984,1,MNT,TWL,250,N,198402711,1,35,371295
BANK,1984,1,MNT,TWL,250,N,198402713,1,38,371295
BANK,1984,1,MNT,TWL,250,N,198402709,2,52,371295
BANK,1984,1,MRO,TWL,250,N,198402883,1,3,12980
BANK,1984,1,MRO,TWL,250,N,198402885,2,9,12980
BANK,1984,1,MRO,TWL,250,N,198402870,2,15,12980
BANK,1984,1,MRO,TWL,250,N,198402887,1,4,12980
BANK,1984,1,MRO,TWL,250,N,198402883,2,13,12980
BANK,1984,1,MRO,TWL,250,N,198402887,2,1,12980
BANK,1984,1,MRO,TWL,250,N,198402885,1,11,12980
BANK,1984,1,OSD,NET,250,N,198410309,1,59,115333
BANK,1984,1,OSD,NET,250,N,198410306,1,59,115333
BANK,1984,1,OSD,NET,250,N,198410320,1,30,115333
BANK,1984,1,OSD,NET,250,N,198410323,1,15,115333
BANK,1984,1,OSD,NET,250,N,198410315,1,14,115333
BANK,1984,1,OSD,NET,250,N,198410300,1,20,115333
BANK,1984,1,OSD,NET,250,N,198410316,1,24,115333
BANK,1984,1,OSD,NET,250,N,198410311,1,11,115333
BANK,1984,1,OSD,NET,250,N,198410327,1,68,115333
BANK,1984,1,OSD,NET,250,N,198410304,1,24,115333
BANK,1984,1,OSD,NET,250,N,198410319,2,56,115333
BANK,1984,1,OSD,NET,250,N,198410297,1,135,115333
BANK,1984,1,OSD,NET,250,N,198410308,1,64,115333
BANK,1984,1,OSD,NET,250,N,198410312,1,58,115333
BANK,1984,1,OSD,NET,250,N,198410322,1,64,115333
BANK,1984,1,OSD,NET,250,N,198410319,1,38,115333
BANK,1984,1,OSD,NET,250,N,198410308,2,65,115333
BANK,1984,1,OSD,NET,250,N,198410321,1,40,115333
BANK,1984,1,OSF,TWL,250,N,198402222,2,3,3042
BANK,1984,2,ERK,TWL,250,N,198403321,2,4,17773
BANK,1984,2,ERK,TWL,250,N,198403299,1,3,17773
BANK,1984,2,ERK,TWL,250,N,198403311,1,6,17773
BANK,1984,2,ERK,TWL,250,N,198403352,1,2,17773
BANK,1984,2,ERK,TWL,250,N,198403357,2,2,17773
BANK,1984,2,ERK,TWL,250,N,198403322,2,3,17773
BANK,1984,2,ERK,TWL,250,N,198403311,2,7,17773
BANK,1984,2,ERK,TWL,250,N,198403336,1,4,17773
BANK,1984,2,ERK,TWL,250,N,198403336,2,4,17773
BANK,1984,2,ERK,TWL,250,N,198403321,1,3,17773
BANK,1984,2,MNT,TWL,250,N,198402724,2,12,49908
BANK,1984,2,MNT,TWL,250,N,198402724,1,16,49908
BANK,1984,2,MNT,TWL,250,N,198402718,1,46,49908
BANK,1984,2,MNT,TWL,250,N,198402718,2,43,49908
BANK,1984,2,MNT,TWL,250,N,198402720,1,9,49908
BANK,1984,2,MRO,TWL,250,N,198402912,1,6,1024
BANK,1984,2,OSD,HKL,250,N,198410342,1,3,713
BANK,1984,2,OSD,HKL,250,N,198410407,1,67,713
BANK,1984,2,OSD,NET,250,N,198410347,1,67,114033
BANK,1984,2,OSD,NET,250,N,198410344,1,73,114033
BANK,1984,2,OSD,NET,250,N,198410374,1,63,114033
BANK,1984,2,OSD,NET,250,N,198410372,1,10,114033
BANK,1984,2,OSD,NET,250,N,198410344,2,71,114033
BANK,1984,2,OSD,NET,250,N,198410411,1,132,114033
BANK,1984,2,OSD,NET,250,N,198410373,1,87,114033
BANK,1984,2,OSD,NET,250,N,198410409,1,70,114033
BANK,1984,2,OSD,NET,250,N,198410410,1,14,114033
BANK,1984,2,OSF,TWL,250,N,198403551,2,7,66775
BANK,1984,2,OSF,TWL,250,N,198402233,2,2,66775
BANK,1984,2,OSF,TWL,250,N,198402234,2,24,66775
BANK,1984,2,OSF,TWL,250,N,198403551,1,2,66775
BANK,1984,2,OSF,TWL,250,N,198402234,1,34,66775
BANK,1984,3,BDG,TWL,250,N,198403514,1,3,97696
BANK,1984,3,BDG,TWL,250,N,198403510,2,45,97696
BANK,1984,3,BDG,TWL,250,N,198403510,1,30,97696
BANK,1984,3,BRG,TWL,250,N,198403074,1,2,58966
BANK,1984,3,BRG,TWL,250,N,198403080,1,8,58966
BANK,1984,3,BRG,TWL,250,N,198403046,2,3,58966
BANK,1984,3,BRG,TWL,250,N,198403080,2,19,58966
BANK,1984,3,MNT,TWL,250,N,198402747,1,36,92930
BANK,1984,3,MNT,TWL,250,N,198402739,2,7,92930
BANK,1984,3,MNT,TWL,250,N,198403171,2,19,92930
BANK,1984,3,MNT,TWL,250,N,198403175,1,25,92930
BANK,1984,3,MNT,TWL,250,N,198402740,1,28,92930
BANK,1984,3,MNT,TWL,250,N,198403175,2,23,92930
BANK,1984,3,MNT,TWL,250,N,198403193,2,2,92930
BANK,1984,3,MNT,TWL,250,N,198403193,1,9,92930
