species,year,qtr,portComplex,gearGroup,marketCategory,live,sampleNumber,clusterNumber,weight,comLands
CLPR,1986,2,ERK,TWL,269,N,198604369,2,30,68274
CLPR,1986,3,ERK,TWL,269,N,198604439,2,6,4761
CLPR,1986,3,ERK,TWL,269,N,198604439,1,7,4761
CLPR,1987,1,ERK,TWL,269,N,198706020,2,1,0
CLPR,1988,2,ERK,TWL,269,N,198806182,1,2,37531
CLPR,1988,2,ERK,TWL,269,N,198806182,2,4,37531
CLPR,1989,4,MRO,NET,269,N,198902707,1,6,914
CLPR,1989,4,MRO,NET,269,N,198902707,2,2,914
CLPR,1990,1,MNT,TWL,269,N,199002008,2,3,5
CMEL,1989,4,MRO,NET,269,N,198902707,2,5,571
CNRY,1983,3,ERK,TWL,269,N,198302505,1,19,117930
CNRY,1984,4,ERK,TWL,269,N,198403428,1,3,69
CNRY,1984,4,ERK,TWL,269,N,198403428,2,2,69
CNRY,1985,2,ERK,TWL,269,N,198504213,1,2,0
CNRY,1985,2,ERK,TWL,269,N,198504213,2,11,0
DBRK,1985,2,ERK,TWL,269,N,198504213,1,8,0
DBRK,1985,2,ERK,TWL,269,N,198504213,2,8,0
DBRK,1987,3,ERK,TWL,269,N,198706096,1,3,0
DBRK,1990,2,OSF,TWL,269,N,199001504,1,20,11407
GSPT,1986,1,ERK,TWL,269,N,198604347,2,3,0
GSRK,1983,1,ERK,TWL,269,N,198302403,1,1,59
GSRK,1988,2,ERK,TWL,269,N,198806182,2,1,6255
POP,1983,1,ERK,TWL,269,N,198302390,3,1,0
SBLY,1990,4,BDG,TWL,269,N,199004126,1,1,0
SHRP,1983,1,ERK,TWL,269,N,198302390,1,1,0
SHRP,1987,1,ERK,TWL,269,N,198706020,2,1,0
SHRP,1988,2,ERK,TWL,269,N,198806182,2,1,12510
SHRP,1988,2,ERK,TWL,269,N,198806182,1,1,12510
SLGR,1985,1,ERK,TWL,269,N,198503477,2,3,487
SNOS,1986,3,OSD,HKL,269,N,198605910,2,1,16
SPKL,1985,2,OSF,NET,269,N,198503928,1,9,12603
SPKL,1985,3,OSF,NET,269,N,198503945,2,6,8114
SPKL,1985,3,OSF,NET,269,N,198503953,2,5,8114
STRK,1984,1,BDG,TWL,269,N,198403493,1,6,2314
STRK,1984,4,ERK,TWL,269,N,198403428,1,1,15
STRK,1986,2,ERK,TWL,269,N,198604369,2,1,1550
VRML,1986,2,ERK,TWL,269,N,198604369,1,2,3101
WDOW,1983,1,BDG,TWL,269,N,198302244,1,47,1682743
WDOW,1983,1,BDG,TWL,269,N,198302241,2,48,1682743
WDOW,1983,1,BDG,TWL,269,N,198302241,1,46,1682743
WDOW,1983,1,BDG,TWL,269,N,198302240,2,50,1682743
WDOW,1983,1,BDG,TWL,269,N,198302249,2,45,1682743
WDOW,1983,1,BDG,TWL,269,N,198302242,1,48,1682743
WDOW,1983,1,BDG,TWL,269,N,198302244,2,49,1682743
WDOW,1983,1,BDG,TWL,269,N,198302240,1,47,1682743
WDOW,1983,1,BDG,TWL,269,N,198302247,1,48,1682743
WDOW,1983,1,BDG,TWL,269,N,198302247,2,44,1682743
WDOW,1983,1,BDG,TWL,269,N,198302249,1,51,1682743
WDOW,1983,1,BDG,TWL,269,N,198302240,3,50,1682743
WDOW,1983,1,BRG,TWL,269,N,198302304,1,50,19895
WDOW,1983,1,ERK,TWL,269,N,198302390,1,49,234972
WDOW,1983,1,ERK,TWL,269,N,198302390,3,46,234972
WDOW,1983,1,ERK,TWL,269,N,198302390,2,50,234972
WDOW,1983,1,ERK,TWL,269,N,198302388,1,50,234972
WDOW,1983,1,ERK,TWL,269,N,198302403,1,25,234972
WDOW,1983,1,ERK,TWL,269,N,198302384,1,40,234972
WDOW,1983,1,ERK,TWL,269,N,198302395,1,48,234972
WDOW,1983,1,ERK,TWL,269,N,198302408,1,50,234972
WDOW,1983,1,ERK,TWL,269,N,198302402,1,51,234972
WDOW,1983,1,ERK,TWL,269,N,198302395,2,42,234972
WDOW,1983,1,ERK,TWL,269,N,198302397,1,26,234972
WDOW,1983,1,ERK,TWL,269,N,198302394,1,51,234972
WDOW,1983,1,ERK,TWL,269,N,198302405,1,50,234972
WDOW,1983,1,MNT,TWL,269,N,198302089,1,50,8313
WDOW,1983,2,BRG,TWL,269,N,198302332,1,55,28811
WDOW,1983,2,BRG,TWL,269,N,198302309,1,52,28811
WDOW,1983,2,BRG,TWL,269,N,198302345,1,50,28811
WDOW,1983,2,CRS,TWL,269,N,198302440,1,51,1357700
WDOW,1983,2,CRS,TWL,269,N,198302625,2,50,1357700
WDOW,1983,2,CRS,TWL,269,N,198302625,1,50,1357700
WDOW,1983,2,CRS,TWL,269,N,198302440,2,50,1357700
WDOW,1983,2,ERK,TWL,269,N,198302412,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302454,2,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302411,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302411,2,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302487,1,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302429,2,52,1470349
WDOW,1983,2,ERK,TWL,269,N,198302419,1,52,1470349
WDOW,1983,2,ERK,TWL,269,N,198302474,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302426,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302426,2,52,1470349
WDOW,1983,2,ERK,TWL,269,N,198302454,1,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302414,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302427,2,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302428,1,25,1470349
WDOW,1983,2,ERK,TWL,269,N,198302429,1,52,1470349
WDOW,1983,2,ERK,TWL,269,N,198302431,1,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302412,2,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302447,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302417,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302431,2,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302417,2,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302427,1,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302419,2,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302448,1,50,1470349
WDOW,1983,2,ERK,TWL,269,N,198302456,1,51,1470349
WDOW,1983,2,ERK,TWL,269,N,198302446,1,25,1470349
WDOW,1983,3,BRG,TWL,269,N,198302773,1,51,87060
WDOW,1983,3,BRG,TWL,269,N,198302777,1,50,87060
WDOW,1983,3,BRG,TWL,269,N,198302352,1,53,87060
WDOW,1983,3,BRG,TWL,269,N,198302759,1,46,87060
WDOW,1983,3,BRG,TWL,269,N,198302782,1,51,87060
WDOW,1983,3,CRS,TWL,269,N,198302564,1,50,484515
WDOW,1983,3,ERK,TWL,269,N,198302521,2,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302504,1,52,645100
WDOW,1983,3,ERK,TWL,269,N,198302548,2,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302510,1,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302495,2,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302559,1,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302524,1,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302506,1,47,645100
WDOW,1983,3,ERK,TWL,269,N,198302521,1,51,645100
WDOW,1983,3,ERK,TWL,269,N,198302510,2,51,645100
WDOW,1983,3,ERK,TWL,269,N,198302569,1,51,645100
WDOW,1983,3,ERK,TWL,269,N,198302547,1,51,645100
WDOW,1983,3,ERK,TWL,269,N,198302495,1,43,645100
WDOW,1983,3,ERK,TWL,269,N,198302548,1,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302580,1,53,645100
WDOW,1983,3,ERK,TWL,269,N,198302507,1,31,645100
WDOW,1983,3,ERK,TWL,269,N,198302505,1,31,645100
WDOW,1983,3,ERK,TWL,269,N,198302557,1,51,645100
WDOW,1983,3,ERK,TWL,269,N,198302551,1,50,645100
WDOW,1983,3,ERK,TWL,269,N,198302550,1,51,645100
WDOW,1983,4,BRG,TWL,269,N,198302795,1,49,26177
WDOW,1983,4,BRG,TWL,269,N,198302842,1,47,26177
WDOW,1983,4,BRG,TWL,269,N,198302799,1,49,26177
WDOW,1983,4,BRG,TWL,269,N,198302809,1,50,26177
WDOW,1983,4,BRG,TWL,269,N,198302817,1,48,26177
WDOW,1983,4,CRS,TWL,269,N,198302602,1,50,4390
WDOW,1983,4,ERK,TWL,269,N,198302598,1,51,16315
WDOW,1983,4,MRO,TWL,269,N,198302660,1,47,4191
WDOW,1983,4,MRO,TWL,269,N,198302653,2,47,4191
WDOW,1983,4,MRO,TWL,269,N,198302653,1,47,4191
WDOW,1983,4,OSF,TWL,269,N,198302198,1,47,3916
WDOW,1983,4,OSF,TWL,269,N,198302198,2,48,3916
WDOW,1984,1,BDG,TWL,269,N,198402211,1,50,809660
WDOW,1984,1,BDG,TWL,269,N,198403491,1,47,809660
WDOW,1984,1,BDG,TWL,269,N,198402269,1,47,809660
WDOW,1984,1,BDG,TWL,269,N,198403491,2,21,809660
WDOW,1984,1,BDG,TWL,269,N,198403493,1,52,809660
WDOW,1984,1,BDG,TWL,269,N,198402272,1,50,809660
WDOW,1984,1,BDG,TWL,269,N,198402268,1,41,809660
WDOW,1984,1,BDG,TWL,269,N,198403493,2,49,809660
WDOW,1984,1,BRG,TWL,269,N,198403012,2,51,341634
WDOW,1984,1,BRG,TWL,269,N,198403018,1,44,341634
WDOW,1984,1,BRG,TWL,269,N,198403016,1,53,341634
WDOW,1984,1,BRG,TWL,269,N,198403024,1,48,341634
WDOW,1984,1,BRG,TWL,269,N,198403018,2,47,341634
WDOW,1984,1,BRG,TWL,269,N,198402852,1,48,341634
WDOW,1984,1,BRG,TWL,269,N,198403012,1,49,341634
WDOW,1984,1,CRS,TWL,269,N,198403293,2,50,131218
WDOW,1984,1,CRS,TWL,269,N,198403293,1,50,131218
WDOW,1984,1,ERK,TWL,269,N,198403279,2,51,119557
WDOW,1984,1,ERK,TWL,269,N,198402622,1,25,119557
WDOW,1984,1,ERK,TWL,269,N,198403278,1,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403281,1,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403285,2,51,119557
WDOW,1984,1,ERK,TWL,269,N,198403281,2,48,119557
WDOW,1984,1,ERK,TWL,269,N,198402621,1,51,119557
WDOW,1984,1,ERK,TWL,269,N,198403267,1,52,119557
WDOW,1984,1,ERK,TWL,269,N,198403285,1,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403286,2,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403274,1,48,119557
WDOW,1984,1,ERK,TWL,269,N,198403274,2,52,119557
WDOW,1984,1,ERK,TWL,269,N,198403267,2,46,119557
WDOW,1984,1,ERK,TWL,269,N,198403278,2,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403289,1,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403279,1,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403286,1,50,119557
WDOW,1984,1,ERK,TWL,269,N,198403289,2,50,119557
WDOW,1984,2,BDG,TWL,269,N,198403501,1,50,70838
WDOW,1984,2,CRS,TWL,269,N,198403296,2,50,359161
WDOW,1984,2,CRS,TWL,269,N,198403354,1,51,359161
WDOW,1984,2,CRS,TWL,269,N,198403315,1,50,359161
WDOW,1984,2,CRS,TWL,269,N,198403298,2,50,359161
WDOW,1984,2,CRS,TWL,269,N,198403296,1,50,359161
WDOW,1984,2,CRS,TWL,269,N,198403354,2,49,359161
WDOW,1984,2,CRS,TWL,269,N,198403326,2,47,359161
WDOW,1984,2,CRS,TWL,269,N,198403298,1,50,359161
WDOW,1984,2,CRS,TWL,269,N,198403315,2,50,359161
WDOW,1984,2,CRS,TWL,269,N,198403326,1,47,359161
WDOW,1984,2,ERK,TWL,269,N,198403313,2,49,42123
WDOW,1984,2,ERK,TWL,269,N,198403346,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403310,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403317,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403303,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403335,2,48,42123
WDOW,1984,2,ERK,TWL,269,N,198403313,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403297,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403361,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403297,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403317,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403300,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403300,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403338,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403331,1,49,42123
WDOW,1984,2,ERK,TWL,269,N,198403331,2,51,42123
WDOW,1984,2,ERK,TWL,269,N,198403335,1,49,42123
WDOW,1984,2,ERK,TWL,269,N,198403310,1,47,42123
WDOW,1984,2,ERK,TWL,269,N,198403358,2,52,42123
WDOW,1984,2,ERK,TWL,269,N,198403339,1,51,42123
WDOW,1984,2,ERK,TWL,269,N,198403360,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403339,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403361,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403346,2,43,42123
WDOW,1984,2,ERK,TWL,269,N,198403356,2,51,42123
WDOW,1984,2,ERK,TWL,269,N,198403358,1,51,42123
WDOW,1984,2,ERK,TWL,269,N,198403307,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403356,1,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403303,2,50,42123
WDOW,1984,2,ERK,TWL,269,N,198403360,1,48,42123
WDOW,1984,2,ERK,TWL,269,N,198403307,2,50,42123
WDOW,1984,2,MRO,TWL,269,N,198402914,1,20,24594
WDOW,1984,2,MRO,TWL,269,N,198402920,2,47,24594
WDOW,1984,2,MRO,TWL,269,N,198402914,2,22,24594
WDOW,1984,2,MRO,TWL,269,N,198402920,1,55,24594
WDOW,1984,3,BDG,TWL,269,N,198403512,1,50,24540
WDOW,1984,3,BRG,TWL,269,N,198403069,1,51,49790
WDOW,1984,3,BRG,TWL,269,N,198403043,2,52,49790
WDOW,1984,3,BRG,TWL,269,N,198403073,1,50,49790
WDOW,1984,3,BRG,TWL,269,N,198403077,1,52,49790
WDOW,1984,3,BRG,TWL,269,N,198403077,2,51,49790
WDOW,1984,3,BRG,TWL,269,N,198403073,2,51,49790
WDOW,1984,3,BRG,TWL,269,N,198403072,2,51,49790
WDOW,1984,3,BRG,TWL,269,N,198403076,2,51,49790
WDOW,1984,3,BRG,TWL,269,N,198403043,1,49,49790
WDOW,1984,3,BRG,TWL,269,N,198403072,1,50,49790
WDOW,1984,3,BRG,TWL,269,N,198403076,1,51,49790
WDOW,1984,3,BRG,TWL,269,N,198403069,2,53,49790
WDOW,1984,3,CRS,TWL,269,N,198403371,2,50,350567
WDOW,1984,3,CRS,TWL,269,N,198403371,1,50,350567
WDOW,1984,3,CRS,TWL,269,N,198403405,1,51,350567
WDOW,1984,3,CRS,TWL,269,N,198403405,2,50,350567
WDOW,1984,3,CRS,TWL,269,N,198403410,2,51,350567
WDOW,1984,3,CRS,TWL,269,N,198403385,2,50,350567
WDOW,1984,3,CRS,TWL,269,N,198403385,1,50,350567
WDOW,1984,3,CRS,TWL,269,N,198403410,1,49,350567
WDOW,1984,3,ERK,TWL,269,N,198403389,1,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403368,1,45,119460
WDOW,1984,3,ERK,TWL,269,N,198403368,2,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403401,1,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403377,2,51,119460
WDOW,1984,3,ERK,TWL,269,N,198403389,2,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403377,1,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403393,1,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403393,2,49,119460
WDOW,1984,3,ERK,TWL,269,N,198403401,2,50,119460
WDOW,1984,3,ERK,TWL,269,N,198403407,1,51,119460
WDOW,1984,3,ERK,TWL,269,N,198403407,2,51,119460
WDOW,1984,3,MNT,TWL,269,N,198403183,2,56,85707
WDOW,1984,3,MNT,TWL,269,N,198403183,1,50,85707
WDOW,1984,3,MRO,TWL,269,N,198402956,2,49,29869
WDOW,1984,3,MRO,TWL,269,N,198402956,1,48,29869
WDOW,1984,4,BDG,TWL,269,N,198403521,1,52,14867
WDOW,1984,4,BRG,TWL,269,N,198403100,1,52,8575
WDOW,1984,4,BRG,TWL,269,N,198403100,2,51,8575
WDOW,1984,4,ERK,TWL,269,N,198403432,2,50,3587
WDOW,1984,4,ERK,TWL,269,N,198403432,1,51,3587
WDOW,1984,4,ERK,TWL,269,N,198403428,1,2,3587
WDOW,1985,1,BDG,TWL,269,N,198503977,2,48,395273
WDOW,1985,1,BDG,TWL,269,N,198503979,1,50,395273
WDOW,1985,1,BDG,TWL,269,N,198503982,2,50,395273
WDOW,1985,1,BDG,TWL,269,N,198503544,1,45,395273
WDOW,1985,1,BDG,TWL,269,N,198503548,2,52,395273
WDOW,1985,1,BDG,TWL,269,N,198503986,1,64,395273
WDOW,1985,1,BDG,TWL,269,N,198503984,2,50,395273
WDOW,1985,1,BDG,TWL,269,N,198503977,1,48,395273
WDOW,1985,1,BDG,TWL,269,N,198503982,1,50,395273
WDOW,1985,1,BDG,TWL,269,N,198503984,1,50,395273
WDOW,1985,1,BDG,TWL,269,N,198503548,1,60,395273
WDOW,1985,1,BDG,TWL,269,N,198503544,2,50,395273
WDOW,1985,1,BDG,TWL,269,N,198503550,1,52,395273
WDOW,1985,1,BDG,TWL,269,N,198503979,2,50,395273
WDOW,1985,1,BRG,TWL,269,N,198503144,2,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503143,2,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503128,1,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503144,1,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503127,1,53,76786
WDOW,1985,1,BRG,TWL,269,N,198503128,2,51,76786
WDOW,1985,1,BRG,TWL,269,N,198503140,1,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503134,1,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503143,1,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503147,1,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503147,2,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503134,2,50,76786
WDOW,1985,1,BRG,TWL,269,N,198503127,2,51,76786
WDOW,1985,1,ERK,TWL,269,N,198503457,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503451,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503445,2,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503455,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503468,1,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503468,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503467,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503465,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503448,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503448,2,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503457,2,49,364295
WDOW,1985,1,ERK,TWL,269,N,198503473,2,49,364295
WDOW,1985,1,ERK,TWL,269,N,198503475,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503475,2,49,364295
WDOW,1985,1,ERK,TWL,269,N,198503445,1,53,364295
WDOW,1985,1,ERK,TWL,269,N,198503477,1,39,364295
WDOW,1985,1,ERK,TWL,269,N,198503482,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503461,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503455,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503464,1,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503473,1,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503465,2,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503466,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503451,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503461,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503466,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503482,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503467,2,51,364295
WDOW,1985,1,ERK,TWL,269,N,198503472,1,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503464,2,50,364295
WDOW,1985,1,ERK,TWL,269,N,198503471,2,33,364295
WDOW,1985,1,ERK,TWL,269,N,198503477,2,42,364295
WDOW,1985,1,ERK,TWL,269,N,198503471,1,44,364295
WDOW,1985,1,ERK,TWL,269,N,198503472,2,50,364295
WDOW,1985,1,MNT,TWL,269,N,198503258,1,50,38069
WDOW,1985,1,MNT,TWL,269,N,198503258,2,51,38069
WDOW,1985,1,MNT,TWL,269,N,198503781,1,51,38069
WDOW,1985,1,MNT,TWL,269,N,198503251,1,50,38069
WDOW,1985,2,BRG,TWL,269,N,198504064,2,51,13896
WDOW,1985,2,BRG,TWL,269,N,198503170,2,50,13896
WDOW,1985,2,BRG,TWL,269,N,198504064,1,51,13896
WDOW,1985,2,BRG,TWL,269,N,198504056,1,51,13896
WDOW,1985,2,BRG,TWL,269,N,198503170,1,50,13896
WDOW,1985,2,BRG,TWL,269,N,198504056,2,50,13896
WDOW,1985,2,CRS,TWL,269,N,198504228,2,50,422813
WDOW,1985,2,CRS,TWL,269,N,198504225,2,50,422813
WDOW,1985,2,CRS,TWL,269,N,198504203,2,50,422813
WDOW,1985,2,CRS,TWL,269,N,198504203,1,50,422813
WDOW,1985,2,CRS,TWL,269,N,198504228,1,50,422813
WDOW,1985,2,CRS,TWL,269,N,198504225,1,50,422813
WDOW,1985,2,ERK,TWL,269,N,198503485,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504238,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504216,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504240,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504217,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198503485,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504227,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504235,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198503486,1,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504235,2,51,242565
WDOW,1985,2,ERK,TWL,269,N,198504213,2,21,242565
WDOW,1985,2,ERK,TWL,269,N,198504241,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504216,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504240,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504217,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504231,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504241,1,51,242565
WDOW,1985,2,ERK,TWL,269,N,198504238,2,51,242565
WDOW,1985,2,ERK,TWL,269,N,198504213,1,21,242565
WDOW,1985,2,ERK,TWL,269,N,198504231,1,49,242565
WDOW,1985,2,ERK,TWL,269,N,198503486,2,50,242565
WDOW,1985,2,ERK,TWL,269,N,198504227,1,51,242565
WDOW,1985,2,MNT,TWL,269,N,198503815,2,48,32529
WDOW,1985,2,MNT,TWL,269,N,198503815,1,49,32529
WDOW,1985,2,OSF,NET,269,N,198503927,2,50,287072
WDOW,1985,2,OSF,NET,269,N,198503928,2,52,287072
WDOW,1985,2,OSF,NET,269,N,198503927,1,48,287072
WDOW,1985,2,OSF,NET,269,N,198503928,1,14,287072
WDOW,1985,3,BDG,TWL,269,N,198504006,1,45,27634
WDOW,1985,3,BDG,TWL,269,N,198504009,1,49,27634
WDOW,1985,3,BRG,TWL,269,N,198504093,2,49,62167
WDOW,1985,3,BRG,TWL,269,N,198504086,2,50,62167
WDOW,1985,3,BRG,TWL,269,N,198504093,1,50,62167
WDOW,1985,3,BRG,TWL,269,N,198504086,1,49,62167
WDOW,1985,3,CRS,TWL,269,N,198504257,2,50,207537
WDOW,1985,3,CRS,TWL,269,N,198504257,1,50,207537
WDOW,1985,3,ERK,TWL,269,N,198504279,1,50,248355
WDOW,1985,3,ERK,TWL,269,N,198504284,2,50,248355
WDOW,1985,3,ERK,TWL,269,N,198504279,2,50,248355
WDOW,1985,3,ERK,TWL,269,N,198504284,1,50,248355
WDOW,1985,3,MNT,NET,269,N,198503895,2,48,122130
