species,port,gear,year,qtr,n,landing,coverage
COPP,ERK,TWL,1981,3,28,0,1
CWCD,ERK,TWL,1981,3,28,0,1
DBRK,ERK,TWL,1981,3,28,15993,0.857142857142857
EGLS,ERK,TWL,1981,3,28,0,0
FLAG,ERK,TWL,1981,3,28,0,1
GBLC,ERK,TWL,1981,3,28,0,1
GRAS,ERK,TWL,1981,3,28,0,0
GSPT,ERK,TWL,1981,3,28,7036,0.928571428571429
GSRK,ERK,TWL,1981,3,28,1387,0.964285714285714
LCOD,ERK,TWL,1981,3,28,0,1
LSPN,ERK,TWL,1981,3,28,0,0
MXRF,ERK,TWL,1981,3,28,0,0
OLVE,ERK,TWL,1981,3,28,0,1
PNKR,ERK,TWL,1981,3,28,0,0
POP,ERK,TWL,1981,3,28,1037,0.964285714285714
QLBK,ERK,TWL,1981,3,28,0,0
RDBD,ERK,TWL,1981,3,28,91488,0.75
REDS,ERK,TWL,1981,3,28,0,1
REX,ERK,TWL,1981,3,28,0,1
REYE,ERK,TWL,1981,3,28,0,0
ROSY,ERK,TWL,1981,3,28,0,1
RSTN,ERK,TWL,1981,3,28,0,1
SBLY,ERK,TWL,1981,3,28,0,0
SHRP,ERK,TWL,1981,3,28,0,1
SLGR,ERK,TWL,1981,3,28,0,0
SNOS,ERK,TWL,1981,3,28,350,0.964285714285714
SPKL,ERK,TWL,1981,3,28,0,1
SRKR,ERK,TWL,1981,3,28,0,1
SSPN,ERK,TWL,1981,3,28,0,1
STAR,ERK,TWL,1981,3,28,0,1
STRK,ERK,TWL,1981,3,28,700,0.964285714285714
SWSP,ERK,TWL,1981,3,28,0,0
TIGR,ERK,TWL,1981,3,28,0,0
URCK,ERK,TWL,1981,3,28,0,1
VRML,ERK,TWL,1981,3,28,0,1
WDOW,ERK,TWL,1981,3,28,23127,0.642857142857143
YEYE,ERK,TWL,1981,3,28,0,1
YMTH,ERK,TWL,1981,3,28,0,0
YTRK,ERK,TWL,1981,3,28,102575,0.75
ARRA,ERK,TWL,1982,3,42,0,1
BANK,ERK,TWL,1982,3,42,365,0.952380952380952
BCAC,ERK,TWL,1982,3,42,462109,0.523809523809524
BLCK,ERK,TWL,1982,3,42,79700,0.69047619047619
BLGL,ERK,TWL,1982,3,42,0,1
BLUR,ERK,TWL,1982,3,42,0,1
BRNZ,ERK,TWL,1982,3,42,0,1
BRWN,ERK,TWL,1982,3,42,0,1
CBZN,ERK,TWL,1982,3,42,0,0
CLPR,ERK,TWL,1982,3,42,61477,0.880952380952381
CMEL,ERK,TWL,1982,3,42,0,0
CNRY,ERK,TWL,1982,3,42,118986,0.523809523809524
COPP,ERK,TWL,1982,3,42,230,0.976190476190476
CWCD,ERK,TWL,1982,3,42,0,1
DBRK,ERK,TWL,1982,3,42,39450,0.80952380952381
EGLS,ERK,TWL,1982,3,42,0,0
FLAG,ERK,TWL,1982,3,42,0,1
GBLC,ERK,TWL,1982,3,42,0,1
GRAS,ERK,TWL,1982,3,42,0,0
GSPT,ERK,TWL,1982,3,42,100,0.952380952380952
GSRK,ERK,TWL,1982,3,42,20,0.976190476190476
LCOD,ERK,TWL,1982,3,42,0,1
LSPN,ERK,TWL,1982,3,42,0,0
MXRF,ERK,TWL,1982,3,42,0,0
OLVE,ERK,TWL,1982,3,42,0,1
PNKR,ERK,TWL,1982,3,42,0,0
POP,ERK,TWL,1982,3,42,248318,0.785714285714286
QLBK,ERK,TWL,1982,3,42,0,0
RDBD,ERK,TWL,1982,3,42,941,0.880952380952381
REDS,ERK,TWL,1982,3,42,0,1
REX,ERK,TWL,1982,3,42,0,0
REYE,ERK,TWL,1982,3,42,0,0
ROSY,ERK,TWL,1982,3,42,0,1
RSTN,ERK,TWL,1982,3,42,0,0
SBLY,ERK,TWL,1982,3,42,0,1
SHRP,ERK,TWL,1982,3,42,0,1
SLGR,ERK,TWL,1982,3,42,0,0
SNOS,ERK,TWL,1982,3,42,2641,0.976190476190476
SPKL,ERK,TWL,1982,3,42,0,1
SRKR,ERK,TWL,1982,3,42,0,0
SSPN,ERK,TWL,1982,3,42,0,1
STAR,ERK,TWL,1982,3,42,0,1
STRK,ERK,TWL,1982,3,42,1262,0.952380952380952
SWSP,ERK,TWL,1982,3,42,0,1
TIGR,ERK,TWL,1982,3,42,0,0
URCK,ERK,TWL,1982,3,42,0,1
VRML,ERK,TWL,1982,3,42,405,0.976190476190476
WDOW,ERK,TWL,1982,3,42,4034,0.857142857142857
YEYE,ERK,TWL,1982,3,42,0,1
YMTH,ERK,TWL,1982,3,42,0,0
YTRK,ERK,TWL,1982,3,42,10291,0.69047619047619
ARRA,ERK,TWL,1983,3,52,4331,0.903846153846154
BANK,ERK,TWL,1983,3,52,18369,0.884615384615385
BCAC,ERK,TWL,1983,3,52,332585,0.673076923076923
BLCK,ERK,TWL,1983,3,52,5988,0.961538461538462
BLGL,ERK,TWL,1983,3,52,0,1
BLUR,ERK,TWL,1983,3,52,0,1
BRNZ,ERK,TWL,1983,3,52,0,0
BRWN,ERK,TWL,1983,3,52,0,0
CBZN,ERK,TWL,1983,3,52,0,0
CLPR,ERK,TWL,1983,3,52,118328,0.865384615384615
CMEL,ERK,TWL,1983,3,52,0,1
CNRY,ERK,TWL,1983,3,52,125472,0.634615384615385
COPP,ERK,TWL,1983,3,52,0,1
CWCD,ERK,TWL,1983,3,52,0,1
DBRK,ERK,TWL,1983,3,52,152197,0.576923076923077
EGLS,ERK,TWL,1983,3,52,0,0
FLAG,ERK,TWL,1983,3,52,0,1
GBLC,ERK,TWL,1983,3,52,0,1
GRAS,ERK,TWL,1983,3,52,0,0
GSPT,ERK,TWL,1983,3,52,15283,0.942307692307692
GSRK,ERK,TWL,1983,3,52,13505,0.75
LCOD,ERK,TWL,1983,3,52,0,1
LSPN,ERK,TWL,1983,3,52,0,0
MXRF,ERK,TWL,1983,3,52,0,0
OLVE,ERK,TWL,1983,3,52,0,1
PNKR,ERK,TWL,1983,3,52,0,0
POP,ERK,TWL,1983,3,52,35612,0.634615384615385
QLBK,ERK,TWL,1983,3,52,0,0
RDBD,ERK,TWL,1983,3,52,34880,0.634615384615385
REDS,ERK,TWL,1983,3,52,11104,0.942307692307692
REX,ERK,TWL,1983,3,52,0,0
REYE,ERK,TWL,1983,3,52,0,1
ROSY,ERK,TWL,1983,3,52,0,0
RSTN,ERK,TWL,1983,3,52,807,0.980769230769231
SBLY,ERK,TWL,1983,3,52,0,0
SHRP,ERK,TWL,1983,3,52,12931,0.923076923076923
SLGR,ERK,TWL,1983,3,52,0,0
SNOS,ERK,TWL,1983,3,52,7766,0.826923076923077
SPKL,ERK,TWL,1983,3,52,0,1
SRKR,ERK,TWL,1983,3,52,0,0
SSPN,ERK,TWL,1983,3,52,23,0
STAR,ERK,TWL,1983,3,52,0,1
STRK,ERK,TWL,1983,3,52,11039,0.788461538461538
SWSP,ERK,TWL,1983,3,52,0,0
TIGR,ERK,TWL,1983,3,52,0,1
URCK,ERK,TWL,1983,3,52,724,0.923076923076923
VRML,ERK,TWL,1983,3,52,0,1
WDOW,ERK,TWL,1983,3,52,32621,0.653846153846154
YEYE,ERK,TWL,1983,3,52,7047,0.942307692307692
YMTH,ERK,TWL,1983,3,52,4703,0
YTRK,ERK,TWL,1983,3,52,34755,0.730769230769231
ARRA,ERK,TWL,1978,4,1,0,1
BANK,ERK,TWL,1978,4,1,0,1
BCAC,ERK,TWL,1978,4,1,52543,1
BLCK,ERK,TWL,1978,4,1,0,1
BLGL,ERK,TWL,1978,4,1,0,1
BLUR,ERK,TWL,1978,4,1,0,1
BRNZ,ERK,TWL,1978,4,1,0,0
BRWN,ERK,TWL,1978,4,1,0,0
CBZN,ERK,TWL,1978,4,1,0,0
CLPR,ERK,TWL,1978,4,1,96347,0
CMEL,ERK,TWL,1978,4,1,0,1
CNRY,ERK,TWL,1978,4,1,0,1
COPP,ERK,TWL,1978,4,1,0,1
CWCD,ERK,TWL,1978,4,1,0,1
DBRK,ERK,TWL,1978,4,1,0,1
EGLS,ERK,TWL,1978,4,1,0,1
FLAG,ERK,TWL,1978,4,1,0,1
GBLC,ERK,TWL,1978,4,1,0,1
GRAS,ERK,TWL,1978,4,1,0,0
GSPT,ERK,TWL,1978,4,1,0,1
GSRK,ERK,TWL,1978,4,1,0,1
LCOD,ERK,TWL,1978,4,1,0,1
LSPN,ERK,TWL,1978,4,1,0,0
MXRF,ERK,TWL,1978,4,1,0,0
OLVE,ERK,TWL,1978,4,1,0,1
PNKR,ERK,TWL,1978,4,1,0,0
POP,ERK,TWL,1978,4,1,0,1
QLBK,ERK,TWL,1978,4,1,0,0
RDBD,ERK,TWL,1978,4,1,0,1
REDS,ERK,TWL,1978,4,1,0,1
REX,ERK,TWL,1978,4,1,0,0
REYE,ERK,TWL,1978,4,1,0,0
ROSY,ERK,TWL,1978,4,1,0,0
RSTN,ERK,TWL,1978,4,1,0,1
SBLY,ERK,TWL,1978,4,1,0,1
SHRP,ERK,TWL,1978,4,1,0,1
SLGR,ERK,TWL,1978,4,1,0,0
SNOS,ERK,TWL,1978,4,1,0,1
SPKL,ERK,TWL,1978,4,1,0,1
SRKR,ERK,TWL,1978,4,1,0,0
SSPN,ERK,TWL,1978,4,1,0,1
STAR,ERK,TWL,1978,4,1,0,1
STRK,ERK,TWL,1978,4,1,0,1
SWSP,ERK,TWL,1978,4,1,0,0
TIGR,ERK,TWL,1978,4,1,0,0
URCK,ERK,TWL,1978,4,1,0,1
VRML,ERK,TWL,1978,4,1,0,1
WDOW,ERK,TWL,1978,4,1,0,1
YEYE,ERK,TWL,1978,4,1,0,1
YMTH,ERK,TWL,1978,4,1,0,0
YTRK,ERK,TWL,1978,4,1,118239,0
ARRA,ERK,TWL,1980,4,13,0,1
BANK,ERK,TWL,1980,4,13,0,1
BCAC,ERK,TWL,1980,4,13,83102,0.846153846153846
BLCK,ERK,TWL,1980,4,13,43593,0.692307692307692
BLGL,ERK,TWL,1980,4,13,0,1
BLUR,ERK,TWL,1980,4,13,0,1
BRNZ,ERK,TWL,1980,4,13,0,1
BRWN,ERK,TWL,1980,4,13,0,1
CBZN,ERK,TWL,1980,4,13,0,0
CLPR,ERK,TWL,1980,4,13,10479,0.923076923076923
CMEL,ERK,TWL,1980,4,13,0,0
CNRY,ERK,TWL,1980,4,13,637,0.846153846153846
COPP,ERK,TWL,1980,4,13,0,1
CWCD,ERK,TWL,1980,4,13,0,1
DBRK,ERK,TWL,1980,4,13,0,1
EGLS,ERK,TWL,1980,4,13,0,1
FLAG,ERK,TWL,1980,4,13,0,1
GBLC,ERK,TWL,1980,4,13,0,1
GRAS,ERK,TWL,1980,4,13,0,0
GSPT,ERK,TWL,1980,4,13,0,1
GSRK,ERK,TWL,1980,4,13,0,1
LCOD,ERK,TWL,1980,4,13,0,1
LSPN,ERK,TWL,1980,4,13,0,0
MXRF,ERK,TWL,1980,4,13,0,1
OLVE,ERK,TWL,1980,4,13,0,1
PNKR,ERK,TWL,1980,4,13,0,0
POP,ERK,TWL,1980,4,13,0,1
QLBK,ERK,TWL,1980,4,13,0,0
RDBD,ERK,TWL,1980,4,13,2423,0.923076923076923
REDS,ERK,TWL,1980,4,13,0,1
REX,ERK,TWL,1980,4,13,0,0
REYE,ERK,TWL,1980,4,13,0,1
ROSY,ERK,TWL,1980,4,13,0,0
RSTN,ERK,TWL,1980,4,13,0,1
SBLY,ERK,TWL,1980,4,13,0,1
SHRP,ERK,TWL,1980,4,13,0,1
SLGR,ERK,TWL,1980,4,13,0,0
SNOS,ERK,TWL,1980,4,13,0,1
SPKL,ERK,TWL,1980,4,13,0,1
SRKR,ERK,TWL,1980,4,13,0,0
SSPN,ERK,TWL,1980,4,13,0,1
STAR,ERK,TWL,1980,4,13,0,1
STRK,ERK,TWL,1980,4,13,0,1
SWSP,ERK,TWL,1980,4,13,0,0
TIGR,ERK,TWL,1980,4,13,0,1
URCK,ERK,TWL,1980,4,13,0,1
VRML,ERK,TWL,1980,4,13,91,0.923076923076923
WDOW,ERK,TWL,1980,4,13,4105381,0.307692307692308
YEYE,ERK,TWL,1980,4,13,0,1
YMTH,ERK,TWL,1980,4,13,0,1
YTRK,ERK,TWL,1980,4,13,7395,0.846153846153846
ARRA,ERK,TWL,1981,4,4,11137,0.75
BANK,ERK,TWL,1981,4,4,0,1
BCAC,ERK,TWL,1981,4,4,0,1
BLCK,ERK,TWL,1981,4,4,203313,0.75
BLGL,ERK,TWL,1981,4,4,0,1
BLUR,ERK,TWL,1981,4,4,0,1
BRNZ,ERK,TWL,1981,4,4,0,1
BRWN,ERK,TWL,1981,4,4,0,1
CBZN,ERK,TWL,1981,4,4,0,1
CLPR,ERK,TWL,1981,4,4,0,1
CMEL,ERK,TWL,1981,4,4,0,0
CNRY,ERK,TWL,1981,4,4,43021,0.75
COPP,ERK,TWL,1981,4,4,0,1
CWCD,ERK,TWL,1981,4,4,0,1
DBRK,ERK,TWL,1981,4,4,126770,0.75
EGLS,ERK,TWL,1981,4,4,0,0
FLAG,ERK,TWL,1981,4,4,0,1
GBLC,ERK,TWL,1981,4,4,0,1
GRAS,ERK,TWL,1981,4,4,0,0
GSPT,ERK,TWL,1981,4,4,0,1
GSRK,ERK,TWL,1981,4,4,0,1
LCOD,ERK,TWL,1981,4,4,0,1
LSPN,ERK,TWL,1981,4,4,0,0
MXRF,ERK,TWL,1981,4,4,0,0
OLVE,ERK,TWL,1981,4,4,0,1
PNKR,ERK,TWL,1981,4,4,0,0
POP,ERK,TWL,1981,4,4,0,1
QLBK,ERK,TWL,1981,4,4,0,1
RDBD,ERK,TWL,1981,4,4,0,1
REDS,ERK,TWL,1981,4,4,0,1
REX,ERK,TWL,1981,4,4,0,0
REYE,ERK,TWL,1981,4,4,0,0
ROSY,ERK,TWL,1981,4,4,0,0
RSTN,ERK,TWL,1981,4,4,0,1
SBLY,ERK,TWL,1981,4,4,0,1
SHRP,ERK,TWL,1981,4,4,0,1
SLGR,ERK,TWL,1981,4,4,0,0
SNOS,ERK,TWL,1981,4,4,0,1
SPKL,ERK,TWL,1981,4,4,0,1
SRKR,ERK,TWL,1981,4,4,0,0
SSPN,ERK,TWL,1981,4,4,0,1
STAR,ERK,TWL,1981,4,4,0,1
STRK,ERK,TWL,1981,4,4,0,1
SWSP,ERK,TWL,1981,4,4,0,1
TIGR,ERK,TWL,1981,4,4,0,0
URCK,ERK,TWL,1981,4,4,0,1
VRML,ERK,TWL,1981,4,4,0,1
WDOW,ERK,TWL,1981,4,4,0,1
YEYE,ERK,TWL,1981,4,4,59509,0.75
YMTH,ERK,TWL,1981,4,4,0,0
YTRK,ERK,TWL,1981,4,4,72830,0.75
ARRA,ERK,TWL,1982,4,32,2493,0.875
BANK,ERK,TWL,1982,4,32,645,0.9375
BCAC,ERK,TWL,1982,4,32,135753,0.65625
BLCK,ERK,TWL,1982,4,32,10103,0.90625
BLGL,ERK,TWL,1982,4,32,0,1
BLUR,ERK,TWL,1982,4,32,0,1
BRNZ,ERK,TWL,1982,4,32,0,1
BRWN,ERK,TWL,1982,4,32,1394,0.96875
CBZN,ERK,TWL,1982,4,32,0,0
CLPR,ERK,TWL,1982,4,32,66751,0.75
CMEL,ERK,TWL,1982,4,32,0,1
CNRY,ERK,TWL,1982,4,32,27102,0.625
COPP,ERK,TWL,1982,4,32,625,0.96875
CWCD,ERK,TWL,1982,4,32,0,1
DBRK,ERK,TWL,1982,4,32,39632,0.59375
EGLS,ERK,TWL,1982,4,32,0,0
FLAG,ERK,TWL,1982,4,32,0,1
GBLC,ERK,TWL,1982,4,32,0,1
GRAS,ERK,TWL,1982,4,32,0,0
GSPT,ERK,TWL,1982,4,32,4434,0.8125
GSRK,ERK,TWL,1982,4,32,115,0.9375
LCOD,ERK,TWL,1982,4,32,0,1
LSPN,ERK,TWL,1982,4,32,0,0
MXRF,ERK,TWL,1982,4,32,0,0
OLVE,ERK,TWL,1982,4,32,0,1
PNKR,ERK,TWL,1982,4,32,0,0
POP,ERK,TWL,1982,4,32,9768,0.6875
QLBK,ERK,TWL,1982,4,32,0,0
RDBD,ERK,TWL,1982,4,32,701,0.9375
REDS,ERK,TWL,1982,4,32,1121,0.96875
REX,ERK,TWL,1982,4,32,0,0
REYE,ERK,TWL,1982,4,32,0,0
ROSY,ERK,TWL,1982,4,32,0,0
RSTN,ERK,TWL,1982,4,32,0,0
SBLY,ERK,TWL,1982,4,32,0,0
SHRP,ERK,TWL,1982,4,32,0,1
SLGR,ERK,TWL,1982,4,32,0,0
SNOS,ERK,TWL,1982,4,32,1127,0.84375
SPKL,ERK,TWL,1982,4,32,0,1
SRKR,ERK,TWL,1982,4,32,0,0
SSPN,ERK,TWL,1982,4,32,0,1
STAR,ERK,TWL,1982,4,32,0,1
STRK,ERK,TWL,1982,4,32,324,0.96875
SWSP,ERK,TWL,1982,4,32,0,0
TIGR,ERK,TWL,1982,4,32,0,0
URCK,ERK,TWL,1982,4,32,0,1
VRML,ERK,TWL,1982,4,32,0,1
WDOW,ERK,TWL,1982,4,32,1868,0.90625
YEYE,ERK,TWL,1982,4,32,1239,0.9375
YMTH,ERK,TWL,1982,4,32,0,0
YTRK,ERK,TWL,1982,4,32,12324,0.59375
ARRA,ERK,TWL,1983,4,11,0,1
BANK,ERK,TWL,1983,4,11,550,0.909090909090909
BCAC,ERK,TWL,1983,4,11,102867,0.545454545454545
BLCK,ERK,TWL,1983,4,11,70855,0.545454545454545
BLGL,ERK,TWL,1983,4,11,0,1
BLUR,ERK,TWL,1983,4,11,0,1
BRNZ,ERK,TWL,1983,4,11,0,1
BRWN,ERK,TWL,1983,4,11,0,0
CBZN,ERK,TWL,1983,4,11,0,0
CLPR,ERK,TWL,1983,4,11,8061,0.909090909090909
CMEL,ERK,TWL,1983,4,11,0,1
CNRY,ERK,TWL,1983,4,11,11009,0.454545454545455
COPP,ERK,TWL,1983,4,11,0,1
CWCD,ERK,TWL,1983,4,11,0,1
DBRK,ERK,TWL,1983,4,11,7700,0.727272727272727
EGLS,ERK,TWL,1983,4,11,0,0
FLAG,ERK,TWL,1983,4,11,0,1
GBLC,ERK,TWL,1983,4,11,0,1
GRAS,ERK,TWL,1983,4,11,0,0
GSPT,ERK,TWL,1983,4,11,233,1
GSRK,ERK,TWL,1983,4,11,2821,0.818181818181818
LCOD,ERK,TWL,1983,4,11,0,1
LSPN,ERK,TWL,1983,4,11,0,0
MXRF,ERK,TWL,1983,4,11,0,1
OLVE,ERK,TWL,1983,4,11,0,1
PNKR,ERK,TWL,1983,4,11,0,1
POP,ERK,TWL,1983,4,11,3967,0.727272727272727
QLBK,ERK,TWL,1983,4,11,0,1
RDBD,ERK,TWL,1983,4,11,11985,0.545454545454545
REDS,ERK,TWL,1983,4,11,0,1
REX,ERK,TWL,1983,4,11,0,0
REYE,ERK,TWL,1983,4,11,0,1
ROSY,ERK,TWL,1983,4,11,0,1
RSTN,ERK,TWL,1983,4,11,0,1
SBLY,ERK,TWL,1983,4,11,0,1
SHRP,ERK,TWL,1983,4,11,0,1
SLGR,ERK,TWL,1983,4,11,0,0
SNOS,ERK,TWL,1983,4,11,571,0.909090909090909
SPKL,ERK,TWL,1983,4,11,0,1
SRKR,ERK,TWL,1983,4,11,0,0
SSPN,ERK,TWL,1983,4,11,0,0
STAR,ERK,TWL,1983,4,11,0,1
STRK,ERK,TWL,1983,4,11,31290,0.818181818181818
SWSP,ERK,TWL,1983,4,11,0,0
TIGR,ERK,TWL,1983,4,11,0,0
URCK,ERK,TWL,1983,4,11,0,1
VRML,ERK,TWL,1983,4,11,0,1
WDOW,ERK,TWL,1983,4,11,9377,0.727272727272727
YEYE,ERK,TWL,1983,4,11,0,1
YMTH,ERK,TWL,1983,4,11,0,1
YTRK,ERK,TWL,1983,4,11,2778,0.727272727272727
ARRA,BRG,TWL,1978,1,17,0,1
BANK,BRG,TWL,1978,1,17,57414,0.823529411764706
BCAC,BRG,TWL,1978,1,17,107518,0.764705882352941
BLCK,BRG,TWL,1978,1,17,0,1
BLGL,BRG,TWL,1978,1,17,0,1
BLUR,BRG,TWL,1978,1,17,0,1
BRNZ,BRG,TWL,1978,1,17,0,1
BRWN,BRG,TWL,1978,1,17,0,0
CBZN,BRG,TWL,1978,1,17,0,0
CLPR,BRG,TWL,1978,1,17,180449,0.352941176470588
CMEL,BRG,TWL,1978,1,17,0,1
CNRY,BRG,TWL,1978,1,17,7677,0.705882352941177
COPP,BRG,TWL,1978,1,17,0,1
CWCD,BRG,TWL,1978,1,17,0,1
DBRK,BRG,TWL,1978,1,17,34965,0.882352941176471
EGLS,BRG,TWL,1978,1,17,0,0
FLAG,BRG,TWL,1978,1,17,0,1
GBLC,BRG,TWL,1978,1,17,0,1
GRAS,BRG,TWL,1978,1,17,0,0
GSPT,BRG,TWL,1978,1,17,4475,0.823529411764706
GSRK,BRG,TWL,1978,1,17,0,1
LCOD,BRG,TWL,1978,1,17,0,1
LSPN,BRG,TWL,1978,1,17,0,1
MXRF,BRG,TWL,1978,1,17,0,0
OLVE,BRG,TWL,1978,1,17,0,1
PNKR,BRG,TWL,1978,1,17,0,1
POP,BRG,TWL,1978,1,17,0,1
QLBK,BRG,TWL,1978,1,17,232,0
RDBD,BRG,TWL,1978,1,17,1401,0.941176470588235
REDS,BRG,TWL,1978,1,17,0,1
REX,BRG,TWL,1978,1,17,0,0
REYE,BRG,TWL,1978,1,17,0,0
ROSY,BRG,TWL,1978,1,17,0,0
RSTN,BRG,TWL,1978,1,17,0,0
SBLY,BRG,TWL,1978,1,17,0,0
SHRP,BRG,TWL,1978,1,17,0,1
SLGR,BRG,TWL,1978,1,17,0,0
SNOS,BRG,TWL,1978,1,17,582,0.941176470588235
SPKL,BRG,TWL,1978,1,17,0,1
SRKR,BRG,TWL,1978,1,17,0,0
SSPN,BRG,TWL,1978,1,17,0,1
STAR,BRG,TWL,1978,1,17,0,1
STRK,BRG,TWL,1978,1,17,187,0.941176470588235
SWSP,BRG,TWL,1978,1,17,0,0
TIGR,BRG,TWL,1978,1,17,0,1
URCK,BRG,TWL,1978,1,17,0,1
VRML,BRG,TWL,1978,1,17,0,1
WDOW,BRG,TWL,1978,1,17,109869,0.470588235294118
YEYE,BRG,TWL,1978,1,17,0,1
YMTH,BRG,TWL,1978,1,17,0,0
YTRK,BRG,TWL,1978,1,17,374,0.941176470588235
ARRA,BRG,TWL,1979,1,7,0,1
BANK,BRG,TWL,1979,1,7,0,1
BCAC,BRG,TWL,1979,1,7,77507,0.428571428571429
BLCK,BRG,TWL,1979,1,7,0,1
BLGL,BRG,TWL,1979,1,7,969,0.857142857142857
BLUR,BRG,TWL,1979,1,7,0,1
BRNZ,BRG,TWL,1979,1,7,0,1
BRWN,BRG,TWL,1979,1,7,0,1
CBZN,BRG,TWL,1979,1,7,0,0
CLPR,BRG,TWL,1979,1,7,149554,0.571428571428571
CMEL,BRG,TWL,1979,1,7,0,0
CNRY,BRG,TWL,1979,1,7,14212,0.571428571428571
COPP,BRG,TWL,1979,1,7,0,1
CWCD,BRG,TWL,1979,1,7,0,1
DBRK,BRG,TWL,1979,1,7,0,1
EGLS,BRG,TWL,1979,1,7,0,0
FLAG,BRG,TWL,1979,1,7,0,1
GBLC,BRG,TWL,1979,1,7,0,1
GRAS,BRG,TWL,1979,1,7,0,0
GSPT,BRG,TWL,1979,1,7,6014,0.714285714285714
GSRK,BRG,TWL,1979,1,7,1938,0.857142857142857
LCOD,BRG,TWL,1979,1,7,0,1
LSPN,BRG,TWL,1979,1,7,0,0
MXRF,BRG,TWL,1979,1,7,0,0
OLVE,BRG,TWL,1979,1,7,0,1
PNKR,BRG,TWL,1979,1,7,0,1
POP,BRG,TWL,1979,1,7,0,1
QLBK,BRG,TWL,1979,1,7,0,0
RDBD,BRG,TWL,1979,1,7,0,1
REDS,BRG,TWL,1979,1,7,0,1
REX,BRG,TWL,1979,1,7,0,1
REYE,BRG,TWL,1979,1,7,0,0
ROSY,BRG,TWL,1979,1,7,0,1
RSTN,BRG,TWL,1979,1,7,0,1
SBLY,BRG,TWL,1979,1,7,0,1
SHRP,BRG,TWL,1979,1,7,0,1
SLGR,BRG,TWL,1979,1,7,0,0
SNOS,BRG,TWL,1979,1,7,0,1
SPKL,BRG,TWL,1979,1,7,0,1
SRKR,BRG,TWL,1979,1,7,0,0
SSPN,BRG,TWL,1979,1,7,0,1
STAR,BRG,TWL,1979,1,7,0,1
STRK,BRG,TWL,1979,1,7,1368,0.714285714285714
SWSP,BRG,TWL,1979,1,7,0,1
TIGR,BRG,TWL,1979,1,7,0,0
URCK,BRG,TWL,1979,1,7,0,1
VRML,BRG,TWL,1979,1,7,0,1
WDOW,BRG,TWL,1979,1,7,20795,0.714285714285714
YEYE,BRG,TWL,1979,1,7,0,1
YMTH,BRG,TWL,1979,1,7,0,0
YTRK,BRG,TWL,1979,1,7,0,1
ARRA,BRG,TWL,1980,1,1,0,1
BANK,BRG,TWL,1980,1,1,0,1
BCAC,BRG,TWL,1980,1,1,133614,1
BLCK,BRG,TWL,1980,1,1,0,1
BLGL,BRG,TWL,1980,1,1,89197,0
BLUR,BRG,TWL,1980,1,1,0,1
BRNZ,BRG,TWL,1980,1,1,0,0
BRWN,BRG,TWL,1980,1,1,0,1
CBZN,BRG,TWL,1980,1,1,0,0
CLPR,BRG,TWL,1980,1,1,155822,0
CMEL,BRG,TWL,1980,1,1,0,0
CNRY,BRG,TWL,1980,1,1,0,1
COPP,BRG,TWL,1980,1,1,0,1
CWCD,BRG,TWL,1980,1,1,0,1
DBRK,BRG,TWL,1980,1,1,66989,0
EGLS,BRG,TWL,1980,1,1,0,0
FLAG,BRG,TWL,1980,1,1,0,1
GBLC,BRG,TWL,1980,1,1,0,1
GRAS,BRG,TWL,1980,1,1,0,0
GSPT,BRG,TWL,1980,1,1,0,1
GSRK,BRG,TWL,1980,1,1,200238,0
LCOD,BRG,TWL,1980,1,1,0,1
LSPN,BRG,TWL,1980,1,1,0,0
MXRF,BRG,TWL,1980,1,1,0,1
OLVE,BRG,TWL,1980,1,1,0,1
PNKR,BRG,TWL,1980,1,1,0,1
POP,BRG,TWL,1980,1,1,0,1
QLBK,BRG,TWL,1980,1,1,0,0
RDBD,BRG,TWL,1980,1,1,0,1
REDS,BRG,TWL,1980,1,1,0,1
REX,BRG,TWL,1980,1,1,0,0
REYE,BRG,TWL,1980,1,1,0,0
ROSY,BRG,TWL,1980,1,1,0,0
RSTN,BRG,TWL,1980,1,1,0,1
SBLY,BRG,TWL,1980,1,1,0,0
SHRP,BRG,TWL,1980,1,1,0,1
SLGR,BRG,TWL,1980,1,1,0,0
SNOS,BRG,TWL,1980,1,1,0,1
SPKL,BRG,TWL,1980,1,1,0,1
SRKR,BRG,TWL,1980,1,1,0,0
SSPN,BRG,TWL,1980,1,1,0,1
STAR,BRG,TWL,1980,1,1,0,1
STRK,BRG,TWL,1980,1,1,22208,0
SWSP,BRG,TWL,1980,1,1,0,0
TIGR,BRG,TWL,1980,1,1,0,0
URCK,BRG,TWL,1980,1,1,0,1
VRML,BRG,TWL,1980,1,1,0,1
WDOW,BRG,TWL,1980,1,1,0,1
YEYE,BRG,TWL,1980,1,1,0,1
YMTH,BRG,TWL,1980,1,1,0,0
YTRK,BRG,TWL,1980,1,1,0,1
ARRA,BRG,TWL,1981,1,17,0,1
BANK,BRG,TWL,1981,1,17,95974,0.764705882352941
BCAC,BRG,TWL,1981,1,17,194599,0.705882352941177
BLCK,BRG,TWL,1981,1,17,0,1
BLGL,BRG,TWL,1981,1,17,0,1
BLUR,BRG,TWL,1981,1,17,0,1
BRNZ,BRG,TWL,1981,1,17,0,0
BRWN,BRG,TWL,1981,1,17,0,1
CBZN,BRG,TWL,1981,1,17,0,0
CLPR,BRG,TWL,1981,1,17,323222,0.647058823529412
