species,gear,year,n,landing,coverage
COPP,TWL,1982,219,9197127,0.986301369863014
COPP,TWL,1983,290,9913801,0.986206896551724
CWCD,HKL,1978,1,31286,1
CWCD,HKL,1979,29,781540,0.896551724137931
CWCD,HKL,1980,24,630761,0.791666666666667
CWCD,HKL,1981,27,637932,0.962962962962963
CWCD,HKL,1982,29,1775568,0.96551724137931
CWCD,HKL,1983,14,597340,1
CWCD,NET,1978,4,67535,1
CWCD,NET,1979,1,746,1
CWCD,NET,1982,1,150192,1
CWCD,NET,1983,8,1567347,1
CWCD,TWL,1978,119,5764425,1
CWCD,TWL,1979,72,7304535,1
CWCD,TWL,1980,247,18260573,1
CWCD,TWL,1981,210,15828056,0.985714285714286
CWCD,TWL,1982,219,9197127,0.986301369863014
CWCD,TWL,1983,290,9913801,0.975862068965517
DBRK,HKL,1978,1,31286,1
DBRK,HKL,1979,29,781540,1
DBRK,HKL,1980,24,630761,1
DBRK,HKL,1981,27,637932,0.962962962962963
DBRK,HKL,1982,29,1775568,1
DBRK,HKL,1983,14,597340,1
DBRK,NET,1978,4,67535,1
DBRK,NET,1979,1,746,1
DBRK,NET,1982,1,150192,1
DBRK,NET,1983,8,1567347,1
DBRK,TWL,1978,119,5764425,0.823529411764706
DBRK,TWL,1979,72,7304535,0.875
DBRK,TWL,1980,247,18260573,0.878542510121457
DBRK,TWL,1981,210,15828056,0.842857142857143
DBRK,TWL,1982,219,9197127,0.767123287671233
DBRK,TWL,1983,290,9913801,0.717241379310345
EGLS,HKL,1978,1,31286,0
EGLS,HKL,1979,29,781540,0.586206896551724
EGLS,HKL,1980,24,630761,0.541666666666667
EGLS,HKL,1981,27,637932,0.333333333333333
EGLS,HKL,1982,29,1775568,0.344827586206897
EGLS,HKL,1983,14,597340,0.214285714285714
EGLS,NET,1978,4,67535,0
EGLS,NET,1979,1,746,1
EGLS,NET,1982,1,150192,0
EGLS,NET,1983,8,1567347,0
EGLS,TWL,1978,119,5764425,0.134453781512605
EGLS,TWL,1979,72,7304535,0.0138888888888889
EGLS,TWL,1980,247,18260573,0.465587044534413
EGLS,TWL,1981,210,15828056,0.133333333333333
EGLS,TWL,1982,219,9197127,0.0821917808219178
EGLS,TWL,1983,290,9913801,0
FLAG,HKL,1978,1,31286,1
FLAG,HKL,1979,29,781540,1
FLAG,HKL,1980,24,630761,1
FLAG,HKL,1981,27,637932,0.888888888888889
FLAG,HKL,1982,29,1775568,0.96551724137931
FLAG,HKL,1983,14,597340,1
FLAG,NET,1978,4,67535,1
FLAG,NET,1979,1,746,1
FLAG,NET,1982,1,150192,1
FLAG,NET,1983,8,1567347,1
FLAG,TWL,1978,119,5764425,1
FLAG,TWL,1979,72,7304535,1
FLAG,TWL,1980,247,18260573,0.995951417004049
FLAG,TWL,1981,210,15828056,0.995238095238095
FLAG,TWL,1982,219,9197127,0.995433789954338
FLAG,TWL,1983,290,9913801,0.989655172413793
GBLC,HKL,1978,1,31286,1
GBLC,HKL,1979,29,781540,0.931034482758621
GBLC,HKL,1980,24,630761,0.75
GBLC,HKL,1981,27,637932,0.296296296296296
GBLC,HKL,1982,29,1775568,0.896551724137931
GBLC,HKL,1983,14,597340,0.785714285714286
GBLC,NET,1978,4,67535,0.75
GBLC,NET,1979,1,746,0
GBLC,NET,1982,1,150192,1
GBLC,NET,1983,8,1567347,1
GBLC,TWL,1978,119,5764425,0.453781512605042
GBLC,TWL,1979,72,7304535,1
GBLC,TWL,1980,247,18260573,0.963562753036437
GBLC,TWL,1981,210,15828056,0.871428571428571
GBLC,TWL,1982,219,9197127,0.876712328767123
GBLC,TWL,1983,290,9913801,0.993103448275862
GRAS,HKL,1978,1,31286,0
GRAS,HKL,1979,29,781540,0
GRAS,HKL,1980,24,630761,0.25
GRAS,HKL,1981,27,637932,0.037037037037037
GRAS,HKL,1982,29,1775568,0.448275862068966
GRAS,HKL,1983,14,597340,0
GRAS,NET,1978,4,67535,0
GRAS,NET,1979,1,746,0
GRAS,NET,1982,1,150192,0
GRAS,NET,1983,8,1567347,0
GRAS,TWL,1978,119,5764425,0.176470588235294
GRAS,TWL,1979,72,7304535,0.458333333333333
GRAS,TWL,1980,247,18260573,0.388663967611336
GRAS,TWL,1981,210,15828056,0.314285714285714
GRAS,TWL,1982,219,9197127,0.278538812785388
GRAS,TWL,1983,290,9913801,0.175862068965517
GSPT,HKL,1978,1,31286,1
GSPT,HKL,1979,29,781540,0.793103448275862
GSPT,HKL,1980,24,630761,0.791666666666667
GSPT,HKL,1981,27,637932,0.518518518518518
GSPT,HKL,1982,29,1775568,0.689655172413793
GSPT,HKL,1983,14,597340,1
GSPT,NET,1978,4,67535,1
GSPT,NET,1979,1,746,1
GSPT,NET,1982,1,150192,1
GSPT,NET,1983,8,1567347,1
GSPT,TWL,1978,119,5764425,0.848739495798319
GSPT,TWL,1979,72,7304535,0.805555555555556
GSPT,TWL,1980,247,18260573,0.846153846153846
GSPT,TWL,1981,210,15828056,0.895238095238095
GSPT,TWL,1982,219,9197127,0.881278538812785
GSPT,TWL,1983,290,9913801,0.889655172413793
GSRK,HKL,1978,1,31286,0
GSRK,HKL,1979,29,781540,0.96551724137931
GSRK,HKL,1980,24,630761,0.958333333333333
GSRK,HKL,1981,27,637932,0.888888888888889
GSRK,HKL,1982,29,1775568,1
GSRK,HKL,1983,14,597340,1
GSRK,NET,1978,4,67535,1
GSRK,NET,1979,1,746,1
GSRK,NET,1982,1,150192,1
GSRK,NET,1983,8,1567347,1
GSRK,TWL,1978,119,5764425,0.823529411764706
GSRK,TWL,1979,72,7304535,0.861111111111111
GSRK,TWL,1980,247,18260573,0.923076923076923
GSRK,TWL,1981,210,15828056,0.942857142857143
GSRK,TWL,1982,219,9197127,0.936073059360731
GSRK,TWL,1983,290,9913801,0.879310344827586
LCOD,HKL,1978,1,31286,1
LCOD,HKL,1979,29,781540,0.862068965517241
LCOD,HKL,1980,24,630761,0.916666666666667
LCOD,HKL,1981,27,637932,1
LCOD,HKL,1982,29,1775568,1
LCOD,HKL,1983,14,597340,1
LCOD,NET,1978,4,67535,0.25
LCOD,NET,1979,1,746,1
LCOD,NET,1982,1,150192,1
LCOD,NET,1983,8,1567347,0.625
LCOD,TWL,1978,119,5764425,0.991596638655462
LCOD,TWL,1979,72,7304535,1
LCOD,TWL,1980,247,18260573,0.94331983805668
LCOD,TWL,1981,210,15828056,0.990476190476191
LCOD,TWL,1982,219,9197127,0.995433789954338
LCOD,TWL,1983,290,9913801,0.996551724137931
LSPN,HKL,1978,1,31286,0
LSPN,HKL,1979,29,781540,0.758620689655172
LSPN,HKL,1980,24,630761,0.166666666666667
LSPN,HKL,1981,27,637932,0.518518518518518
LSPN,HKL,1982,29,1775568,0.482758620689655
LSPN,HKL,1983,14,597340,0.357142857142857
LSPN,NET,1978,4,67535,0
LSPN,NET,1979,1,746,0
LSPN,NET,1982,1,150192,0
LSPN,NET,1983,8,1567347,0.125
LSPN,TWL,1978,119,5764425,0.184873949579832
LSPN,TWL,1979,72,7304535,0
LSPN,TWL,1980,247,18260573,0.00809716599190283
LSPN,TWL,1981,210,15828056,0.276190476190476
LSPN,TWL,1982,219,9197127,0.287671232876712
LSPN,TWL,1983,290,9913801,0.337931034482759
MXRF,HKL,1978,1,31286,0
MXRF,HKL,1979,29,781540,0.379310344827586
MXRF,HKL,1980,24,630761,0.0833333333333333
MXRF,HKL,1981,27,637932,0.703703703703704
MXRF,HKL,1982,29,1775568,0.172413793103448
MXRF,HKL,1983,14,597340,0.214285714285714
MXRF,NET,1978,4,67535,0
MXRF,NET,1979,1,746,0
MXRF,NET,1982,1,150192,1
MXRF,NET,1983,8,1567347,0.25
MXRF,TWL,1978,119,5764425,0.294117647058824
MXRF,TWL,1979,72,7304535,0.458333333333333
MXRF,TWL,1980,247,18260573,0.384615384615385
MXRF,TWL,1981,210,15828056,0.195238095238095
MXRF,TWL,1982,219,9197127,0.269406392694064
MXRF,TWL,1983,290,9913801,0.286206896551724
OLVE,HKL,1978,1,31286,1
OLVE,HKL,1979,29,781540,0.896551724137931
OLVE,HKL,1980,24,630761,0.916666666666667
OLVE,HKL,1981,27,637932,0.962962962962963
OLVE,HKL,1982,29,1775568,0.96551724137931
OLVE,HKL,1983,14,597340,0.928571428571429
OLVE,NET,1978,4,67535,0.25
OLVE,NET,1979,1,746,1
OLVE,NET,1982,1,150192,1
OLVE,NET,1983,8,1567347,0.875
OLVE,TWL,1978,119,5764425,1
OLVE,TWL,1979,72,7304535,1
OLVE,TWL,1980,247,18260573,1
OLVE,TWL,1981,210,15828056,1
OLVE,TWL,1982,219,9197127,0.995433789954338
OLVE,TWL,1983,290,9913801,0.986206896551724
PNKR,HKL,1978,1,31286,0
PNKR,HKL,1979,29,781540,0.0344827586206897
PNKR,HKL,1980,24,630761,0.208333333333333
PNKR,HKL,1981,27,637932,0.185185185185185
PNKR,HKL,1982,29,1775568,0.620689655172414
PNKR,HKL,1983,14,597340,0.214285714285714
PNKR,NET,1978,4,67535,1
PNKR,NET,1979,1,746,0
PNKR,NET,1982,1,150192,1
PNKR,NET,1983,8,1567347,0.25
PNKR,TWL,1978,119,5764425,0.495798319327731
PNKR,TWL,1979,72,7304535,0.486111111111111
PNKR,TWL,1980,247,18260573,0.607287449392713
PNKR,TWL,1981,210,15828056,0.352380952380952
PNKR,TWL,1982,219,9197127,0.28310502283105
PNKR,TWL,1983,290,9913801,0.0931034482758621
POP,HKL,1978,1,31286,1
POP,HKL,1979,29,781540,1
POP,HKL,1980,24,630761,1
POP,HKL,1981,27,637932,1
POP,HKL,1982,29,1775568,1
POP,HKL,1983,14,597340,1
POP,NET,1978,4,67535,1
POP,NET,1979,1,746,1
POP,NET,1982,1,150192,1
POP,NET,1983,8,1567347,1
POP,TWL,1978,119,5764425,0.949579831932773
POP,TWL,1979,72,7304535,0.944444444444444
POP,TWL,1980,247,18260573,0.94331983805668
POP,TWL,1981,210,15828056,0.985714285714286
POP,TWL,1982,219,9197127,0.894977168949772
POP,TWL,1983,290,9913801,0.817241379310345
QLBK,HKL,1978,1,31286,1
QLBK,HKL,1979,29,781540,0.344827586206897
QLBK,HKL,1980,24,630761,0.291666666666667
QLBK,HKL,1981,27,637932,0.148148148148148
QLBK,HKL,1982,29,1775568,0
QLBK,HKL,1983,14,597340,0.571428571428571
QLBK,NET,1978,4,67535,0
QLBK,NET,1979,1,746,0
QLBK,NET,1982,1,150192,1
QLBK,NET,1983,8,1567347,0
QLBK,TWL,1978,119,5764425,0.134453781512605
QLBK,TWL,1979,72,7304535,0.361111111111111
QLBK,TWL,1980,247,18260573,0.161943319838057
QLBK,TWL,1981,210,15828056,0.119047619047619
QLBK,TWL,1982,219,9197127,0.19634703196347
QLBK,TWL,1983,290,9913801,0.124137931034483
RDBD,HKL,1978,1,31286,1
RDBD,HKL,1979,29,781540,0.896551724137931
RDBD,HKL,1980,24,630761,0.916666666666667
RDBD,HKL,1981,27,637932,1
RDBD,HKL,1982,29,1775568,0.96551724137931
RDBD,HKL,1983,14,597340,0.928571428571429
RDBD,NET,1978,4,67535,1
RDBD,NET,1979,1,746,1
RDBD,NET,1982,1,150192,1
RDBD,NET,1983,8,1567347,1
RDBD,TWL,1978,119,5764425,0.890756302521008
RDBD,TWL,1979,72,7304535,0.888888888888889
RDBD,TWL,1980,247,18260573,0.931174089068826
RDBD,TWL,1981,210,15828056,0.90952380952381
RDBD,TWL,1982,219,9197127,0.926940639269406
RDBD,TWL,1983,290,9913801,0.837931034482759
REDS,HKL,1978,1,31286,1
REDS,HKL,1979,29,781540,1
REDS,HKL,1980,24,630761,1
REDS,HKL,1981,27,637932,1
REDS,HKL,1982,29,1775568,1
REDS,HKL,1983,14,597340,1
REDS,NET,1978,4,67535,1
REDS,NET,1979,1,746,1
REDS,NET,1982,1,150192,1
REDS,NET,1983,8,1567347,1
REDS,TWL,1978,119,5764425,1
REDS,TWL,1979,72,7304535,1
REDS,TWL,1980,247,18260573,0.991902834008097
REDS,TWL,1981,210,15828056,0.995238095238095
REDS,TWL,1982,219,9197127,0.990867579908676
REDS,TWL,1983,290,9913801,0.975862068965517
REX,HKL,1978,1,31286,0
REX,HKL,1979,29,781540,0.206896551724138
REX,HKL,1980,24,630761,0.583333333333333
REX,HKL,1981,27,637932,0
REX,HKL,1982,29,1775568,0.0689655172413793
REX,HKL,1983,14,597340,0.142857142857143
REX,NET,1978,4,67535,0.75
REX,NET,1979,1,746,0
REX,NET,1982,1,150192,0
REX,NET,1983,8,1567347,0
REX,TWL,1978,119,5764425,0.378151260504202
REX,TWL,1979,72,7304535,0.347222222222222
REX,TWL,1980,247,18260573,0.0931174089068826
REX,TWL,1981,210,15828056,0.257142857142857
REX,TWL,1982,219,9197127,0.219178082191781
REX,TWL,1983,290,9913801,0.182758620689655
REYE,HKL,1978,1,31286,1
REYE,HKL,1979,29,781540,0
REYE,HKL,1980,24,630761,0.291666666666667
REYE,HKL,1981,27,637932,0.111111111111111
REYE,HKL,1982,29,1775568,0.413793103448276
REYE,HKL,1983,14,597340,0.142857142857143
REYE,NET,1978,4,67535,0
REYE,NET,1979,1,746,0
REYE,NET,1982,1,150192,0
REYE,NET,1983,8,1567347,0
REYE,TWL,1978,119,5764425,0.554621848739496
REYE,TWL,1979,72,7304535,0.375
REYE,TWL,1980,247,18260573,0.0728744939271255
REYE,TWL,1981,210,15828056,0.176190476190476
REYE,TWL,1982,219,9197127,0.164383561643836
REYE,TWL,1983,290,9913801,0.327586206896552
ROSY,HKL,1978,1,31286,0
ROSY,HKL,1979,29,781540,0.344827586206897
ROSY,HKL,1980,24,630761,0.583333333333333
ROSY,HKL,1981,27,637932,0.888888888888889
ROSY,HKL,1982,29,1775568,0.103448275862069
ROSY,HKL,1983,14,597340,0.714285714285714
ROSY,NET,1978,4,67535,0.25
ROSY,NET,1979,1,746,0
ROSY,NET,1982,1,150192,1
ROSY,NET,1983,8,1567347,0.875
ROSY,TWL,1978,119,5764425,0.647058823529412
ROSY,TWL,1979,72,7304535,0.347222222222222
ROSY,TWL,1980,247,18260573,0.425101214574899
ROSY,TWL,1981,210,15828056,0.557142857142857
ROSY,TWL,1982,219,9197127,0.570776255707763
ROSY,TWL,1983,290,9913801,0.296551724137931
RSTN,HKL,1978,1,31286,1
RSTN,HKL,1979,29,781540,0.758620689655172
RSTN,HKL,1980,24,630761,0.625
RSTN,HKL,1981,27,637932,0.851851851851852
RSTN,HKL,1982,29,1775568,0.896551724137931
RSTN,HKL,1983,14,597340,0.285714285714286
RSTN,NET,1978,4,67535,0
RSTN,NET,1979,1,746,0
RSTN,NET,1982,1,150192,1
RSTN,NET,1983,8,1567347,0.25
RSTN,TWL,1978,119,5764425,0.403361344537815
RSTN,TWL,1979,72,7304535,0.472222222222222
RSTN,TWL,1980,247,18260573,0.931174089068826
RSTN,TWL,1981,210,15828056,0.780952380952381
RSTN,TWL,1982,219,9197127,0.497716894977169
RSTN,TWL,1983,290,9913801,0.713793103448276
SBLY,HKL,1978,1,31286,0
SBLY,HKL,1979,29,781540,0.275862068965517
SBLY,HKL,1980,24,630761,0.833333333333333
SBLY,HKL,1981,27,637932,0.777777777777778
SBLY,HKL,1982,29,1775568,0.551724137931034
SBLY,HKL,1983,14,597340,0.5
SBLY,NET,1978,4,67535,0
SBLY,NET,1979,1,746,1
SBLY,NET,1982,1,150192,1
SBLY,NET,1983,8,1567347,0.75
SBLY,TWL,1978,119,5764425,0.100840336134454
SBLY,TWL,1979,72,7304535,0.972222222222222
SBLY,TWL,1980,247,18260573,0.364372469635628
SBLY,TWL,1981,210,15828056,0.366666666666667
SBLY,TWL,1982,219,9197127,0.525114155251142
SBLY,TWL,1983,290,9913801,0.441379310344828
SHRP,HKL,1978,1,31286,1
SHRP,HKL,1979,29,781540,1
SHRP,HKL,1980,24,630761,1
SHRP,HKL,1981,27,637932,1
SHRP,HKL,1982,29,1775568,1
SHRP,HKL,1983,14,597340,1
SHRP,NET,1978,4,67535,1
SHRP,NET,1979,1,746,1
SHRP,NET,1982,1,150192,1
SHRP,NET,1983,8,1567347,1
SHRP,TWL,1978,119,5764425,1
SHRP,TWL,1979,72,7304535,0.972222222222222
SHRP,TWL,1980,247,18260573,1
SHRP,TWL,1981,210,15828056,1
SHRP,TWL,1982,219,9197127,1
SHRP,TWL,1983,290,9913801,0.951724137931034
SLGR,HKL,1978,1,31286,0
SLGR,HKL,1979,29,781540,0.344827586206897
SLGR,HKL,1980,24,630761,0.333333333333333
SLGR,HKL,1981,27,637932,0.296296296296296
SLGR,HKL,1982,29,1775568,0.103448275862069
SLGR,HKL,1983,14,597340,0.214285714285714
SLGR,NET,1978,4,67535,0
SLGR,NET,1979,1,746,0
SLGR,NET,1982,1,150192,0
SLGR,NET,1983,8,1567347,0
SLGR,TWL,1978,119,5764425,0.0336134453781513
SLGR,TWL,1979,72,7304535,0
SLGR,TWL,1980,247,18260573,0.0809716599190283
SLGR,TWL,1981,210,15828056,0.0142857142857143
SLGR,TWL,1982,219,9197127,0.127853881278539
SLGR,TWL,1983,290,9913801,0.141379310344828
SNOS,HKL,1978,1,31286,1
SNOS,HKL,1979,29,781540,1
SNOS,HKL,1980,24,630761,1
SNOS,HKL,1981,27,637932,1
SNOS,HKL,1982,29,1775568,1
SNOS,HKL,1983,14,597340,1
SNOS,NET,1978,4,67535,1
SNOS,NET,1979,1,746,1
SNOS,NET,1982,1,150192,1
SNOS,NET,1983,8,1567347,1
SNOS,TWL,1978,119,5764425,0.941176470588235
SNOS,TWL,1979,72,7304535,0.972222222222222
SNOS,TWL,1980,247,18260573,0.91497975708502
SNOS,TWL,1981,210,15828056,0.838095238095238
SNOS,TWL,1982,219,9197127,0.867579908675799
SNOS,TWL,1983,290,9913801,0.789655172413793
SPKL,HKL,1978,1,31286,0
SPKL,HKL,1979,29,781540,0.793103448275862
SPKL,HKL,1980,24,630761,0.875
SPKL,HKL,1981,27,637932,0.814814814814815
SPKL,HKL,1982,29,1775568,0.724137931034483
SPKL,HKL,1983,14,597340,0.5
SPKL,NET,1978,4,67535,0
SPKL,NET,1979,1,746,1
SPKL,NET,1982,1,150192,1
SPKL,NET,1983,8,1567347,0.75
SPKL,TWL,1978,119,5764425,1
SPKL,TWL,1979,72,7304535,1
SPKL,TWL,1980,247,18260573,1
SPKL,TWL,1981,210,15828056,1
SPKL,TWL,1982,219,9197127,0.986301369863014
SPKL,TWL,1983,290,9913801,0.993103448275862
SRKR,HKL,1978,1,31286,0
SRKR,HKL,1979,29,781540,0.206896551724138
