species,port,gear,year,qtr,n,landing,coverage
SRKR,BRG,TWL,1981,1,17,0,0
SSPN,BRG,TWL,1981,1,17,0,1
STAR,BRG,TWL,1981,1,17,0,1
STRK,BRG,TWL,1981,1,17,489,1
SWSP,BRG,TWL,1981,1,17,0,1
TIGR,BRG,TWL,1981,1,17,0,1
TREE,BRG,TWL,1981,1,17,0,0
URCK,BRG,TWL,1981,1,17,0,1
VRML,BRG,TWL,1981,1,17,0,1
WDOW,BRG,TWL,1981,1,17,136646,1
YEYE,BRG,TWL,1981,1,17,0,1
YMTH,BRG,TWL,1981,1,17,0,1
YTRK,BRG,TWL,1981,1,17,195557,0.882352941176471
ARRA,BRG,TWL,1982,1,1,0,1
BANK,BRG,TWL,1982,1,1,0,1
BCAC,BRG,TWL,1982,1,1,0,1
BLCK,BRG,TWL,1982,1,1,0,1
BLGL,BRG,TWL,1982,1,1,0,1
BLUR,BRG,TWL,1982,1,1,0,1
BRNZ,BRG,TWL,1982,1,1,0,1
BRWN,BRG,TWL,1982,1,1,0,1
BYEL,BRG,TWL,1982,1,1,0,1
CBZN,BRG,TWL,1982,1,1,0,1
CHNA,BRG,TWL,1982,1,1,0,1
CLPR,BRG,TWL,1982,1,1,102096,1
CMEL,BRG,TWL,1982,1,1,0,1
CNRY,BRG,TWL,1982,1,1,0,1
COPP,BRG,TWL,1982,1,1,0,1
CWCD,BRG,TWL,1982,1,1,0,1
DBRK,BRG,TWL,1982,1,1,0,1
EGLS,BRG,TWL,1982,1,1,0,1
FLAG,BRG,TWL,1982,1,1,0,1
GBLC,BRG,TWL,1982,1,1,0,1
GRAS,BRG,TWL,1982,1,1,0,1
GSPT,BRG,TWL,1982,1,1,0,1
GSRK,BRG,TWL,1982,1,1,0,1
HBRK,BRG,TWL,1982,1,1,0,1
LCOD,BRG,TWL,1982,1,1,0,1
LSPN,BRG,TWL,1982,1,1,0,0
MXRF,BRG,TWL,1982,1,1,0,1
OLVE,BRG,TWL,1982,1,1,0,1
PNKR,BRG,TWL,1982,1,1,0,1
POP,BRG,TWL,1982,1,1,0,1
PRRK,BRG,TWL,1982,1,1,0,1
QLBK,BRG,TWL,1982,1,1,0,1
RDBD,BRG,TWL,1982,1,1,0,1
REDS,BRG,TWL,1982,1,1,0,1
REX,BRG,TWL,1982,1,1,0,1
REYE,BRG,TWL,1982,1,1,0,0
ROSY,BRG,TWL,1982,1,1,0,1
RSTN,BRG,TWL,1982,1,1,0,1
SBLY,BRG,TWL,1982,1,1,0,1
SHRP,BRG,TWL,1982,1,1,0,1
SLGR,BRG,TWL,1982,1,1,0,1
SNOS,BRG,TWL,1982,1,1,0,1
SPKL,BRG,TWL,1982,1,1,0,1
SQRS,BRG,TWL,1982,1,1,0,1
SRKR,BRG,TWL,1982,1,1,0,1
SSPN,BRG,TWL,1982,1,1,0,1
STAR,BRG,TWL,1982,1,1,0,1
STRK,BRG,TWL,1982,1,1,947,0
SWSP,BRG,TWL,1982,1,1,0,1
TIGR,BRG,TWL,1982,1,1,0,1
TREE,BRG,TWL,1982,1,1,0,1
URCK,BRG,TWL,1982,1,1,0,1
VRML,BRG,TWL,1982,1,1,0,1
WDOW,BRG,TWL,1982,1,1,0,1
YEYE,BRG,TWL,1982,1,1,0,1
YMTH,BRG,TWL,1982,1,1,0,1
YTRK,BRG,TWL,1982,1,1,0,1
ARRA,BRG,TWL,1983,1,10,1148,0.9
BANK,BRG,TWL,1983,1,10,22873,1
BCAC,BRG,TWL,1983,1,10,111147,1
BLCK,BRG,TWL,1983,1,10,0,1
BLGL,BRG,TWL,1983,1,10,1785,1
BLUR,BRG,TWL,1983,1,10,0,1
BRNZ,BRG,TWL,1983,1,10,0,1
BRWN,BRG,TWL,1983,1,10,0,1
BYEL,BRG,TWL,1983,1,10,0,1
CBZN,BRG,TWL,1983,1,10,0,1
CHNA,BRG,TWL,1983,1,10,0,1
CLPR,BRG,TWL,1983,1,10,124891,1
CMEL,BRG,TWL,1983,1,10,0,1
CNRY,BRG,TWL,1983,1,10,18738,1
COPP,BRG,TWL,1983,1,10,0,1
CWCD,BRG,TWL,1983,1,10,0,1
DBRK,BRG,TWL,1983,1,10,70926,0.8
EGLS,BRG,TWL,1983,1,10,0,1
FLAG,BRG,TWL,1983,1,10,0,1
GBLC,BRG,TWL,1983,1,10,0,1
GRAS,BRG,TWL,1983,1,10,0,1
GSPT,BRG,TWL,1983,1,10,45642,0.9
GSRK,BRG,TWL,1983,1,10,79,1
HBRK,BRG,TWL,1983,1,10,0,1
LCOD,BRG,TWL,1983,1,10,0,1
LSPN,BRG,TWL,1983,1,10,0,1
MXRF,BRG,TWL,1983,1,10,0,1
OLVE,BRG,TWL,1983,1,10,0,1
PNKR,BRG,TWL,1983,1,10,0,1
POP,BRG,TWL,1983,1,10,2218,1
PRRK,BRG,TWL,1983,1,10,0,1
QLBK,BRG,TWL,1983,1,10,0,0
RDBD,BRG,TWL,1983,1,10,452,1
REDS,BRG,TWL,1983,1,10,0,1
REX,BRG,TWL,1983,1,10,0,1
REYE,BRG,TWL,1983,1,10,0,1
ROSY,BRG,TWL,1983,1,10,0,1
RSTN,BRG,TWL,1983,1,10,0,1
SBLY,BRG,TWL,1983,1,10,0,1
SHRP,BRG,TWL,1983,1,10,0,1
SLGR,BRG,TWL,1983,1,10,0,1
SNOS,BRG,TWL,1983,1,10,479,1
SPKL,BRG,TWL,1983,1,10,0,1
SQRS,BRG,TWL,1983,1,10,0,1
SRKR,BRG,TWL,1983,1,10,0,1
SSPN,BRG,TWL,1983,1,10,0,1
STAR,BRG,TWL,1983,1,10,0,1
STRK,BRG,TWL,1983,1,10,380,1
SWSP,BRG,TWL,1983,1,10,0,1
TIGR,BRG,TWL,1983,1,10,0,1
TREE,BRG,TWL,1983,1,10,0,1
URCK,BRG,TWL,1983,1,10,0,1
VRML,BRG,TWL,1983,1,10,0,1
WDOW,BRG,TWL,1983,1,10,905,1
YEYE,BRG,TWL,1983,1,10,33244,0.8
YMTH,BRG,TWL,1983,1,10,0,1
YTRK,BRG,TWL,1983,1,10,479,1
ARRA,BRG,TWL,1984,1,7,0,1
BANK,BRG,TWL,1984,1,7,321687,0.571428571428571
BCAC,BRG,TWL,1984,1,7,115333,1
BLCK,BRG,TWL,1984,1,7,0,1
BLGL,BRG,TWL,1984,1,7,0,1
BLUR,BRG,TWL,1984,1,7,0,1
BRNZ,BRG,TWL,1984,1,7,0,1
BRWN,BRG,TWL,1984,1,7,0,1
BYEL,BRG,TWL,1984,1,7,0,1
CBZN,BRG,TWL,1984,1,7,0,1
CHNA,BRG,TWL,1984,1,7,0,1
CLPR,BRG,TWL,1984,1,7,117334,1
CMEL,BRG,TWL,1984,1,7,0,1
CNRY,BRG,TWL,1984,1,7,0,1
COPP,BRG,TWL,1984,1,7,0,1
CWCD,BRG,TWL,1984,1,7,0,1
DBRK,BRG,TWL,1984,1,7,46116,0.857142857142857
EGLS,BRG,TWL,1984,1,7,0,1
FLAG,BRG,TWL,1984,1,7,0,1
GBLC,BRG,TWL,1984,1,7,0,1
GRAS,BRG,TWL,1984,1,7,0,1
GSPT,BRG,TWL,1984,1,7,1281,1
GSRK,BRG,TWL,1984,1,7,0,1
HBRK,BRG,TWL,1984,1,7,0,1
LCOD,BRG,TWL,1984,1,7,0,1
LSPN,BRG,TWL,1984,1,7,0,1
MXRF,BRG,TWL,1984,1,7,0,1
OLVE,BRG,TWL,1984,1,7,0,1
PNKR,BRG,TWL,1984,1,7,0,1
POP,BRG,TWL,1984,1,7,4581,1
PRRK,BRG,TWL,1984,1,7,0,1
QLBK,BRG,TWL,1984,1,7,0,1
RDBD,BRG,TWL,1984,1,7,0,1
REDS,BRG,TWL,1984,1,7,0,1
REX,BRG,TWL,1984,1,7,0,0
REYE,BRG,TWL,1984,1,7,0,1
ROSY,BRG,TWL,1984,1,7,0,1
RSTN,BRG,TWL,1984,1,7,0,1
SBLY,BRG,TWL,1984,1,7,0,1
SHRP,BRG,TWL,1984,1,7,0,1
SLGR,BRG,TWL,1984,1,7,0,1
SNOS,BRG,TWL,1984,1,7,20718,1
SPKL,BRG,TWL,1984,1,7,0,1
SQRS,BRG,TWL,1984,1,7,0,1
SRKR,BRG,TWL,1984,1,7,0,1
SSPN,BRG,TWL,1984,1,7,0,1
STAR,BRG,TWL,1984,1,7,0,1
STRK,BRG,TWL,1984,1,7,0,1
SWSP,BRG,TWL,1984,1,7,0,1
TIGR,BRG,TWL,1984,1,7,0,1
TREE,BRG,TWL,1984,1,7,0,1
URCK,BRG,TWL,1984,1,7,0,1
VRML,BRG,TWL,1984,1,7,0,1
WDOW,BRG,TWL,1984,1,7,11376,1
YEYE,BRG,TWL,1984,1,7,0,1
YMTH,BRG,TWL,1984,1,7,6113,0.857142857142857
YTRK,BRG,TWL,1984,1,7,0,1
ARRA,BRG,TWL,1985,1,8,616,1
BANK,BRG,TWL,1985,1,8,9765,1
BCAC,BRG,TWL,1985,1,8,54464,1
BLCK,BRG,TWL,1985,1,8,0,1
BLGL,BRG,TWL,1985,1,8,930,1
BLUR,BRG,TWL,1985,1,8,0,1
BRNZ,BRG,TWL,1985,1,8,0,1
BRWN,BRG,TWL,1985,1,8,0,1
BYEL,BRG,TWL,1985,1,8,0,1
CBZN,BRG,TWL,1985,1,8,0,0
CHNA,BRG,TWL,1985,1,8,0,1
CLPR,BRG,TWL,1985,1,8,105600,0.875
CMEL,BRG,TWL,1985,1,8,0,1
CNRY,BRG,TWL,1985,1,8,1716,1
COPP,BRG,TWL,1985,1,8,0,1
CWCD,BRG,TWL,1985,1,8,0,1
DBRK,BRG,TWL,1985,1,8,49300,0.75
EGLS,BRG,TWL,1985,1,8,0,1
FLAG,BRG,TWL,1985,1,8,0,1
GBLC,BRG,TWL,1985,1,8,0,1
GRAS,BRG,TWL,1985,1,8,0,1
GSPT,BRG,TWL,1985,1,8,0,1
GSRK,BRG,TWL,1985,1,8,307,1
HBRK,BRG,TWL,1985,1,8,0,1
LCOD,BRG,TWL,1985,1,8,0,1
LSPN,BRG,TWL,1985,1,8,0,1
MXRF,BRG,TWL,1985,1,8,0,1
OLVE,BRG,TWL,1985,1,8,0,1
PNKR,BRG,TWL,1985,1,8,0,1
POP,BRG,TWL,1985,1,8,0,1
PRRK,BRG,TWL,1985,1,8,0,0
QLBK,BRG,TWL,1985,1,8,0,1
RDBD,BRG,TWL,1985,1,8,838,1
REDS,BRG,TWL,1985,1,8,0,1
REX,BRG,TWL,1985,1,8,0,1
REYE,BRG,TWL,1985,1,8,0,1
ROSY,BRG,TWL,1985,1,8,0,1
RSTN,BRG,TWL,1985,1,8,0,1
SBLY,BRG,TWL,1985,1,8,0,1
SHRP,BRG,TWL,1985,1,8,0,1
SLGR,BRG,TWL,1985,1,8,0,1
SNOS,BRG,TWL,1985,1,8,2149,1
SPKL,BRG,TWL,1985,1,8,0,1
SQRS,BRG,TWL,1985,1,8,0,1
SRKR,BRG,TWL,1985,1,8,0,1
SSPN,BRG,TWL,1985,1,8,0,1
STAR,BRG,TWL,1985,1,8,0,1
STRK,BRG,TWL,1985,1,8,327,1
SWSP,BRG,TWL,1985,1,8,0,1
TIGR,BRG,TWL,1985,1,8,0,1
TREE,BRG,TWL,1985,1,8,0,1
URCK,BRG,TWL,1985,1,8,0,1
VRML,BRG,TWL,1985,1,8,0,1
WDOW,BRG,TWL,1985,1,8,71,1
YEYE,BRG,TWL,1985,1,8,0,1
YMTH,BRG,TWL,1985,1,8,0,1
YTRK,BRG,TWL,1985,1,8,9581,1
ARRA,BRG,TWL,1978,2,14,0,1
BANK,BRG,TWL,1978,2,14,5091,1
BCAC,BRG,TWL,1978,2,14,135421,1
BLCK,BRG,TWL,1978,2,14,0,1
BLGL,BRG,TWL,1978,2,14,0,1
BLUR,BRG,TWL,1978,2,14,0,1
BRNZ,BRG,TWL,1978,2,14,0,1
BRWN,BRG,TWL,1978,2,14,0,1
BYEL,BRG,TWL,1978,2,14,0,1
CBZN,BRG,TWL,1978,2,14,0,1
CHNA,BRG,TWL,1978,2,14,0,1
CLPR,BRG,TWL,1978,2,14,123649,1
CMEL,BRG,TWL,1978,2,14,0,1
CNRY,BRG,TWL,1978,2,14,181366,0.785714285714286
COPP,BRG,TWL,1978,2,14,0,1
CWCD,BRG,TWL,1978,2,14,0,1
DBRK,BRG,TWL,1978,2,14,7559,0.928571428571429
EGLS,BRG,TWL,1978,2,14,0,1
FLAG,BRG,TWL,1978,2,14,0,1
GBLC,BRG,TWL,1978,2,14,0,1
GRAS,BRG,TWL,1978,2,14,0,1
GSPT,BRG,TWL,1978,2,14,3923,0.928571428571429
GSRK,BRG,TWL,1978,2,14,5623,1
HBRK,BRG,TWL,1978,2,14,0,1
LCOD,BRG,TWL,1978,2,14,0,1
LSPN,BRG,TWL,1978,2,14,0,1
MXRF,BRG,TWL,1978,2,14,0,1
OLVE,BRG,TWL,1978,2,14,0,1
PNKR,BRG,TWL,1978,2,14,0,1
POP,BRG,TWL,1978,2,14,0,1
PRRK,BRG,TWL,1978,2,14,0,1
QLBK,BRG,TWL,1978,2,14,0,1
RDBD,BRG,TWL,1978,2,14,4350,0.928571428571429
REDS,BRG,TWL,1978,2,14,0,1
REX,BRG,TWL,1978,2,14,0,1
REYE,BRG,TWL,1978,2,14,0,1
ROSY,BRG,TWL,1978,2,14,0,1
RSTN,BRG,TWL,1978,2,14,0,1
SBLY,BRG,TWL,1978,2,14,275,0.928571428571429
SHRP,BRG,TWL,1978,2,14,0,1
SLGR,BRG,TWL,1978,2,14,0,1
SNOS,BRG,TWL,1978,2,14,1017,0.928571428571429
SPKL,BRG,TWL,1978,2,14,0,1
SQRS,BRG,TWL,1978,2,14,0,1
SRKR,BRG,TWL,1978,2,14,0,0
SSPN,BRG,TWL,1978,2,14,0,1
STAR,BRG,TWL,1978,2,14,0,1
STRK,BRG,TWL,1978,2,14,3746,1
SWSP,BRG,TWL,1978,2,14,0,1
TIGR,BRG,TWL,1978,2,14,0,0
TREE,BRG,TWL,1978,2,14,0,1
URCK,BRG,TWL,1978,2,14,0,1
VRML,BRG,TWL,1978,2,14,0,1
WDOW,BRG,TWL,1978,2,14,62119,0.928571428571429
YEYE,BRG,TWL,1978,2,14,0,1
YMTH,BRG,TWL,1978,2,14,0,1
YTRK,BRG,TWL,1978,2,14,1371,1
ARRA,BRG,TWL,1979,2,2,0,1
BANK,BRG,TWL,1979,2,2,0,1
BCAC,BRG,TWL,1979,2,2,1559,1
BLCK,BRG,TWL,1979,2,2,0,1
BLGL,BRG,TWL,1979,2,2,0,1
BLUR,BRG,TWL,1979,2,2,0,1
BRNZ,BRG,TWL,1979,2,2,0,1
BRWN,BRG,TWL,1979,2,2,0,1
BYEL,BRG,TWL,1979,2,2,0,1
CBZN,BRG,TWL,1979,2,2,0,0
CHNA,BRG,TWL,1979,2,2,0,1
CLPR,BRG,TWL,1979,2,2,381649,1
CMEL,BRG,TWL,1979,2,2,0,1
CNRY,BRG,TWL,1979,2,2,308334,1
COPP,BRG,TWL,1979,2,2,0,1
CWCD,BRG,TWL,1979,2,2,0,1
DBRK,BRG,TWL,1979,2,2,0,1
EGLS,BRG,TWL,1979,2,2,0,1
FLAG,BRG,TWL,1979,2,2,0,1
GBLC,BRG,TWL,1979,2,2,0,1
GRAS,BRG,TWL,1979,2,2,0,1
GSPT,BRG,TWL,1979,2,2,0,1
GSRK,BRG,TWL,1979,2,2,111,1
HBRK,BRG,TWL,1979,2,2,0,1
LCOD,BRG,TWL,1979,2,2,0,1
LSPN,BRG,TWL,1979,2,2,0,1
MXRF,BRG,TWL,1979,2,2,0,1
OLVE,BRG,TWL,1979,2,2,0,1
PNKR,BRG,TWL,1979,2,2,0,1
POP,BRG,TWL,1979,2,2,0,1
PRRK,BRG,TWL,1979,2,2,0,1
QLBK,BRG,TWL,1979,2,2,0,0
RDBD,BRG,TWL,1979,2,2,0,1
REDS,BRG,TWL,1979,2,2,0,1
REX,BRG,TWL,1979,2,2,0,1
REYE,BRG,TWL,1979,2,2,0,0
ROSY,BRG,TWL,1979,2,2,0,1
RSTN,BRG,TWL,1979,2,2,0,1
SBLY,BRG,TWL,1979,2,2,0,1
SHRP,BRG,TWL,1979,2,2,0,1
SLGR,BRG,TWL,1979,2,2,0,1
SNOS,BRG,TWL,1979,2,2,0,1
SPKL,BRG,TWL,1979,2,2,0,1
SQRS,BRG,TWL,1979,2,2,0,1
SRKR,BRG,TWL,1979,2,2,0,1
SSPN,BRG,TWL,1979,2,2,0,1
STAR,BRG,TWL,1979,2,2,0,1
STRK,BRG,TWL,1979,2,2,0,1
SWSP,BRG,TWL,1979,2,2,0,0
TIGR,BRG,TWL,1979,2,2,0,1
TREE,BRG,TWL,1979,2,2,0,1
URCK,BRG,TWL,1979,2,2,0,1
VRML,BRG,TWL,1979,2,2,0,1
WDOW,BRG,TWL,1979,2,2,0,1
YEYE,BRG,TWL,1979,2,2,0,1
YMTH,BRG,TWL,1979,2,2,0,1
YTRK,BRG,TWL,1979,2,2,0,1
ARRA,BRG,TWL,1980,2,31,0,1
BANK,BRG,TWL,1980,2,31,0,1
BCAC,BRG,TWL,1980,2,31,224333,0.967741935483871
BLCK,BRG,TWL,1980,2,31,0,1
BLGL,BRG,TWL,1980,2,31,7673,0.935483870967742
BLUR,BRG,TWL,1980,2,31,0,1
BRNZ,BRG,TWL,1980,2,31,0,1
BRWN,BRG,TWL,1980,2,31,0,1
BYEL,BRG,TWL,1980,2,31,0,1
CBZN,BRG,TWL,1980,2,31,0,1
CHNA,BRG,TWL,1980,2,31,0,1
CLPR,BRG,TWL,1980,2,31,327284,0.870967741935484
CMEL,BRG,TWL,1980,2,31,0,1
CNRY,BRG,TWL,1980,2,31,89970,0.903225806451613
COPP,BRG,TWL,1980,2,31,0,1
CWCD,BRG,TWL,1980,2,31,0,1
DBRK,BRG,TWL,1980,2,31,64467,0.870967741935484
EGLS,BRG,TWL,1980,2,31,0,1
FLAG,BRG,TWL,1980,2,31,0,1
GBLC,BRG,TWL,1980,2,31,0,1
GRAS,BRG,TWL,1980,2,31,0,1
GSPT,BRG,TWL,1980,2,31,33550,0.967741935483871
GSRK,BRG,TWL,1980,2,31,121,1
HBRK,BRG,TWL,1980,2,31,0,1
LCOD,BRG,TWL,1980,2,31,26912,0.967741935483871
LSPN,BRG,TWL,1980,2,31,0,1
MXRF,BRG,TWL,1980,2,31,6676,0.967741935483871
OLVE,BRG,TWL,1980,2,31,0,1
PNKR,BRG,TWL,1980,2,31,0,1
POP,BRG,TWL,1980,2,31,7308,0.967741935483871
PRRK,BRG,TWL,1980,2,31,0,1
QLBK,BRG,TWL,1980,2,31,0,0
RDBD,BRG,TWL,1980,2,31,0,1
REDS,BRG,TWL,1980,2,31,3996,0.967741935483871
REX,BRG,TWL,1980,2,31,0,1
REYE,BRG,TWL,1980,2,31,0,1
ROSY,BRG,TWL,1980,2,31,0,1
RSTN,BRG,TWL,1980,2,31,0,1
SBLY,BRG,TWL,1980,2,31,0,1
SHRP,BRG,TWL,1980,2,31,0,1
SLGR,BRG,TWL,1980,2,31,0,1
SNOS,BRG,TWL,1980,2,31,17197,0.967741935483871
SPKL,BRG,TWL,1980,2,31,0,1
SQRS,BRG,TWL,1980,2,31,0,1
SRKR,BRG,TWL,1980,2,31,0,1
SSPN,BRG,TWL,1980,2,31,525,0.967741935483871
STAR,BRG,TWL,1980,2,31,0,1
STRK,BRG,TWL,1980,2,31,2352,1
SWSP,BRG,TWL,1980,2,31,0,1
TIGR,BRG,TWL,1980,2,31,0,1
TREE,BRG,TWL,1980,2,31,0,1
URCK,BRG,TWL,1980,2,31,0,1
VRML,BRG,TWL,1980,2,31,0,1
WDOW,BRG,TWL,1980,2,31,28122,1
YEYE,BRG,TWL,1980,2,31,17350,0.967741935483871
YMTH,BRG,TWL,1980,2,31,0,1
YTRK,BRG,TWL,1980,2,31,0,1
ARRA,BRG,TWL,1981,2,20,0,1
BANK,BRG,TWL,1981,2,20,329882,0.75
BCAC,BRG,TWL,1981,2,20,544116,0.9
BLCK,BRG,TWL,1981,2,20,0,1
BLGL,BRG,TWL,1981,2,20,8990,1
BLUR,BRG,TWL,1981,2,20,0,1
BRNZ,BRG,TWL,1981,2,20,0,1
BRWN,BRG,TWL,1981,2,20,0,1
BYEL,BRG,TWL,1981,2,20,0,1
CBZN,BRG,TWL,1981,2,20,0,1
CHNA,BRG,TWL,1981,2,20,0,1
CLPR,BRG,TWL,1981,2,20,58689,0.85
CMEL,BRG,TWL,1981,2,20,0,1
CNRY,BRG,TWL,1981,2,20,3169,1
COPP,BRG,TWL,1981,2,20,0,1
CWCD,BRG,TWL,1981,2,20,2514,0.95
DBRK,BRG,TWL,1981,2,20,38554,1
EGLS,BRG,TWL,1981,2,20,0,1
FLAG,BRG,TWL,1981,2,20,0,1
GBLC,BRG,TWL,1981,2,20,0,1
GRAS,BRG,TWL,1981,2,20,0,0
GSPT,BRG,TWL,1981,2,20,2759,1
GSRK,BRG,TWL,1981,2,20,3544,1
HBRK,BRG,TWL,1981,2,20,0,1
LCOD,BRG,TWL,1981,2,20,0,1
LSPN,BRG,TWL,1981,2,20,0,1
MXRF,BRG,TWL,1981,2,20,0,1
OLVE,BRG,TWL,1981,2,20,0,1
PNKR,BRG,TWL,1981,2,20,0,1
POP,BRG,TWL,1981,2,20,0,1
PRRK,BRG,TWL,1981,2,20,0,1
QLBK,BRG,TWL,1981,2,20,0,1
RDBD,BRG,TWL,1981,2,20,14234,0.95
REDS,BRG,TWL,1981,2,20,0,1
REX,BRG,TWL,1981,2,20,0,1
REYE,BRG,TWL,1981,2,20,0,1
ROSY,BRG,TWL,1981,2,20,0,1
RSTN,BRG,TWL,1981,2,20,0,1
SBLY,BRG,TWL,1981,2,20,0,1
SHRP,BRG,TWL,1981,2,20,0,1
SLGR,BRG,TWL,1981,2,20,0,1
SNOS,BRG,TWL,1981,2,20,15682,1
SPKL,BRG,TWL,1981,2,20,0,1
SQRS,BRG,TWL,1981,2,20,0,1
SRKR,BRG,TWL,1981,2,20,0,1
SSPN,BRG,TWL,1981,2,20,0,1
STAR,BRG,TWL,1981,2,20,0,1
STRK,BRG,TWL,1981,2,20,201,1
SWSP,BRG,TWL,1981,2,20,0,1
TIGR,BRG,TWL,1981,2,20,0,1
TREE,BRG,TWL,1981,2,20,0,1
URCK,BRG,TWL,1981,2,20,0,1
VRML,BRG,TWL,1981,2,20,15207,0.95
WDOW,BRG,TWL,1981,2,20,132016,0.85
YEYE,BRG,TWL,1981,2,20,0,1
YMTH,BRG,TWL,1981,2,20,0,1
YTRK,BRG,TWL,1981,2,20,14479,1
ARRA,BRG,TWL,1982,2,12,0,1
BANK,BRG,TWL,1982,2,12,2165,1
BCAC,BRG,TWL,1982,2,12,426727,1
BLCK,BRG,TWL,1982,2,12,0,1
BLGL,BRG,TWL,1982,2,12,1739,0.916666666666667
BLUR,BRG,TWL,1982,2,12,0,1
BRNZ,BRG,TWL,1982,2,12,0,1
BRWN,BRG,TWL,1982,2,12,0,1
BYEL,BRG,TWL,1982,2,12,0,1
CBZN,BRG,TWL,1982,2,12,0,1
CHNA,BRG,TWL,1982,2,12,0,1
CLPR,BRG,TWL,1982,2,12,237842,1
CMEL,BRG,TWL,1982,2,12,0,1
CNRY,BRG,TWL,1982,2,12,407606,0.833333333333333
COPP,BRG,TWL,1982,2,12,0,1
CWCD,BRG,TWL,1982,2,12,0,1
DBRK,BRG,TWL,1982,2,12,0,1
EGLS,BRG,TWL,1982,2,12,0,1
FLAG,BRG,TWL,1982,2,12,0,1
GBLC,BRG,TWL,1982,2,12,0,1
GRAS,BRG,TWL,1982,2,12,0,1
GSPT,BRG,TWL,1982,2,12,42154,0.916666666666667
GSRK,BRG,TWL,1982,2,12,0,1
HBRK,BRG,TWL,1982,2,12,0,1
LCOD,BRG,TWL,1982,2,12,0,1
LSPN,BRG,TWL,1982,2,12,0,1
MXRF,BRG,TWL,1982,2,12,0,1
OLVE,BRG,TWL,1982,2,12,0,1
PNKR,BRG,TWL,1982,2,12,0,1
POP,BRG,TWL,1982,2,12,0,1
PRRK,BRG,TWL,1982,2,12,0,1
QLBK,BRG,TWL,1982,2,12,0,1
RDBD,BRG,TWL,1982,2,12,0,1
REDS,BRG,TWL,1982,2,12,0,1
REX,BRG,TWL,1982,2,12,0,1
REYE,BRG,TWL,1982,2,12,0,1
ROSY,BRG,TWL,1982,2,12,0,1
RSTN,BRG,TWL,1982,2,12,1338,0.916666666666667
SBLY,BRG,TWL,1982,2,12,0,1
SHRP,BRG,TWL,1982,2,12,0,1
SLGR,BRG,TWL,1982,2,12,0,1
SNOS,BRG,TWL,1982,2,12,268,1
SPKL,BRG,TWL,1982,2,12,0,1
SQRS,BRG,TWL,1982,2,12,0,1
SRKR,BRG,TWL,1982,2,12,0,1
SSPN,BRG,TWL,1982,2,12,0,1
STAR,BRG,TWL,1982,2,12,0,1
STRK,BRG,TWL,1982,2,12,2206,1
SWSP,BRG,TWL,1982,2,12,0,0
TIGR,BRG,TWL,1982,2,12,0,1
TREE,BRG,TWL,1982,2,12,0,1
URCK,BRG,TWL,1982,2,12,0,1
VRML,BRG,TWL,1982,2,12,0,1
WDOW,BRG,TWL,1982,2,12,10971,1
YEYE,BRG,TWL,1982,2,12,142377,0.916666666666667
YMTH,BRG,TWL,1982,2,12,0,1
YTRK,BRG,TWL,1982,2,12,103625,1
ARRA,BRG,TWL,1983,2,26,0,1
BANK,BRG,TWL,1983,2,26,24303,0.961538461538462
BCAC,BRG,TWL,1983,2,26,473341,0.961538461538462
BLCK,BRG,TWL,1983,2,26,0,1
BLGL,BRG,TWL,1983,2,26,18700,0.923076923076923
BLUR,BRG,TWL,1983,2,26,0,1
BRNZ,BRG,TWL,1983,2,26,0,1
BRWN,BRG,TWL,1983,2,26,0,1
BYEL,BRG,TWL,1983,2,26,0,1
CBZN,BRG,TWL,1983,2,26,0,1
CHNA,BRG,TWL,1983,2,26,0,1
CLPR,BRG,TWL,1983,2,26,201462,0.961538461538462
CMEL,BRG,TWL,1983,2,26,0,1
CNRY,BRG,TWL,1983,2,26,245282,0.961538461538462
COPP,BRG,TWL,1983,2,26,0,1
CWCD,BRG,TWL,1983,2,26,3304,0.961538461538462
DBRK,BRG,TWL,1983,2,26,31702,0.961538461538462
EGLS,BRG,TWL,1983,2,26,0,1
FLAG,BRG,TWL,1983,2,26,1885,0.961538461538462
GBLC,BRG,TWL,1983,2,26,0,1
GRAS,BRG,TWL,1983,2,26,0,1
GSPT,BRG,TWL,1983,2,26,7000,1
GSRK,BRG,TWL,1983,2,26,0,1
HBRK,BRG,TWL,1983,2,26,0,1
LCOD,BRG,TWL,1983,2,26,0,1
LSPN,BRG,TWL,1983,2,26,0,1
MXRF,BRG,TWL,1983,2,26,0,1
OLVE,BRG,TWL,1983,2,26,0,1
PNKR,BRG,TWL,1983,2,26,0,1
POP,BRG,TWL,1983,2,26,4109,1
PRRK,BRG,TWL,1983,2,26,0,1
QLBK,BRG,TWL,1983,2,26,0,1
RDBD,BRG,TWL,1983,2,26,194,1
REDS,BRG,TWL,1983,2,26,0,1
REX,BRG,TWL,1983,2,26,0,1
REYE,BRG,TWL,1983,2,26,0,1
ROSY,BRG,TWL,1983,2,26,0,1
RSTN,BRG,TWL,1983,2,26,0,1
SBLY,BRG,TWL,1983,2,26,0,1
SHRP,BRG,TWL,1983,2,26,0,1
SLGR,BRG,TWL,1983,2,26,0,1
SNOS,BRG,TWL,1983,2,26,141,1
SPKL,BRG,TWL,1983,2,26,0,1
SQRS,BRG,TWL,1983,2,26,0,1
SRKR,BRG,TWL,1983,2,26,0,1
SSPN,BRG,TWL,1983,2,26,0,1
STAR,BRG,TWL,1983,2,26,0,1
